stars,text
5.0,ive been coming since opened after moving away lancaster sc where frequented japan restaurant same not better quality food would get any highend hibachi place nearly half price call orders while am out lunch break always ready when get minutes later always get orders right shrimp sauce die while ive never sat down eat inside since orders always takeout theres plenty seating definitely check place out area never disappoints 
4.0,food really good yuri did decent job think he little overwhelmed having group no help his team managers when walked out non hostesses goodbyethank too busy talking servers hanging out hostess stand front entry littered toothpick wrappers 
4.0,would definitely recommend chinese restaurant staff very friendly kind restaurant always providing daily specials also fried rice real treat egg foo young made perfection eric awesome 
3.0,place got eat sushi deal mondayfriday until nice size restaurant sleek decor came friday lunch slow eat deal gives prices sushi which bit sample eyes may try regular priced rolls see difference deal option basic rolls no house rolls list would come again get sushi fix im side town 
5.0,probably best wonton noodle soup place ive ever been workers nice smiley not often get such great service got signature noodle soup shrimp wonton noodle soup really enjoyed meal signature noodle soup comes two shrimp wonton two fish balls some slices beef shrimp wonton noodle soup comes four shrimp wontons these bowls dont look big theyre really filling once unravel noodles youll realize theres much soup really clear clean tasting spicy foods try homemade chili oil bomb shrimp wontons huge shrimp whole not minced really makes huge difference taste fish balls werent favourite big better than most places beef slices tender delicious definitely recommend eating food great price hard beat make sure get wontons 
5.0,love place dont need worry when m late eat anytime 
4.0,service good place very clean cant give five star rating beef isnt good pretty fast fulfill request right attitude dollars per person think will return again 
4.0,first time hereordered chef special chicken house rice mongolian beef food fresh delicious owner very kind even gifted mardi gras mask halloween no military discount rice could use more moisture however portions family size best share great new find fresh yummy will back sure 
5.0,great place get nice warm bowl noodles staff very friendly attentive area really patient especially when dealing one friends idiocy food amazing too love myself nice bowl soup noodles theirs amazing broth super flavourfull spiciness really nice gentle type spice noodles hand pulled nice chewy too other menu items make nice snacks dumplings not necessarily special taste pretty similar store bought dumplings skewers really delicious though will definitely coming back again these amazing noodles 
4.0,went solo during lunch special coincidence waitress staff very friendly able seat immediately nice atmosphere very cool inside seating layout open which really appreciate food came out timely really enjoyed definitely plan returning 
3.0,ordered crispy duck today horrible one bite could take do not order duck catfish panang still pretty good 
1.0,place serves decent chinese breakfast yo tiao fresh dan bing decent plus house special rice roll fan tuan has chopped bean curd vegetable which pretty tasty family went dinner made horrendous mistake ordering steamed fish fish tasted been dead centuries felt nauseous hours afterwards no amount ginger soy sauce could cover smell up make even more egregious waiter recommended fish us flounder place may been good heyday every time ive come back only gotten progressively worse do not come 
1.0,food bland too expensive what served ugh mandarin never top notch wasnt bad either deteriorated over past years certainly last visit 
5.0,very nice place loving much decided get membership xd dish order every visit da pan ji chicken bones lamb kabob 
3.0,very simple buffet place vegas good price cant say food quality good consider what pay ok went weekday lunch per person tax best thing today freshly made seafood noodle soup soup hot enough not too salty which lot 
1.0,bad bad bad ordered blow noodles ，the meat shrimp not fresh extremely disgusting totally wasted time money do not come ahhhhhhh 
5.0,tried place first time recommended by friend really good food would highly recommend fish biryani something rarely see paired some beef curry amazing tried some haleem buddys bowl defiantly getting own next time 
5.0,went lunch place fantastic authentic chinese food got beef spicy noodles something spicy fried lamb dan dan noodles pan fried dumplings steamed dumplings everything good dan dan noodles got bit salty when mixed sauce thoroughly though avoid doing great little place 
5.0,decided visit sushi spot new neighborhood definitely right decision great food personable staff great relaxed yet upbeat atmosphere actually dishes great let chef surprise us werent disappointed must 
3.0,am not sushi fan cannot attest who good bad employee when comes preparation dad dabbles bit one visit he sushi bar he offered tip preparer who then quickly pointed which sushi he should get freshest hmm lunch today coupon always try never seated booths left buffet walk just too much employee foot traffic negotiate dont get wrong attentive service frustrating trying get out booths bar having dodge roving waitresses constantly up down aisle not moving firmly planting themselves aisle right where access buffet booths also little effort move customers could freely move about far food nothing exceptional stood out house special chicken alright once removing skin which rubbery consistency grilled shrimp flavorless no seasoning grilled flavor making hot sauce salt necessity other dishes expected temperature being reasonable buffet what brings back bbq chicken wings which really should labeled hot wings those not knowing some kick not wings youd find wing restaurants bww little small hey get many want ended meal some soft serve ice cream after circling buffet few times found only options use soup cup cone no dessert dishes either dont offer being washed machine dispensed really fast cups freshly washed read still hot luckily found coffee saucer put cup under didnt drip way back seat again after nearly crawling over employees set up almost obstacles customer few spoons now almost entirely melted serving which little interest trying get another serving china buffet little expensive lunch even coupon guess loved sushi would great value definitely will again when coupon firm where wish seated booths just too big hassle when trying get buffet around army employees 
4.0,lunch box great deal youre looking little bit everything soup salad rice sushi option meat vegetables only absolutely worth restaurant has relaxed vibe dim lighting hot tea also really good own version yumyum sauce youre familiar other restaurants however additional fee great spot lunch 
5.0,im hesitant review nee house pretty much just dont want anyone else know about place best chinese food valley alone something every decent citizen deserves know yes service isnt greatest some advice diners going out expecting thorough smiley staff dont chinese restaurant about food why nee house gets stars book bear leave actual ordering food real pros family handful dishes musts westlake soup great clean way start off meal makes feel good about yourself before indulging greasy amazingness follows far meat goes hk stylepekingsweet sour pork ribs deliciously sauced right amount meaty bite peking duck goto well tender pieces duck crispy skin served hoison sauce green onions shrimp chips slightlysweet soft buns ohhh yeah wrap up im big fan crispy housefried noodles served plethora meats seafood bok choy make pretty good steamed fish served whole head dont freak out youre being health conscious served brothy soysaucey gingery scallionish sauce clean simple lastly eat one thing maybe even one last thing entire lifetime let kowloon style crabunless youre allergic shellfish something whole crab served fried covered ton crispy garlic jalapenos crab shell has little layer deepfried goodness eat garlic straight up alone top plain rice yep good yep im disgusting youre fan basic sweet sour chickenfried riceegg rollsetc etc im sure stuff good dare venture out boring try some more authentic dishes best way dine come big group get lot different things try authentically family style dont then whatever hear theres another chinese restaurant down street serves up crappy basics might more liking 
3.0,weve been several times birthday dinners food usually fresh flavorful last time couple dishes missed mark namely peking pork chops tofu hot pot however crispy chicken perfect balance crispiness juicy chicken also another favorite green beans minced pork preserved olives may not sound appetizing combo delish prepared limited parking small cramped quarters along hit miss service exchange some better tasting authentic chinese food town 
5.0,do not judge place by looks food excellent fast cooked order delicious extremely cheap 
4.0,great food good service dinning room could use little tlc seems cluttered disorganized looking good food please give hem chance will not disappointed quality quantity food serviced 
5.0,service great food out world should try chicken bamboo shoots general tso chicken one best places come eat cleveland 
5.0,husband driving thru gastonia stopped bite eat chinese favorite came across china gourmet dined ate many customers coming hunter owner would address each one by name never witnessed service level before especially fast food he asked about family members he treated his customers themselves family food hot fresh honest his level service his customers both husband distracted food good dont get wrong service phenomenal would recommend place any everyone world appears corrupt right now having simple meal nice clean environment someone hunter his level service his guest showed still great people world who actually enjoy making others happy veryhappy out town customer thank service hunter 
4.0,loving place since kid stopped eating meat three years ago miss jerk fried rice carnitas emerald chicken veggie quesadilla black beans white rice amazing tasty red salsa always amazing customer service great let taste everything before commit should lighten footprint reduce food packaging always feel guilty when leave aluminum styrofoam btw dont swayed by offers other cookies snickerdoodles where 
5.0,simple amazing sweet spicy hidden gem opened month ago been couple times now tried many dishes ordered sweet spicy wings laksa noodle laksa noodle must dish singapore foodie heaven laksa brings back wont sorry 
5.0,ordered bamboo cafe about weeks ago sorry late post loved food delicious delivered timely manner recently move area will definitely make bamboo cafe chinese restaurant 
5.0,mouth watering right now just thinking about amazing culmination two favorite foods chinesejapanese mexican unbelievable sure one those try before die kind experiences first heard about chino bandito diner driveins dives guy kind good find those amazing little hold wall mom pop ghetto looking food heavens when get doesnt look much outside inside matter just bit step up fillybs experience food makes up ten fold one best parts tasting walk through first time just need more help figuring out what flavor craving day will give tastes menu explain any others sound good then turn loose come up any concoction imagine terriaki chicken fried rice burrito carnitas over white rice sweet sour chicken quesadilla side refried beans emerald chicken chicken amazing pesto type sauce black beans rice could also most delicious cookies dessert gotta check place out other side town trust worth drive 
2.0,china way absolute favoriteand grew up chinese food industry just outside nyc am picky sadly not been by number months went back last week usual house fried rice extra shrimp crab angels wonton soup whatever else husband wants also got lemon chicken drove through took home very disappointed realized been major change contemplated calling restaurant find out cook called sick checked out yelp found out im not only one dismayed by changes chicken dishes dry hardnearly choked chiweenie dog death wonton soup cloudypasty hardly ate any food threw leftovers away im mourning 
1.0,am writing review toilet today went ycs half way through bowl found piece raw chicken beyond ridiculous happens please please please steer clear place unless want clean system out 
5.0,greatest quality takeout chinese ever menu fantastic food quality unprecedented service always topnotch kid works phone great 
3.0,good food ive several different dishes ive gone handful times each time food decent better than little pond cute location isnt too inconvenient not good sometimes servers little rough around edges every time ive come young son always say something either about him making mess him playing chop sticks last time went one even went take away his chopsticks he entertaining himself when asked her he could keep she didnt quite understand then well watch him dont want him get hurt uhhhh overall do restaurant would recommend however doubt ill make regular spot ours also little bit pricey 
4.0,celebrated birthday last week bf lunch nice time ambiance good service great server buster food runner food higher end pricy very delicious flavors highly recommend wagyu small plate id love come back try more menu next time oh andagi donut dessert well samba split soooooo good 
4.0,restaurant one fanciermodern chinese places id come few times only eat panfried buns make best buns price buns reasonable however other items ok menu way overpriced opinion keep going up little touches restaurant gives terms quality what produce hehe such lemon slices water 
2.0,service super slow waiter door playing his phone when waiting right front him wasnt even able keep queue right order 
1.0,beware dead fish aquarium behind table very unhygienic do not 
2.0,place deserves rating most first advise everyone stay away ramen not only mediocre seriously get upset stomach no joke first time tried stomach immediately started rumbling crazy fiesta thought okay maybe just second time know sure ramen stirring up storm stomach yeah stay fk away ramen one thing good doesnt kill stomach fujian style wonton braised noodle actually pretty damn good soup wonton probably msg overload anyways update stomach might actually hurt little cause sure fkin do now im never gonna come again never shall not burden stomach any further deserves better than 
5.0,veggie house best l swear tofu chow mein orange chicken soup dumplings r also best ice cream bright side stuff rote down vegan trust food vegan veggie house loveveggiehouse 
5.0,family often gets take out sensitive gluten allergies food great recently met some friends restaurant dine great time service stellar very attentive while not making us feel rushed entertainment boot wednesday evening great food great service great time overall want back son night when elvis impersonator too much fun 
5.0,nth trip back love place recently discovered chef wangs special menu more szechuan dishes choose try pea tips broth loaded ham other protein soup broth tasted wonderful most recently tried crispy chicken flavorful not single regret trip back time try dinner selections ordered mah lah beef brisket claypot hong shau tofu braised tofu roast duck west lake beef soup first quite food delicious exceeded expectations starting old favorites duck continues taste good skin wasnt crispy first time taste consistent west lake beef soup very good best ive within last year beef brisket claypot oh wonderful taste afraid will too spicy not do spicy flavorful way definitely give try braised tofu ok nothing brag about prefer cantonese style square tofu smoother texture not right type tofu use called tau kwa very firm also vegetables used too westernized carrots peppers ideally would made more mushrooms baby back choy maybe some small bits carrots colors overall good experience will return try other dishes 
3.0,brampton great chineseasian supermarket when compare rest gta just not great theres another oceans mississauga hurontario quality notably different considering theyre only maybe minutes away highway youd think theyd using same suppliers one has more wilted looking items than lawn drought parking bit chaotic im not sure drivers layout place think drivers sorry bramptonites people darting front car regardless what youre doing once stop cursing people youre inside market notice lighting bit off think lack natural light has odd haze too much florescent lighting place large other oceans markets right off bat youre hit whiff fish not good way salted fillets standing out didnt smell pleasant lot fish tanks seem fine swimming about tanks itself seemed not great condition oceans hurontario almost seems brand new comparison even though been few years now meat area same condition not spotless meat felt thrown about english asian vegetables werent too bad same thing goes baked good section noticed market really catered south asian community more several aisles dedicated those cultures checkout bit frantic seemed everyone roller derby get carts into line ups cashiers seemed going through mechanical process scanning no different any no frills ive been overall prices fair selection decent just wasnt fan meat fish area market wouldnt buy anything didnt seem well handled could take risk fear stomach probably wouldnt recover 
1.0,well only star give place quick delivery cheap prices googled sushi delivery around new home list gave try despite stars first delivery sushi sushi roll didnt meet expectations decided give second try today mood shushi hubby wanted try chinese ok great chinese too got few rolls any significant other got general tso no no no no dont waste money save buy something little more expensive tasty dont order allunless dying hunger sushi again plainblant very watery rice fell off roll way before tried pick up traypicture included these way worse than sushi giant eagle general tsomy husband simply worst general tso ever lifeand he not picky about food am never ordering place ever would rather pay more better place sorry china cafe didnt 
5.0,grow up hong kong imagine how exciting when found place ya sure lot place served cantanese style dishes town find east meet west hong kong style cuisine now challenge im talking about curry fish balls street style wings even hk style milk tea yummy cheap what about dont forget super yummy mango desert shaved ice what better way beat desert heat large bowl shaved ice top fruit sweet condensed milk did mention hk peeps love sweet yup brought back lot fond childhood memory good time 
1.0,tried place today concept food not very good especially price rice noodles which little dry crispy tofu tofu soaked oil spice definitely not crispy also pickled cucumbers tasted more sugared cucumbers daughter beef which dry too am really disappointed wanted place lunch about did not order drink too much dried rice noodles beef 
4.0,ive always wanted try place finally did weekend usually hesitate asian restaurants prefer eat more authentic restaurants focus certain foodindian korean vietnamese etc get picture pleasantly surprised realize went during happy hour sunday got off drinks apps green curry which good gf shrimp lo mein others spicy shrimp chow mein pepper chicken think curry best food good not excellent overall decent experience 
5.0,best chinese food ive found phoenix got crab won tons chicken wings orange chicken orange chicken crispy flavorful didnt skimp anything tons rice chicken enough lunch tomorrow will definitely back glad finally found great chinese food phoenix 
3.0,ate koji when vegas last week food ok sushi fine not extraordinary rice piping hot service chilly served side indifference 
3.0,ordered delivery rainy evening hot n sour soup veggie roll kung pao chicken soup fairly flavorful although less spicy than ordered will good taste veggie egg roll kind mushy inside kung pao chicken good just lacking heat thought asked order online pay cash credit delivery took about minutes which pretty fast considering rush hour would order again probably ask extra extra hot 
5.0,pho little saigon goto place then discovered place another place served crazy shrimp pho wow 
5.0,been coming since little kid starting chicken hot pot which absolutely delicious sweet sour taste legendary chilli fish just eat bowl white rice absolutely delicious service amazing come everyday kind afar place everytume comeehre always order hot sour soup chilli fish chicken bot pot fried rice die how afyer finish meal always give complimentary fortune cookies oranges one time went ove manager gave us calender he chinese horoscopes which really nice everyone downtown always seem yueh tung will definetly come many years come 
3.0,ive been craving dim sum longest time prayers answered shrimp pork shomei steamed bbq pork bun potstickers main stuff let tell food everything fresh yummy service howeverthe workers rather old seemed inpatient careless manager constantly checked up us which good side food took too long come overall satisfying price two wasnt too bad 
1.0,place generally good reviews entirely different experience very disappointing friend decided wanted try dim sum heard friends great walked about did not leave until about opinion way too long hour lunch break walked very hectic waitresses yelling tables still dirty customers who left went up counter order she told us sit down menu saw bunch people walk order counter filled sheet brought up point about before she even took sheet waitress taking care customers who just walked sat waited waited waited minutes gone by nothing minutes nothing very upset only short lunch break about minutes later first dish came out slowly little dim sum dishes came out one by one dishes being thrown table without care waitress just left without telling us what went up get some hot tea well both containers completely empty complain manager new girl she didnt really handle things yet last dish came about minutes later first dish few dim sum dishes really tasty did not make up lack management service skill do not think ill ever returning 
4.0,stars appropriate now got bbq rice combo duck great chicken too bony veggies nice surprise watermelon juice exactly juice good nothing rave about place will likely shine when experienced group sharers looking forward trying bbq pork fish fried rice future 
4.0,do not eat do take out service horrible food amazing cheap boyfriend made mistake eating irritated about service once got food really didnt matter uses good good orange chicken low mein broccoli beef beef kinda fatty not fan chicken really crisp 
5.0,stopped by lunch after rom wasnt quite sure what expect kids being new restaurant worked advantage took order started working right away ordered fried shrimp pork dumplings crepe dan dan noodles boys loved watching owner make crepe food came out fast tasted delicious ingredients tasted fresh boys couldnt get enough pan fried dumplings glad decided take chance 
4.0,far good fast service will review again when come back taste some more entrees 
5.0,amazing food made fresh order good especially love pan fried dumplings spinach garlic dumpling hor fun 
4.0,good chinese food fast delivery green tree generous portions great prices super take out delivery dining area totally tacky small not nice good decent fresh food not very best burgh think worth stars love shrimp egg rolls hot sour soup lo mein gen tso chicken nice staff delivery people 
2.0,place not people who looking authentic chinese food looking quantity place looking quality dinning may disappointed came over chinese tour wish saved money went mcdonald any other fast food place 
3.0,came roast duck which highly recommended by acquaintance however after tasting duck not overwhelmed duck little cold cold afternoon skin little soggy too much fat under skin liking whole duck not much deal compared what get local grand asia chinese supermarket probably wont back least not duck 
4.0,ive been totts few times now ive dined carried out really enjoy food ive tried few different items favorite dish pan fried noodles served beef mixture noodles covered beef veggies oyster sauce terrific item fantastic opinion each time finish dish wish more staff super nice always over order make sure receive items requested one item ive tried wasnt keen tom yum soup soup spicy about nothing filling about food has always came quickly when ive dined both times ive picked up carryout food ready advertised food usually ready pick up within minutes order prices very reasonable each main dish generally between items seafood will bit more expensive maybe bit over mark very good meal under excluding drink 
1.0,something very wrong when wife arrived staff informed her running out food order not ready yet only chef arrived when she arrived home noticed orders wrong did not chicken fried rice she only rice shrimp daughters order completely wrong filed complaint pei weis site 
5.0,great takeout eating ive never wait table sushi fresh high quality reasonably priced 
4.0,stumbled upon love started spicy wonton pork potstickersboth amazing packed flavor next shangs beef soup hand pulled noodles pork rib soupe knife shaved noodles both delicious loving beef soup betterbecause broth noodles meat ribs didnt much flavor beef liked texture hand pulled noodles better however knifed shaved more after spent some time broth brought home chow mein boyfriend he loved overall great experience 
4.0,came pho got little hesitation when found out not own by vietnamese owner glad didnt hesitated try other food though otherwise could been missing out how yummy tried mango lemonade tom kha chicken broccoli stir fried chicken pad thai salt pepper pork chops singapore noodles definitely will try pho next time 
1.0,dont eat found small winged maggot size bug egg flower soup complained host he told us sometimes happens vents he called mgr comped us meal told incoming guests about showed pic tookthey turned around left 
5.0,great spot place has great vibe good food coming whenever need eat lots crab rangoons which often always good one when come always leave happy 
5.0,best place eat get taste asianmexican infused food jade red jerk chicken pork fried rice what always get 
5.0,far good food hot fresh good selection food second time enjoy food area going bathroom run down use pick up other than place price reasonable perfect small family service good great drink refills will back when taste chinese food again 
5.0,amazing service past sunday server laura came late about close however didnt feel rushed laura very bubbly friendly made us feel quite welcomed 
1.0,place joke employees do not speak english idiots tried order through drive through lady didnt even know what saying went inside did not get any kind greeting acknowledgement tried tell manager lady sucks her job she ignored started talking her co workers will spread word place sucks 
4.0,went best friend about days ago while looked ghetto hideout chinese mob reunion must say legit place seems gotten most tables salvation army across street though prices quite adequate meals delicious first time eat eggplant definitely not last cashier very friendly talkative store small mostly seems do deliveries since familyowned restaurant willing do custom orders dont judge place by looks might missing out gem decor not kind place want bring date food omg nom nom nom prices plate full eggplant sauce free rice side awesome staff very friendly cashier custom orders allowed owners seem not able speak english french adequately which opinion adds whole actual chinese restaurant feel way worth visit authentic chinese cuisine 
1.0,gave one star couldnt give zero hours delivery person phone just kept saying neighborhood finally called told cancel half expect still charge 
4.0,service superb food very well done didnt eat much since second dinner would back dinner again must try chinese food which really blows vegas being wynn also always good since where hang out anyway 
3.0,just okay dont even remember what ate recently service friendly slow 
5.0,cute little hidden gem downtown core favourite would healthy bun description being eggless less sugar raisins walnuts quite delicious filling ive tried many variety sweet buns none ever failed disappoint prices reasonable too 
5.0,recently moved vegas been searching acceptable chinese restaurant found via yelp has been exceptional make sure use craig location durango one sucks try different dishes each time everything has been great only downside ive discovered far use iconic chinese food folding box most entrees instead styrofoam containers causes food near bottom soggy dont remove box quickly 
4.0,great food above average service youre paying major premium view lake fact isnt unkempt rundown restaurant chinatown personal favourites duck comes two servings traditional then stirfried vegetables dim sum often offer groupons which makes noodles tad more justifiable overall comfortable dining experience expect pay more than restaurants chinatown which serve similar dishes 
2.0,prime not not yummy not inexpensive did not refill soda drinks no other customers lady who met us front expecting us get take out why plenty tables clean stayed ordered hot thai soup house chicken house seafood lemonade soda thai tea cream rice very small portion seafood inedible garlic sauce mucus tasted off not worth sure chicken sat buffet hours im not sure what made sauce out wasnt liking soup tasted mustard not lemongrass chili coconut what might expect thai hot soup thai rama maleesothers better soup expected lot better reviews understand why empty now im surprised been long only handled order fine service fine place clean got stars would not try again food unless got really desperate too lazy drive farther than location which really close home ill probably try china buffett down street before return prime very disappointing 
4.0,great inexpensive lunches ive eaten many times over several years always good 
5.0,dumplings generously packed oozed fresh flavour ordered takeout watched one women prepare before eyes atmosphere pleasant staff very hospitable 
3.0,place more about buzz than substance time sorry say food standard toronto location compared nyc just not even attention customer service details lacks behind nyc being site times well am familiar high standard shangri la chain hotels asia momofuku would embarrassment major cities hk singapore etc pork belly bao has got kidding mea big zero disappointment feel am expert pork belly bao simply overcooked such quality texture meat werent nice bun would left plate ramen slightly better lacks wow effect compared couple other local places toronto definitely way surpassed by those nyc includes momofuku nyc site well noodle chewy should broth weak clam ramen thankfully fresh red chilli gave kick otherwise broth just okay getting order took well over min food did arrive quite quickly overall come atmosphere want better food latter will likely disappointing 
3.0,dont understand why many angry reviews page overpriced mediocre yes food court venetian about what would expect think lot these same haters would willingly shell out brunch which just eggs different ways side breakfast meat potatoes friends visited wasabi janes couple times when looking something quick food ends up tasting bland would recommend requesting soy sauce chili oil which pretty good definitely improve taste items sampled think enjoyed wontons most youre looking stronger flavors then wontons tossed chili oil 红油抄手 probably way youre not hurry though much better asian food chinatown elsewhere area 
3.0,know place isnt authentic orange chicken pretty darn good also staff friendly location clean dont love prices fast convenient also peach green tea freakin tasty think refilled cup times 
1.0,went last evening ordered bbq pork roast pork rice paid range what terrible experience bbq pork really bad used really cheap cut pork included chewy organ tubes right pork after cut presented top rice marinade used bbq pork short flavor heavy salt roast pork not appetizing either watched him pick up leg part trying really hard cut little bit more pork off side leg before becomes ingredient soup next day give free when order dish oh yes saw sign front added ginger scallion oil sauce completely outrageous other bbq take out restaurants big bowl spoon help yourself first time ever seeing another turn off way see got really odd pork parts bbq pork really dry roast pork parts would not pay good money really long way use better cuts meat better recipe want survive good luck sure will never order anything dont suggest do either nonbelievers please try out will understand post happy eating 
3.0,sushi decent quality ingredients quite fresh cooked food also excellent theres good variety items not found other ayce japanese restaurants definitely plus selfserve wakame kind interesting desserts suck generic outofthebox things supplied available every other buffet ipad ordering system nice photositem descriptions find otherwise cumbersome slower than dealing server service generally quick pleasant price slightly higher end im bit iffy whether place worth premium over other ayce japanese places 
5.0,one best chinese noodleswon ton places gta ive ever been apparently opened over years according staff cant believe not visited place until few months ago food really good always pork chilli tomato sauce lo meinthey call jar lo which also add extra noodlesga dai say jar lo ga dai cantonese style interested trying haha noodle very chewy which very satisfying eat add soup comes side noodles tastes even better sometimes won ton noodleswonton meen wontons huge shrimps inside very fresh great combo paired chewy egg noodles refreshing soup also tried beef brisket noodleslam meen although not best ever life still consider one best could find gta soup strong flavor not heavy which what separates restaurant others addition chewy egg noodles super spicy sauce also very well known sell jars counter super fast friendly service these food mentioned above would arrive less than mins yet still taste very fresh must try place chinese egg noodle soup let know cantonese pronunciation dishes brackets work am very interested knowing how goes 
2.0,youre driving las vegas up see billboard advertising steak lobster special dont bother unless dont mind tough chewy lobster even tougher steak also prices misleading get low advertised price sign up players club which lot wait staff really pushing night stopped service awesome expect food casino cafe usual cheap not very good unless happen drunk need get something into system other than more alcohol 
4.0,seafood noodle soup hand shaved noodles delicious came table really hot full shrimp fish balls scallops squid along shaved noodles good broth over time acquired flavor ingredients very tasty 
5.0,omg place worth more than stars remember coming before became chun fai another chinese restaurant owned by someone else no where good new owners restaurant now place amazing genuine customer service todiefor spicy fried pork chops omg husband going outback place calling name lol live near centennial still made drive highly recommend great place anyone looking into eating great chinese food served by fabulous people thank lunch dinner today 
5.0,honesty ive only positive experiences restaurant ive eaten dine take out around times total favourites curry beef rice black pepper pork chop spaghetti chicken steak spaghetti daily rotating specials ranging comes soup hk style drink food has always been fresher than other hk cafes dont know about id prefer pay cents dollar more instead eating dish obviously came straight out microwave chicken steak pretty moist easy cut goes well sauce curry thicker side has creamy texture prefer service has always been quick attentive decor inside more modern clean lighting little weird overall really do prefer one cha chaan teng places would definitely recommend lunch andor dinner 
1.0,mayonnaise soy sauce sitting direct sunlight degree heat least minutes ridiculous 
3.0,noodles decent braised beef tender still far quality taiwan stinky tofu tasty 
4.0,eaten twice when been visiting vegas both times ive panang curry very good both times service has always been good would recommend place anyone visiting vegas looking thai 
5.0,been coming religiously years dad has always been great hidden gem by means 
5.0,friend went casually celebrate her birthday first time having mongolian hot pot really excited see would taste good other hot pots ive place super busy went saturday seated right away didnt mind having own individual hot pots instead waiting table massive one both us share got half regularhalf spicy broth omg delicious friend preferred beef over lamb impressed variety foods buffet area only negative lacked dessert options honestly meal delicious beyond full anyways loved everything about experience servers friendly readily available top up broth bring us more meat really impressed service even though place far where live will sure back 
4.0,went last weekend partner some friends food delicious particularly dumplings buns handmade noodles favourite egg chive dumplings yum know little dingy theyve made some efforts spruce up 
5.0,apparently used bubbletea place thank god not one any more really love steamed buns taste soooo good those who looking xiaolongbao kind steam bun other restaurants restaurant serves amazing flourmade buns instead soupfilled buns stop complaining buns not authentic find other dishes salad side dish drinks soso would come back again again steamed buns 
2.0,food descent service terrible wait minutes seated lads empty tables end forgot about us second time happened left 
4.0,everything good big portion too price also ok not too expensive cheap only thing dont pho lack taste has not lot flavors besides everything good menu come least times week 
4.0,good buffet albeit tad more expensive side opinion came dinner sunday night super buffet which per person buffet offers large selection foodhot entrees made order sushi mongolian bbq soup fresh fruit salad dessert liked fried rice chow mein broccoli beef string beans dish tofu egg drop soup really good hot sour soup decent chinese buffet offered some quality desserts since some offerings probably came costco red velvet cake cream puffs service friendly polite waitress did great job clearing plates offering refill hot tea hot tea per person by way restaurant spacious appeared well maintained parking easy since theres plenty spaces lot out front 
1.0,worst experience didnt even need leave home did delivery usually do food tasted someone already dumped load soy sauce then delivery guy harassed neighbor about small faux jade figure he keeps outside his front door until neighbor gave him not okay then yelled by neighbor will never ordering again 
5.0,food excellent ordered bbq pork rice dish felt hk price decent compared more expensive ones other hotels strip 
1.0,love panda express store made rethink opinion about order taken guy helping no eye contact when got register he never asked wanted drink by time done already left before realized what forgot dont appreciate attitude worker gave would not recommend coming employees 
2.0,okay spot close drink didnt care some selections except chicken skewers favorite along white rice some pot stickers sauce 
5.0,probably favourite chinese restaurant town lunch dinner small restaurant reservations recommended also do takeout unable grab table restaurant has some most friendly wait staff ever often super busy still attentive personable food delicious portions big really reasonably priced some usual dishes just dont taste great anywhere else duck courses variations exist delicious peking duck by far best city duck fried rice also delicious salt pepper squid seafood sizzling rice dumplings beef flat rice noodles only order chinese cant recall exact english translation try wont regret 
3.0,visited fuji buffet family past weekend not impressed wife im giving three stars items stood out mind baked fish salmon sushi chicken stick ice tapioca pudding these items pretty decent most other stuff over steamed green beans find restaurant lacks passion honestly id rather across street kumo again wife liked kids didnt complain either waitress offered refill drink when leaving which didnt help empty cup dry mouth throughout meal also small american fare offering unremarkable very over cooked skipped liked sushi again not good kumo not sure well back even though couple bucks cheaper than kumo 
2.0,okay sorry guysbut not impressed just happened neighborhoodso decided chins could sit outside ordered lettuce wraps fried rice meat wraps substandard reminded dog food sauce pretty much only good part fried rice described veggies shrimp crabwhen came out obviously krab ugh wont wasting money again 
3.0,been few times restaurant located inside old chinatown mississauga environment fairly neat clean primarily offer western chinese style barbecue cuisine seasonings lamb animal organs flavorful will say one best mississauga however taste starters not consistent dish tried bean curd celery few times taste never same either too plain too salty time cook make sure taste more closer every visit will definitely recommend everyone out place more often another issue restaurant amount waitresses think always short staff owner always busy making skewers left only waitress run back forth serve multiple tables time caused longer time serve each table hopefully will able add another staff member share workload place too far home customers order food through few delivery services town found quite convenient people under time constraint 
5.0,love place been loyal customer over years always joke friends one last meal would could eat every single day not ever get tired favorite sweet sour chicken love staff get order right every single time remember before even tell love love love 
3.0,ordered pad thai thai tea via delivery lady over phone very nice got order correct delivery time not sooner food warm drinks cold however taste wasnt impressive tea tasted pencil sharpenings pad thai overly seasoned maybe just taste buds just didnt flavor meal came egg roll tasted spoiled im giving three stars service way plate food good tastenot much 
4.0,chilled steamed rice noodles 涼皮 unfortunately not fully cooked time return grateful allowed us replace order something else dumplings scallion pancake sourspicy soup die 
1.0,horrible experience gave fried bread covered orange sauce called orange chicken what little chicken dried out jerky kid not worst experience ever buyer beware 
5.0,stopped by whim im glad did amazing zhajiangmian these tasted just grandpas im california better than most local spots salty meaty really wellcooked noodles cut flavor not overwhelmed cucumbers fresh too honestly could everyday would truly loved appreciated memory service nononsense order pay grab no problem itthe total process ordering getting food most minutes not quite fast food why would compare good quality fresh food mcdonalds anyway didnt get dumplings steal looked good too short efficient tasty fairly priced cheap considering what get what more could ask 
