,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
7143,Welfare Check,Lot 208,11/18/2015,1511180175,11/18/2015,9:13 PM,Male sleeper inside vehicle,Checks OK
7144,Lost Property,Galbraith Hall,11/18/2015,1511180176,11/18/2015,9:17 PM,Caller left laptop in restroom,Turned Into Lost & Found
7145,Petty Theft ‐ Bicycle,HDH Building,11/18/2015,2015‐1614,11/18/2015,8:15 AM‐5:15 PM,Loss $330.00,Online Report
7146,Security Alarm,RIMAC,11/5/2015,1511050001,11/5/2015,12:01 AM,,False Alarm
7147,Alcohol Contact,Tenaya Hall,11/5/2015,1511050002,11/5/2015,12:15 AM,,Will Cooperate
7148,Injury,Frankfurter Hall,11/5/2015,2015‐1528,11/5/2015,1:15 AM,Female fell off ladder to bed,Transported To Hospital
7149,Illegal Camping,Discovery Hall,11/5/2015,1511050022,11/5/2015,8:56 AM,,Checks OK
7150,Fire,North Mesa Apartments,11/5/2015,1511050027,11/5/2015,10:14 AM,Report of smoke by passerby,Checks OK
7151,Suspicious Person,Telemedicine Building,11/5/2015,1511050028,11/5/2015,10:26 AM,,Gone On Arrival
7152,Chemical Spill,Gilman Parking Structure,11/5/2015,1511050029,11/5/2015,11:19 AM,Report of oil spill at west entrance,Referred To Other Department
7153,Suspicious Person,Stein Clinical Research Building,11/5/2015,2015‐1529,11/5/2015,1:20 PM,Male subject attempting to illegally lodge inside men's restroom,Stay Away Order Issued
7154,Citizen Contact,UCSD Police Department,11/5/2015,1511050034,11/4/2015,Unknown,"Evaluation for possible hit & run, note left with no phone number",Incident Number Issued
7155,Petty Theft,Price Center ‐ Burger King,11/5/2015,1511050035,11/5/2015,1:36 PM,Property turned into One Stop,Checks OK
7156,Injury,Preuss School,11/5/2015,1511050039,11/5/2015,2:43 PM,"Per School Nurse, student with possible broken leg from fall during P.E.",Transported To Hospital
7157,Noise Disturbance,Geneva Hall,11/5/2015,1511050043,11/5/2015,4:43 PM,Female using a power sander outside,Quiet On Arrival
7158,Medical Aid,Student Health,11/5/2015,1511050045,11/5/2015,5:04 PM,"Adult female not feeling well, Fire Department enroute to evaluate",Transported To Hospital
7159,Drunk Driving,Voigt Dr/Matthews Ln,11/5/2015,1511050046,11/5/2015,5:30 PM,Report of possible drunk motorist,Checks OK
7160,Petty Theft,Geisel Library,11/5/2015,1511050048,11/5/2015,7:11 PM,Property found with friend,Checks OK
7161,Welfare Check,Nobel Dr/La Jolla Village Dr,11/5/2015,1511050050,11/5/2015,7:40 PM,Person sleeping in vehicle,Checks OK
7162,Illegal Parking,Coast Apartments,11/5/2015,1511050051,11/5/2015,9:40 PM,,Cited
7163,Noise Disturbance,Tioga Hall,11/5/2015,1511050054,11/5/2015,11:15 PM,Stomping,Will Cooperate
7164,Petty Theft ‐ Bicycle,Matthews Apartments,11/5/2015,2015‐1548,11/4/2015‐11/5/2015,8:00 PM‐3:45 PM,Loss $80.00,Online Report
7165,Bicyclist Stop,Gilman Dr/Lot 401,11/20/2015,1511200002,11/20/2015,12:25 AM,,Verbal Warning Issued
7166,Noise Disturbance,Marshall Apartments East,11/20/2015,1511200003,11/20/2015,12:32 AM,Loud music,Quiet On Arrival
7167,Noise Disturbance,Revelle Apartments,11/20/2015,1511200005,11/20/2015,2:57 AM,Loud music,Cancelled
7168,Suspicious Vehicle,1 Miramar Building 1,11/20/2015,1511200006,11/20/2015,2:58 AM,,Gone On Arrival
7169,Information,Supercomputer,11/20/2015,1511200021,11/20/2015,8:46 AM,Report of unknown person leaving harassing letters on Reporting Party's vehicle,Service Provided
7170,Suspicious Person,Stein Clinical Research Building,11/20/2015,1511200025,11/20/2015,8:56 AM,,Unable To Locate
7171,Suspicious Person,Gilman Parking Structure,11/20/2015,1511200027,11/20/2015,9:19 AM,,Field Interview
7172,Vandalism,North Torrey Pines Rd/North Point Dr,11/20/2015,1511200032,11/20/2015,10:04 AM,"Poster glued on electric box, already previously reported",Referred To Other Department‐ Facilities Management
7173,Medical Aid,Biomedical Sciences Building,11/20/2015,1511200034,11/20/2015,10:12 AM,"Elderly male collapsed, unknown cause",Transported To Hospital
7174,Suspicious Package,Pangea Parking Structure,11/20/2015,1511200036,11/20/2015,11:32 AM,,Cancelled
7175,Citizen Contact,UCSD Police Department,11/20/2015,1511200038,11/20/2015,11:49 AM,Report of fraudulent charges made from Reporting Party's bank account,Cancelled
7176,Bicyclist Stop,Voigt Dr/Equality Ln,11/20/2015,1511200039,11/20/2015,12:11 PM,,Verbal Warning Issued
7177,Medical Aid,Scholars Dr North/The Village Market,11/20/2015,1511200042,11/20/2015,12:58 PM,Adult female shaky and experiencing shortness of breath,Transported To Hospital
7178,Medical Aid,Preuss School,11/20/2015,1511200048,11/20/2015,3:45 PM,Juvenile male experiencing severe abdominal pain,Transported To Hospital
7179,Medical Aid,Rebecca & John Moores Cancer Center,11/20/2015,1511200049,11/20/2015,4:12 PM,Adult female patient having a negative reaction to medication,Referred To Other Agency ‐ San Diego Fire Department
7180,Information,Blacks Beach Gate,11/20/2015,1511200050,11/20/2015,4:20 PM,2 to 3 skaters going down the road,Information Only
7181,Suspicious Person,Price Center,11/20/2015,15112000051,11/20/2015,4:56 PM,,Checks OK
7182,Gas/Water/Sewer Leak,Pacific Hall,11/20/2015,1511200053,11/20/2015,5:47 PM,Flood alert in basement,Referred To Other Department
7183,Vandalism,Hopkins Parking Structure,11/20/2015,2015‐1617,10/31/2015‐11/20/2015,12:00 PM‐9:00 PM,"Vandalism to vehicle, damage $400.00",Report Taken
7184,Security Alarm,Jacaranda,11/20/2015,1511200058,11/20/2015,7:13 PM,,False Alarm
7185,Disturbance ‐ Fight,Gilman Dr/Myers Dr ‐ Bus Stop,11/20/2015,2015‐1618,11/1/2015,7:57 PM,"Intoxicated adult male on bus, disturbing other passengers",
7186,Petty Theft,Tenaya Hall,11/19/2015,2015‐1629,11/16/2015‐11/17/2015,10:55 PM‐11:00 AM,"Stolen wallet, loss $30.00",Online Report
7187,Petty Theft,Natural Science Building,11/20/2015,2015‐1630,11/20/2015,8:50 AM‐9:50 AM,"Stolen drivers license, loss $1.00",Online Report
7188,Petty Theft ‐ Bicycle,SME ‐ Bike Racks,11/20/2015,2015‐1631,11/19/2015,3:35 PM‐4:30 PM,Loss $440.00,Online Report
7189,Petty Theft ‐ Bicycle,RIMAC,11/19/2015,2015‐1632,11/19/2015,7:30 PM‐8:30 PM,Loss $100.00,Online Report
7190,Illegal Parking,1 Miramar Parking Structure,11/15/2015,1511150001,11/15/2015,12:23 AM,,Checks OK
7191,Assist Other Agency,Tamarack Apartments,11/15/2015,1511150002,11/15/2015,12:39 AM,"Per San Diego Police advised of hit & run, possible DUI",Information Only
7192,Disturbance ‐ Party,Tamarack Apartments,11/15/2015,1511150004,11/15/2015,1:15 AM,Loud party,Checks OK
7193,Disturbance ‐ Party,The Village West Building 2,11/15/2015,1511150006,11/15/2015,1:28 AM,Resident Advisor requesting assistance contacting party,Service Provided
7194,Welfare Check,Scholars Dr South,11/15/2015,1511150008,11/15/2015,2:44 AM,,Cited
7195,Citizen Contact,Tenaya Hall,11/15/2015,1511150011,11/15/2015,3:47 AM,Sleeper in lounge area,"Closed By Citation, Adult"
7196,Information,CAL IT2,11/15/2015,1511150012,11/15/2015,7:14 AM,Suspicious person(s),Checks OK
7197,Security Alarm,Torrey Pines Center South,11/15/2015,1511150020,11/15/2015,12:36 AM,,False Alarm
7198,Injury,Mandell Weiss Theatre,11/15/2015,1511150025,11/15/2015,1:58 PM,Elderly female fell and bleeding from face,Transported To Hospital
7199,Illegal Camping,Lot 782,11/15/2015,1511150029,11/15/2015,2:29 PM,,Checks OK
7200,Animal Call,Porters Pub,11/15/2015,1511150030,11/15/2015,3:12 PM,Reporting party picked up small dead bird,Referred To Other Department ‐ EH&S
7201,Suspicious Person,Stephen Birch Aquarium,11/15/2015,1511150032,11/15/2015,3:19 PM,,Unable To Locate
7202,Disturbance,Revelle Commons,11/15/2015,1511150033,11/15/2015,3:22 PM,Group of trick skaters filming,Field Interview
7203,Suspicious Person,Old Southwest Fisheries,11/15/2015,1511150034,11/15/2015,3:32 PM,,Field Interview
7204,Security Alarm,Torrey Pines Center South,11/15/2015,1511150036,11/15/2015,6:03 PM,,False Alarm
7205,Grand Theft,BSB Building,11/15/2015,2015‐1588,11/15/2015,6:50 PM,"Laptop stolen from unlocked locker, loss $1,400.00",Report Taken
7206,Illegal Parking,Lot 308,11/15/2015,1511150039,11/15/2015,7:27 PM,,Information Only
7207,Security Alarm,Faculty Club,11/15/2015,1511150043,11/15/2015,11:12 PM,,Cancelled
7208,Welfare Check,1 Miramar Building 4,11/15/2015,1511150044,11/15/2015,11:22 PM,"Woman laying on ground, knocking on door, crying and asking for help to call brother",Checks OK
7209,Quiet Hours Contact,The Village West Building 2,11/8/2015,1511080003,11/8/2015,1:21 AM,,Will Cooperate
7210,Illegal Parking,Rita Atkinson Residences,11/8/2015,1511080004,11/8/2015,1:54 AM,,Cited
7211,Drunk In Public,Sixth College Building 707,11/8/2015,1511080005,11/8/2015,3:10 AM,"Per Resident Advisor, student passed out in kitchen, subject woke up and walked out",Referred To Student Conduct
7212,Incomplete Phone Call/911 Hang‐Up,Pangea Parking Structure,11/8/2015,1511080006,11/8/2015,3:33 AM,,Checks OK
7213,Security Alarm,Geisel Library,11/18/2015,1511080012,11/18/2015,8:01 AM,,Cancelled Before Dispatched
7214,Medical Aid,RIMAC,11/8/2015,1511080022,11/8/2015,12:27 PM,Adult female fainted inside of arena,Medical Aid Refused
7215,Gas/Water/Sewer Leak,Pacific Hall,11/8/2015,1511080023,11/8/2015,1:53 PM,Water detection alert,Referred To Other Department
7216,DUI,Voigt Dr/Lyman Ln,11/8/2015,2015‐1544,11/8/2015,3:55 AM‐4:16 AM,,
7217,Illegal Parking,Scholars Ln/Scholars Dr South,11/8/2015,1511080034,11/8/2015,5:27 PM,,Verbal Warning Issued
7218,Illegal Parking,Matthews Ln,11/8/2015,1511080035,11/8/2015,5:42 PM,,Verbal Warning Issued
7219,Information,La Jolla Playhouse,11/8/2015,1511080045,11/8/2015,11:35 PM,Found purse,Information Only
7220,Security Alarm,Torrey Pines Center South,11/2/2015,1511020006,11/2/2015,2:11 AM,,False Alarm
7221,Security Alarm,Warren Lift Station,11/2/2015,1511020012,11/2/2015,7:48 AM,,False Alarm
7222,Information,Genesee Ave/Interstate 5,11/2/2015,1511020026,11/2/2015,9:19 AM,"South bound off ramp signal out, causing traffic hazard",Information Only
7223,Fire Alarm,Price Center,11/2/2015,1511020029,11/2/2015,9:46 AM,,False Alarm
7224,Suspicious Person,Center For Molecular Medicine West,11/2/2015,1511020032,11/2/2015,10:17 AM,,Unable To Locate
7225,Medical Aid,Central Plant,11/2/2015,1511020035,11/2/2015,10:42 AM,Older adult male feeling dizzy,Transported To Hospital
7226,Fire Alarm,Stephen Birch Aquarium,11/2/2015,1511020036,11/2/2015,10:47 AM,,False Alarm
7227,Ticket Sign Off,UCSD Police Department,11/2/2015,1511020037,11/2/2015,10:58 AM,,Service Provided
7228,Information,Cuzco Hall,11/2/2015,1511020039,10/3/2015‐11/2/2015,Unknown,Lost passport,Information Only
7229,Suspicious Vehicle,Lot 310,11/2/2015,1511020040,11/2/2015,11:33 AM,,Service Provided
7230,Vandalism,Mandeville Center,11/2/2015,2015‐1515,11/1/2015‐11/2/2015,Unknown,"Unknown suspect(s) used black marker to deface bathroom stall, damage $100.00",Report Taken
7231,Information,Stephen Birch Aquarium,11/2/2015,1511020045,11/2/2015,12:08 PM,Fire alarm issue,Information Only
7232,Collision With Injury,Health Sciences Dr/Medical Center,11/2/2015,2015‐1517,11/2/2015,1:25 PM,Motor vehicle vs. pedestrian,Report Taken
7233,Suspicious Person,Applied Physics & Math,11/2/2015,2015‐1518,11/2/2015,2:15 PM,,Report Taken
7234,Citizen Contact,Torrey Pines Center South,11/2/2015,1511020054,11/2/2015,3:24 PM,"Possible fraud, unknown subject obtained UCSD's disbursements account information",Information Only
7235,Grant Theft ‐ Bicycle,Muir Commons ‐ Pines,11/2/2015,2015‐1519,11/1/2015,6:00 PM‐9:00 PM,"Loss $1,000.00",Report Taken
7236,Citizen Contact,Ledden Auditorium,11/2/2015,1511020061,11/2/2015,6:05 PM,Subject with foot injury requesting bandages and disinfectant,Service Provided
7237,Hit & Run ‐ No Injuries,VA Parking Lot,11/2/2015,1511020064,10/19/2015‐10/23/2015,Unknown,"No hit & run, damage looks to be caused by firm object such as asphalt",Service Provided
7238,Security Alarm,General Store,11/2/2015,1511020065,11/2/2015,6:37 PM,,Cancelled
7239,Welfare Check,Pepper Canyon Hall,11/2/2015,1511020067,11/2/2015,6:57 PM,Student fell off scooter,Checks OK
7240,Medical Aid,Muir Commons ‐ Pines,11/2/2015,1511020068,11/2/2015,8:03 PM,Adult female having allergic reaction to peanuts,Transported To Hospital
7241,Welfare Check,Urey Hall,11/2/2015,1511020070,11/2/2015,8:48 PM,,Cancelled
7242,Noise Disturbance,The Village West Building 1,11/2/2015,1511020074,11/2/2015,11:51 PM,Loud music,Quiet On Arrival
7243,Petty Theft,Moore's Cancer Center,11/2/2015,2015‐1545,10/2/2015‐10/18/2015,3:00 PM‐3:00 PM,"Projector stolen from unlocked office area, loss $700.00",Online Report
7244,Petty Theft,Mesa Apartments,11/2/2015,2015‐1556,10/31/2015,8:00 AM‐9:00 AM,"Stolen wallet, loss $100.00",Online Report
7245,Unknown Trouble,Goldberg Hall,11/12/2015,1511120002,11/12/2015,1:03 AM,Female screaming,Unable To Locate
7246,Suspicious Person,Biomedical Library,11/12/2015,1511120032,11/12/2015,10:24 AM,,Information Only
7247,Disturbance ‐ Psych Subject,Galbraith Hall,11/12/2015,1511120040,11/12/2015,5:06 PM,Voluntary request for transportation to hospital,Field Interview
7248,Hit & Run ‐ No Injuries,UCSD Police Department,11/12/2015,1511120041,11/12/2015,8:00 AM‐4:45 PM,"Counter report, damage to passenger side bumper, so suspect information",Service Provided
7249,Citizen Contact,UCSD Police Department,11/12/2015,1511120042,11/12/2015,6:39 PM,,Service Provided
7250,Security Alarm,Jacaranda,11/12/2015,151120043,11/12/2015,7:39 PM,,False Alarm
7251,Suspicious Person,Central Mesa Apartments,11/12/2015,1511120048,11/12/2015,9:01 PM,,Unable To Locate
7252,Citizen Contact,Lot 411,11/11/2015,1511120050,11/11/2015,9:56 PM,"Per CSO, male showing her his 290 registration for and requesting an officer",Field Interview
7253,Chemical Spill,Engineering Building Unit 1,11/11/2015,1511120051,11/11/2015,10:31 PM,Nitrogen tank leaking,Referred To Other Department
7254,Suspicious Vehicle,Lot 101,11/12/2015,1511120052,11/12/2015,10:54 PM,,Checks OK
7255,Illegal Parking,The Village East Building 2,11/12/2015,1511120053,11/12/2015,11:07 PM,,Cited
7256,Petty Theft ‐ Bicycle,Galathea/Argo Hall ‐ Bike Racks,11/12/2015,2015‐1573,11/10/2015‐11/12/2015,9:00 PM‐7:40 AM,Loss $200.00,Online Report
7257,Petty Theft ‐ Bicycle,Goldberg Hall,11/12/2015,2015‐1574,11/10/2015‐11/12/2015,1:50 PM‐1:50 PM,Loss $500.00,Online Report
7258,Suspicious Person,Tenaya Hall,11/27/2015,2015‐1642,11/27/2015,1:07 AM,Report of two males cutting bike locks,"Closed By Citation, Adult"
7259,Citizen Flagdown,Lot 701,11/27/2015,1511270011,11/27/2015,8:41 AM,Directions needed,Service Provided
7260,Security Alarm,Biomedical Sciences Building,11/27/2015,1511270020,11/27/2015,11:42 AM,,False Alarm
7261,Welfare Check,Argo Hall,11/27/2015,1511270022,11/27/2015,2:15 PM,Parent unable to get ahold of daughter,Checks OK
7262,Burglary To Vehicle,Lot 208,11/27/2015,2015‐1644,11/27/2015,1:00 PM‐5:00 PM,"Unknown suspect(s) made entry into victim's locked vehicle and stole several miscellaneous items, loss $2,000.00",Report Taken
7263,Illegal Parking,Muir Field,11/27/2015,1511270034,11/27/2015,5:32 PM,,Information Only
7264,Burglary To Vehicle,Lot 302,11/27/2015,2015‐1645,11/27/2015,2:00 PM‐2:30 PM,"Unknown suspect(s) made entry into victim's locked vehicle and stole several miscellaneous items, loss $875.00",Report Taken
7265,Non Injury Collision,Social Sciences Research Building,11/4/2015,2015‐1521,11/3/2015,11:30 AM,UC vehicle backed into tree,Report Taken
7266,Suspicious Vehicle,Medical Teaching Facility,11/4/2015,1511040002,11/4/2015,12:02 AM,,Verbal Warning Issued
7267,Suspicious Person,Biomedical Sciences Building,11/4/2015,2015‐1522,11/4/2015,1:35 AM,,Closed By Adult Arrest
7268,Unknown Event,Meteor Hall,11/4/2015,1511040007,11/4/2015,2:01 AM,"Young adult female feeling dizzy and weak, and experiencing chills",Transported To Hospital
7269,Fire Alarm,Center Hall,11/4/2015,1511040012,11/4/2015,6:51 AM,,False Alarm
7270,Fire Alarm,Biomedical Sciences Building,11/4/2015,1511040015,11/4/2015,7:19 AM,,False Alarm
7271,Traffic Hazard,Scholars Dr South/Gilman Dr,11/4/2015,1511040021,11/4/2015,7:54 AM,Motorist stuck in left turning lane,Service Provided
7272,Disabled Placard Misuse,Lot 604,11/4/2015,1511040031,11/4/2015,9:28 AM,,Field Interview
7273,Excessive Alcohol/Drug,Geisel Library,11/4/2015,2015‐1524,11/4/2015,11:37 AM,Library security requested assistance with a dazed young adult male,Transported To Hospital
7274,Fraud,UCSD Police Department,11/4/2015,2015‐1525,10/14/2015,5:38 AM,Victim was issued a fictitious check,Report Taken
7275,Information,UCSD Police Department,11/4/2015,2015‐1526,11/4/2015,1:30 PM,Subject voluntarily came in to surrender items she admitted she stole from various victims,Report Taken
7276,Suspicious Person,Medical Teaching Facility,11/4/2015,1511040045,11/4/2015,3:53 PM,Adult male laying down by vending machine,Service Provided
7277,Stolen Vehicle,Lot 510,11/4/2015,4:17 PM,11/4/2015,10:30 AM‐4:17 PM,,Report Taken
7278,Citizen Contact,Gilman Dr/Library Walk,11/4/2015,1511040050,11/4/2015,6:06 PM,Assistance requested for help finding radiator cap in bushes,Information Only
7279,Hazard Situation,Voigt Bridge,11/4/2015,1511040052,11/4/2015,7:48 PM,Cars lined up,Checks OK
7280,Fire Alarm,North Mesa Apartments,11/4/2015,1511040053,11/4/2015,7:59 PM,,False Alarm
7281,Battery,Porters Pub,11/4/2015,1511040055,11/4/2015,9:21 PM,Three males seen hitting eachother and arguing before getting on bus,Gone On Arrival
7282,Security Alarm,Price Center,11/4/2015,1511040057,11/4/2015,10:54 PM,,False Alarm
7283,Suspicious Person,Central Mesa Apartments,11/4/2015,1511040058,11/4/2015,11:08 PM,,Gone On Arrival
7284,Suspicious Person,Lot 102,11/4/2015,1511040059,11/4/2015,11:46 PM,,Checks OK
7285,Annoying Phone Calls,Pangea Parking Structure,11/4/2015,2015‐1547,10/30/2015‐11/4/2015,7:30 PM‐12:00 PM,,Online Report
7286,Resident Advisor Contact,Keeling Apartments,10/30/2015,SC# 01610‐2015,10/30/2015,8:35 PM,Under 21 resident had guest who was over the age of 21 and had alcohol in possession,Referred To Student Conduct
7287,Suspicious Vehicle,Hopkins Parking Structure,11/19/2015,1511190003,11/19/2015,12:45 AM,,Checks OK
7288,Illegal Parking,1 Miramar Parking Structure,11/19/2015,1511190004,11/19/2015,12:56 AM,,Cited
7289,Citizen Contact,Revelle Apartments,11/19/2015,1511190007,11/19/2015,1:50 AM,Smoking contact,Information Only
7290,Suspicious Person,Geisel Library,11/19/2015,1511190009,11/19/2015,4:25 AM,,Gone On Arrival
7291,Suspicious Person,North Mesa Apartments,11/19/2015,1511190011,11/19/2015,5:22 AM,,Checks OK
7292,Suspicious Person,Frankfurter Hall,11/19/2015,2015‐1613,11/19/2015,,"A suspicious male on bicycle was reported for casing vehicles and bicycles, Officer's attempted to conduct a traffic stop on subject, who fled into canyon area. Suspect was found and arrested as well as his accomplice who was pointed out by a witness.",Closed By Adult Arrest
7293,Hazard Situation,Lot 702,11/19/2015,1511190031,11/19/2015,8:30 AM,Oil leak from vehicle,Referred To Other Department‐ EH&S
7294,Information,Rebecca & John Moores Cancer Center,11/19/2015,1511190039,11/19/2015,10:29 AM,Adult male patient having reaction to medication,Referred To Other Agency‐ San Diego Fire Department
7295,Hit & Run ‐ No Injuries,VA Hospital,11/19/2015,2015‐1615,11/19/2015,11:05 AM,"Reporting Party later called in to report no hit & run, old damage",Report Taken
7296,Welfare Check,Mandeville Center,11/19/2015,1511190044,11/19/2015,12:34 PM,Adult female reacted poorly towards staff after missing a meeting with Chair,Unable To Locate
7297,Citizen Contact,The Village East Building 4,11/19/2015,1511190047,11/19/2015,1:34 PM,"Bicyclist involved in collision with motorist on 11/18/2015, requesting to speak with officer regarding his options",Information Only
7298,Citizen Contact,Applied Physics & Mathematics,11/19/2015,1511190048,11/18/2015,Unknown,"Professor reports unknown male came into classroom claiming to be part of Student Services and selling ticket to comedy show, Professor later received email from student stating it was a scam",Information Only
7299,Citizen Contact,Preuss School,11/19/2015,1511190050,11/19/2015,3:15 PM,Directions needed,Service Provided
7300,Information,Price Center ‐ Salon 101,11/19/2015,1511190056,11/19/2015,6:06 PM,"Report of adult male harassing employees, possible drunk in public",Information Only
7301,Welfare Check,Student Services Center,11/19/2015,1511190058,11/19/2015,8:12 PM,,Field Interview
7302,Suspicious Vehicle,Lot 104,11/19/2015,1511190059,11/19/2015,9:05 PM,Unoccupied vehicle with lights left on,Information Only
7303,Illegal Parking,1 Miramar Parking Structure,11/19/2015,1511190065,11/19/2015,11:05 PM,,Cited
7304,Disturbance ‐ Party,Douglas Hall,11/21/2015,1511210001,11/21/2015,12:46 AM,,RSO Contact Card Issued
7305,Quiet Hours Contact,Douglas Hall,11/21/2015,1511210002,11/21/2015,12:54 AM,,RSO Contact Card Issued
7306,Citizen Contact,The Village West Building 3,11/21/2015,1511210003,11/21/2015,12:57 AM,Sleeper in lounge area,Checks OK
7307,Citizen Contact,Price Center,11/21/2015,1511210006,11/21/2015,1:58 AM,"Elderly male at ATM's, requesting Reporting Party to call Police because ATM machine took debit card",Unable To Locate
7308,Citizen Contact,Argo Hall,11/21/2015,1511210007,11/21/2015,2:13 AM,Sleeper inside lounge area,RSO Contact Card Issued
7309,Quiet Hours Contact,The Village West Building 1,11/21/2015,1511210008,11/21/2015,2:18 AM,,Field Interview
7310,Citizen Contact,Argo Hall,11/21/2015,1511210009,11/21/2015,2:19 AM,Sleeper,RSO Contact Card Issued
7311,Suspicious Person,Main Gym,11/21/2015,1511210016,11/21/2015,7:12 AM,,Field Interview
7312,Citizen Contact,Student Center Building A,11/21/2015,1511210017,11/21/2015,7:48 AM,,Field Interview
7313,Security Alarm,UCTR,11/21/2015,1511210025,11/21/2015,10:19 AM,,Checks OK
7314,Hit & Run ‐ No Injuries,Lot 102,11/21/2015,2015‐1620,11/16/2015‐11/21/2015,Unknown,"Vandalism to vehicle, loss $325.00",Report Taken
7315,Suspicious Person,Coat Apartments,11/21/2015,2015‐1621,11/21/2015,1:26 PM‐2:30 PM,,Stay Away Order Issued
7316,Citizen Flagdown,Robert Paine Center,11/21/2015,1511210037,11/21/2015,3:31 PM,,Service Provided
7317,Rape,"Unknown Off Campus Location, San Diego, CA",11/21/2015,2015‐1622,11/11/2015,10:00 PM‐11:55 PM,Second hand report of sexual assault,Outside Courtesy Report Taken
7318,Fire Alarm,Price Center,11/21/2015,1511210042,11/21/2015,6:09 PM,,False Alarm
7319,Assist Other Agency,Thornton Hospital,11/21/2015,1511210043,11/21/2015,6:37 PM,Request for assistance with violent psych subject,Information Only
7320,Information,Lot 104,11/21/2015,1511210044,11/21/2015,8:57 PM,Unoccupied vehicle with lights on,Information Only
7321,Alcohol Contact,Meteor Hall,11/21/2015,1511210050,11/21/2015,11:40 PM,,Will Cooperate
7322,Medical Aid,Blake Hall,11/9/2015,1511090003,11/9/2015,12:56 AM,"Young adult female with broken toe nail, causing her to feel faint and dizzy",Medical Aid Refused
7323,Person Down,Regents Rd,11/9/2015,1511090005,11/9/2015,3:25 AM,Male on ground just before entrance to La Jolla Del Sol Apartments,Field Interview
7324,Security Alarm,Chancellor House,11/9/2015,1511090021,11/9/2015,9:05 AM,,False Alarm
7325,Petty Theft,Matthews Apartments,11/9/2015,1511090022,11/9/2015,9:07 AM,Report of male taking cans out of recycling,Unable To Locate
7326,Information,Voigt Dr/Health Sciences Dr,11/9/2015,1511090024,11/9/2015,9:57 AM,MTS Bus broken down in left turning lane,Information Only
7327,Citizen Contact,UCSD Police Department,11/9/2015,1511090034,11/9/2015,1:39 PM,"Reporting party seeking advice, due to estranged husband that has been following her and has threatened to show up at her work",Information Only
7328,Attempted False Pretenses,Bookstore,11/9/2015,2015‐1553,11/9/2015,Unknown,Unknown suspect(s) attempted to purchase merchandise using another student's account information,Report Taken
7329,Lost Property,Muir Apartments,11/9/2015,2015‐1552,11/9/2015,1:11 PM,Lost wallet,Report Taken
7330,Petty Theft,Center Hall,11/9/2015,1511090038,11/9/2015,1:30 PM‐2:27 PM,Stolen bicycle,Unable To Locate Reporting Party
7331,False Pretenses,The Village West Building 7,11/9/2015,2015‐1554,11/7/2015‐11/9/2015,Unknown,"Unknown suspect(s) hacked into victim's account and transferred money, loss $600.00",Report Taken
7332,Security Alarm,Student Health,11/9/2015,1511090040,11/9/2015,3:25 PM,,False Alarm
7333,Attempted Vehicle Burglary,Lot 703,11/9/2015,2015‐1555,10/9/2015‐11/6/2015,9:00 AM‐5:00 PM,,Report Taken
7334,Citizen Contact,UCSD Police Department,11/9/2015,1511090045,11/9/2015,5:43 PM,Found property,Information Only
7335,Security Alarm,Sunshine Market,11/9/2015,1511090046,11/9/2015,6:30 PM,,False Alarm
7336,Reckless Driving,La Jolla Village Dr/Villa La Jolla Dr,11/9/2015,1511090047,11/9/2015,7:34 PM,"Elderly motorist driving erratically, appears disoriented",Referred To Other Agency ‐ San Diego Police Department
7337,Quiet Hours Contact,Matthews Apartments,11/9/2015,1511090059,11/9/2015,11:14 PM,,Will Cooperate
7338,Noise Disturbance,Douglas Hall,11/9/2015,1511090061,11/9/2015,11:51 PM,Loud video games,Will Cooperate
7339,Noise Disturbance,Marshall Apartments,11/9/2015,1511090062,11/9/2015,11:59 PM,Loud music,Will Cooperate
7340,Petty Theft ‐ Bicycle,Sixth College,11/9/2015,2015‐1563,11/9/2015,12:00 AM‐3:00 PM,Loss $400.00,Online Report
7341,Petty Theft ‐ Bicycle,Marshall O Building ‐ Bike Racks,11/9/2015,2015‐1564,11/5/2015‐11/9/2015,7:00 PM‐2:30 PM,Loss $599.00,Online Report
7342,Security Alarm,Mount Soledad Facility,11/14/2015,1511140003,11/14/2015,12:30 AM,,False Alarm
7343,Alcohol Contact,Black Hall,11/14/2015,1511140004,11/14/2015,12:35 AM,,Referred To Student Conduct
7344,Welfare Check,Gilman Dr/Myers Dr,11/14/2015,2015‐1582,11/14/2015,12:40 AM,"Excessive alcohol, per CSO intoxicated male vomiting into trash can",Transported To Hospital
7345,Suspicious Person,Craig Vetner Institute,11/14/2015,1511140006,11/14/2015,12:51 AM,,Checks Ok
7346,Suspicious Vehicle,Pangea Parking Structure,11/14/2015,1511140007,11/14/2015,1:28 AM,Loud music playing from vehicle,Will Cooperate
7347,Suspicious Vehicle,Gilman Parking Structure,11/14/2015,1511140009,11/14/2015,1:45 AM,,Checks OK
7348,Fire Alarm,Argo Hall,11/14/2015,1511140013,11/14/2015,2:12 PM,,Unfounded
7349,Quiet Hours Contact,Blake Hall,11/14/2015,1511140016,11/14/2015,2:33 AM,,Information Only
7350,Traffic Stop,"Danica Mae/Mahaila, San Diego, CA",11/14/2015,2015‐1583,11/14/2015,2:24 AM,,"Closed By Citation, Adult"
7351,Suspicious Vehicle,Lot 705,11/14/2015,1511140017,11/14/2015,3:27 AM,,Checks OK
