,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
6800,Alcohol Contact,The Village Building 2,6/14/2013,130614087,6/14/2013,11:09 PM,,Information Only
6801,Disturbance Party,Kathmandu,6/14/2013,130614088,6/14/2013,11:10 PM,,Information Only
6802,"Disturbance, Fight",Porters Pub,6/14/2013,2013-1096,6/14/2013,11:11 PM,,Closed By Adult Arrest
6803,"Disturbance, Group",Central Mesa Apartments,6/21/2013,130621002,6/21/2013,2:24 AM,"Subjects yelling, sounds like a party",Quiet on Arrival
6804,Fire Alarm,Warren Literature,6/21/2013,130621019,6/21/2013,11:13 AM,,Checks Ok
6805,"Disturbance, Noise",1 Miramar Building 1,6/21/2013,130621031,6/21/2013,8:34 PM,Loud music,Quiet on Arrival
6806,Medical Aid,Thornton Hospital,6/21/2013,2013-1126,6/21/2013,9:05 PM,Subject locked in lobby restroom,Report Taken
6807,Citizen Flagdown,Scholars Drive North,6/21/2013,130621034,6/21/2013,9:16 PM,,Information Only
6808,Citizen Contact,Marshall Apartments West,6/21/2013,130621040,6/21/2013,11:18 PM,,Information Only
6809,Petty Theft,Lawn near Miramar Apartments Parking Lot,6/21/2013,2013-1124,6/19/2013,8:30 AM - 9:00 AM,Loss:  $380.00,Report Taken
6810,Petty Theft,Roots Restaurant at Pines,6/21/2013,2013-1125,6/11/2013,1:00 PM - 2:00 PM,Loss:  $1.00,Report Taken
6811,Noise Disturbance,Brown Hall,6/1/2013,130601001,6/1/2013,12:23 AM,People playing volleyball outside,Information Only
6812,Quiet Hours Contact,Matthews Apartments,6/1/2013,130601004,6/1/2013,1:21 AM,,Information Only
6813,Quiet Hours Contact,Kathmandu,6/1/2013,130601006,6/1/2013,1:48 AM,,Information Only
6814,Noise Disturbance,Tioga Hall,6/1/2013,130601007,6/1/2013,1:53 AM,Loud party,Field Interview
6815,Citizen Contact,Blacks Beach Gate,6/1/2013,2013‐1022,6/1/2013,1:55 AM,Public intoxication,Transported To Detox
6816,Information,Northview Information Booth,6/1/2013,130601010,6/1/2013,2:18 AM,Party bus dropping off,Information Only
6817,Welfare Check,The Village Bldg 1,6/1/2013,130601011,6/1/2013,2:22 AM,Intoxicated female being helped to apartment by male,Unable To Locate
6818,"Disturbance, Argument",The Village Bldg 1,6/1/2013,130601013,6/1/2013,2:32 AM,,Checks OK
6819,Suspicious Person,Urey Hall,6/1/2013,130601015,6/1/2013,2:41 AM,,Field Interview
6820,Drunk In Public,Mesa Verde Hall,6/1/2013,130601017,6/1/2013,2:49 AM,,Field Interview
6821,Quiet Hours Contact,The Village Bldg 3,6/1/2013,130601018,6/1/2013,2:50 AM,,Will Cooperate
6822,Quiet Hours Contact,Sixth College Apartments,6/1/2013,130601020,6/1/2013,3:02 AM,,Will Cooperate
6823,Alcohol Contact,Lot 401,6/1/2013,130601022,6/1/2013,3:11 AM,,Information Only
6824,Panic Alarm,UCTR 110,6/1/2013,130601030,6/1/2013,8:35 AM,,False Alarm
6825,Drunk In Public,Main Gym,6/1/2013,2013‐1023,6/1/2013,9:35 AM,Subject causing disturbance,Closed By Adult Arrest/Stay Away Oder Issued
6826,Burglary Alarm,UCTR 110,6/1/2013,130601033,6/1/2013,10:51 AM,,False Alarm
6827,Assist Other Agency,Kathmandu,6/1/2013,130601034,6/1/2013,11:47 AM,San Diego Police Department,Information Only
6828,Citizen Contact,La Jolla Playhouse,6/1/2013,130601040,6/1/2013,4:03 PM,"Regarding transient who frequents area, possibly has set up camp near by",Information Only
6829,Traffic Stop,Campus Point Dr/Genesee Ave,6/1/2013,2013‐1025,6/1/2013,5:00 PM,,"Closed By Citation, Adult"
6830,Illegal Parking,Lot 504,6/1/2013,130601049,6/1/2013,6:03 PM,,Cited
6831,Suspicious Person,Village Place & Market,6/1/2013,130601051,6/1/2013,6:41 PM,,Field Interview
6832,Burglary Alarm,Sunshine Store,6/1/2013,130601056,6/1/2013,7:42 PM,,Checks OK
6833,Traffic Hazard,North Point Dr/Scholars Dr North,6/1/2013,130601059,6/1/2013,8:11 PM,Traffic cones blocking lanes,Information Only
6834,Information,Lot 309,6/1/2013,130601064,6/1/2013,8:46 PM,Several lights out in parking lot,Referred To Other Agency
6835,Sexual Battery,Main Gym,6/1/2013,130601065,6/1/2013,8:48 PM,,Unfounded
6836,Medical Aid,Lot 208,6/1/2013,130601067,6/1/2013,9:05 PM,Young adult male having asthma attack,Checks OK
6837,Citizen Contact,Lot 208,6/1/2013,130601068,6/1/2013,10:09 PM,Marijuana inside vehicle,Verbal Warning Issued
6838,Traffic Hazard,Mobil Station,6/1/2013,130601072,6/1/2013,10:25 PM,2 shopping carts on La Jolla Village Dr,Referred To Other Agency‐San Diego Police
6839,Suspicious Person,Price Center,6/1/2013,130601077,6/1/2013,11:13 PM,,Field Interview
6840,Suspicious Person,Price Center,6/1/2013,130601079,6/1/2013,11:25 PM,,Field Interview
6841,Bicyclist Stop,Regents Rd/La Jolla Village Dr,6/1/2013,130601080,6/1/2013,11:46 PM,,Verbal Warning Issued
6842,"Disturbance, Psych Subject",Village East 5,6/27/2013,2013-1141,6/27/2013,3:43 AM,,Report Taken
6843,Welfare Check,Library Walk,6/27/2013,130627009,6/27/2013,7:51 AM,,Field Interview
6844,"Disturbance, Domestic Violence",Rita Atkinson Residences,6/27/2013,130627023,6/27/2013,9:38 AM,,Field Interview
6845,Hazard Situation,Parking Lot 359,6/27/2013,130627030,6/27/2013,11:09 AM,,Referred to Other Agency - EH&S
6846,Chemical Spill,Natural Sciences Building,6/27/2013,130627032,6/27/2013,11:45 AM,,Referred to Other Agency - EH&S
6847,Citizen Flagdown,Scholars Drive South/Revelle College Drive,6/27/2013,130627036,6/27/2013,12:43 PM,,Information Only
6848,Bicyclist Stop,North Torrey Pines Road/Torrey Pines Scenic Drive,6/27/2013,130627039,6/27/2013,12:54 PM,,Verbal Warning Issued
6849,Citizen Flagdown,Parking Lot 406,6/27/2013,130627063,6/27/2013,10:32 PM,,Information Only
6850,Suspicious Vehicle,Parking Lot 401,6/27/2013,130627066,6/27/2013,11:56 PM,,Information Only
6851,Theft of Bicycle,Sixth College Pepper Canyon Apartments,6/18/2013,2013-1137,6/14/2013,1:20 PM,Loss:  $500.00,Report Taken
6852,Theft of Bicycle,La Jolla Del Sol Apartments,6/22/2013,2013-1142,6/22/2013,8:45 AM - 6:00 PM,Loss:  $190.00,Report Taken
6853,Theft of Bicycle,La Jolla Del Sol Apartments,6/23/2013,2013-1143,6/22/2013,6:00 PM - 11:55 PM,Loss:  $240.00,Report Taken
6854,Non Injury Accident,Regents Rd/La Jolla Del Sol,6/12/2013,130612001,6/12/2013,12:11 PM,Unoccupied vehicle up on curb,Information Only
6855,"Disturbance, Argument",The Village West Bldg 8,6/12/2013,130612002,6/12/2013,12:11 AM,,Checks OK
6856,Drunk Driving‐No Injuries,La Jolla Village Dr/I‐5 South,6/12/2013,130612004,6/12/2013,12:48 AM,Motorist ran red light,Information Only
6857,Suspicious Vehicle,North Mesa Apartments,6/12/2013,130612007,6/12/2013,2:01 AM,,Checks OK
6858,Burglary Alarm,Biomedical Library,6/12/2013,130612022,6/12/2013,5:01 AM,,False Alarm
6859,Citizen Contact,Price Center,6/12/2013,130612023,6/12/2013,5:29 AM,Suspicious person,Information Only
6860,Demonstration,Chancellor's Complex,6/12/2013,130612043,6/12/2013,10:33 AM,Potential demonstration,Information Only
6861,Burglary Alarm,UCTR 301,6/12/2013,130612055,6/12/2013,6:37 PM,,False Alarm
6862,Marijuana Contact,Douglas Hall,6/12/2013,130612058,6/12/2013,9:48 PM,,Unable To Locate
6863,Alcohol Contact,Goldberg Hall,6/12/2013,130612061,6/12/2013,10:35 PM,,Information Only
6864,Noise Disturbance,Atlantis Hall,6/12/2013,130612062,6/12/2013,10:37 PM,,Quiet On Arrival
6865,Disturbance,Food Co‐Op,6/12/2013,130612070,6/12/2013,11:55 PM,,Field Interview
6866,Grand Theft,Geisel Library Parking Lot,6/12/2013,2013‐1086,6/11/2013‐6/12/2013,10:25 PM‐12:50 AM,"Loss: $5,600.00",Online Report
6867,Tow Request,South Mesa Apartments,6/6/2013,2013‐1050,6/5/2013,12:15 AM,Abandoned vehicle,Report Taken
6868,Gas/Water/Sewer Leak,Pacific Hall,6/6/2013,130606007,6/6/2013,2:27 AM,Water detection alert,Referred To Other Agency‐Facilities Management
6869,Information,Scripps Memorial Hospital,6/6/2013,130606009,6/6/2013,3:16 AM,"Suspicious person, hospital security attempted to contact but subject walked away",Referred To Other Agency‐San Diego Police Department
6870,Suspicious Person,Peterson Hall‐Men's Restroom,6/6/2013,130606024,6/6/2013,8:52 AM,Suspicious person,Unable To Locate
6871,Suspicious Person,Fireside Lounge,6/6/2013,130606027,6/6/2013,9:02 AM,,Field Interview
6872,Burglary,Rebecca & John Moores Cancer Center,6/6/2013,2013‐1051,6/05/2013‐0/06/2013,12:00 PM‐9:00 AM,"Grand theft, loss: $1,350.00",Report Taken
6873,Citizen Contact,Internet,6/6/2013,2013‐1052,Unknown,Unknown,"Unknown person used victim's PayPal account, loss: $219.00",Report Taken
6874,Hit & Run,Lot 704,6/6/2013,2013‐1053,6/2/2013,10:45 AM‐1:00 PM,,Report Taken
6875,Information,Hopkins Parking Structure,6/6/2013,130606046,6/6/2013,3:49 PM,Argument between motorists,Information Only
6876,Skateboard Stop,Student Services Center,6/6/2013,130606048,6/6/2013,5:17 PM,,Information Only
6877,Prisoner,Bookstore,6/6/2013,2013‐1054,6/6/2013,6:10 PM,,"Closed By Citation, Adult"
6878,Suspicious Person,Gilman Dr/Myers Dr,6/6/2013,130606050,6/6/2013,6:57 PM,,Field Interview
6879,Disturbance,Geisel Library,6/6/2013,130606053,6/6/2013,8:55 PM,Large group of people riding bikes through buildings on library walk,Gone On Arrival
6880,Noise Disturbance,La Jolla Del Sol Apartments,6/6/2013,130606057,6/6/2013,10:51 PM,Hammering from apartment above,Quiet On Arrival
6881,Assist Other Agency,Revelle Apartments,6/6/2013,130606058,6/6/2013,11:08 PM,Resident Advisor requesting assistance with marijuana contact,Unable To Locate
6882,Vehicle Stop,Torrey Pines Scenic Drive/North Torrey Pines,6/18/2013,2013-1114,6/18/2013,12:34 AM - 1:00 AM,,"Closed By Citation, Adult"
6883,"Disturbance, General",Stephen Birch Aquarium,6/18/2013,130618008,6/18/2013,6:25 AM,Subject yelling at shuttle bus driver,Unable to Locate
6884,Security Alarm,Rimac Lobby,6/18/2013,130618010,6/18/2013,7:40 AM,,False Alarm
6885,Found Property,Geisel Library,6/18/2013,130618014,6/18/2013,8:00 AM,Bikes unsecured in bushes,Information Only
6886,Illegal Camping,Internal Medicine Group Building 3,6/18/2013,130618015,6/18/2013,8:07 AM,,Information Only
6887,Citizen Flagdown,North Torrey Pines Road,6/18/2013,130618027,6/18/2013,9:41 AM,,Checks Ok
6888,Citizen Contact,Sunshine Store,6/18/2013,2013-1115,6/18/2013,11:32 AM,Alcohol contact,Transported to Detox
6889,Citizen Contact,UCSD Police Department,6/18/2013,130618035,6/18/2013,12:47 PM,Regarding impound,Information Only
6890,Ticket Sign Off,UCSD Police Department,6/18/2013,130618036,6/18/2013,1:11 PM,,Information Only
6891,Fire Alarm,Revelle Apartments,6/18/2013,130618048,6/18/2013,9:49 PM,,False Alarm
6892,Burglary Alarm,Price Center,6/18/2013,130618050,6/18/2013,10:08 PM,,False Alarm
6893,"Disturbance, Noise",The Village Building 4,6/18/2013,130618052,6/18/2013,10:55 PM,Loud noise,Information Only
6894,Citizen Flagdown,Argo Hall,6/18/2013,130618056,6/18/2013,11:37 PM,,Information Only
6895,Online Report,Mandeville,6/12/2013,2013-1116,5/30/2013 - 6/2/2013,12:00 PM - 11:00 PM,Petty Theft.  Loss:  $79.99,Report Taken
6896,Online Report,Sunshine Market,6/17/2013,2013-1117,5/22/2013 - 6/17/2013,10:00 AM - 4:00 PM,Petty Theft.  Loss:  $1.00,Report Taken
6897,Illegal Parking,The Village Building 1,6/15/2013,130615001,6/15/2013,12:02 AM,,Information Only
6898,Vehicle Stop,Gilman Drive/Osler Lane,6/15/2013,2013-1097,6/15/2013,12:54 AM - 1:18 AM,,Closed By Adult Arrest
6899,Possession of Marijuana,Tioga Hall,6/15/2013,130615008,6/15/2013,1:17 AM,,Information Only
6900,"Disturbance, Noise",The Village Building 2,6/15/2013,130615009,6/15/2013,1:18 AM,Loud group outside building,Will Cooperate
6901,Possession of Marijuana,The Village Building 2,6/15/2013,130615012,6/15/2013,1:24 AM,,Information Only
6902,Quiet Hours Contact,The Village Building 1,6/15/2013,130615019,6/15/2013,2:21 AM,,Will Cooperate
6903,Welfare Check,Tamarack Apartments,6/15/2013,2013-1098,6/15/2013,2:57 AM - 3:58 AM,,Report Taken
6904,Suspicious Person,Gilman Parking Structure,6/15/2013,130615027,6/15/2013,3:56 AM,Subject vomiting and attempting to get in vehicle,Information Only
6905,Vehicle Stop,Interstate 5/La Jolla Village Drive,6/15/2013,2013-1099,6/15/2013,4:02 AM - 4:22 AM,,Closed By Adult Arrest
6906,"Disturbance, Noise",Marshall Apartments West,6/15/2013,130615029,6/15/2013,4:28 AM,Loud talking in apartment,Will Cooperate
6907,Suspicious Person,Marshall Apartments West,6/15/2013,130615040,6/15/2013,9:03 AM,Subject going thru recyclables,Unable to Locate
6908,Animal Call,Rady School of Management,6/15/2013,130615041,6/15/2013,9:48 AM,Dog tied to railing,Information Only - Owner took custody of dog
6909,Illegal Parking,North Torrey Pines Road/Pangea Drive,6/15/2013,130615043,6/15/2013,10:59 AM,,Cited
6910,Burglary Alarm,Geisel Library,6/15/2013,130615046,6/15/2013,11:24 AM,,False Alarm
6911,"Disturbance, Argument",Main Gym,6/15/2013,2013-1100,6/15/2013,11:55 AM,,Report Taken
6912,Citizen Flagdown,North Torrey Pines Road/La Jolla Shores Drive,6/15/2013,130615048,6/15/2013,12:08 PM,,Information Only
6913,Tow Request,North Torrey Pines Road/Salk Institute Road,6/15/2013,2013-1101,6/15/2013,11:34 AM - 1:09 PM,Vehicle blocking bike lane,Report Taken
6914,Citizen Contact,Rita Atkinson Residences,6/15/2013,130615053,6/15/2013,12:52 PM,,Information Only
6915,Illegal Vendor/Solicitor,Glider Port,6/15/2013,130615054,6/15/2013,1:06 PM,Flower seller at entrance,Gone On Arrival
6916,Illegal Parking,North Torrey Pines Road/Salk Institute Road,6/15/2013,2013-1102,6/15/2013,11:19 AM - 1:47 PM,Vehicle impounded for blocking through traffic,Information Only
6917,Illegal Parking,North Torrey Pines Road/Salk Institute Road,6/15/2013,2013-1103,6/15/2013,11:58 AM - 1:53 PM,Vehicle impounded for blocking through traffic,Report Taken
6918,Reckless Driving,Parking Lot 206,6/15/2013,130615058,6/15/2013,2:13 PM,,Information Only
6919,Illegal Parking,North Torrey Pines Road/Salk Institute Road,6/15/2013,2013-1104,6/15/2013,11:30 AM - 2:43 PM,Vehicle impounded for blocking through traffic,Report Taken
6920,Reckless Driving,Equality on Voigt Drive,6/15/2013,130615061,6/15/2013,2:25 PM,Moped on passing,Gone On Arrival
6921,Citizen Contact,Pangea Drive/North Torrey Pines Road,6/15/2013,130615062,6/15/2013,2:31 PM,,Gone On Arrival
6922,Illegal Parking,North Torrey Pines Road/Salk Institute Road,6/15/2013,2013-1105,6/15/2013,12:47 PM - 2:53 PM,Vehicle impounded for blocking through traffic,Report Taken
6923,Suspicious Person,Blake Hall,6/15/2013,130615064,6/15/2013,3:58 PM,,Information Only
6924,Report of Hit and Run No Injuries,La Jolla Playhouse,6/15/2013,130615070,6/15/2013,5:08 PM,Vehicle backed into subjects and drove off,Information Only
6925,Citizen Flagdown,Preuss,6/15/2013,130615074,6/15/2013,5:58 PM,Directions,Information Only
6926,Missing Juvenile,Rimac Field,6/15/2013,130615075,6/15/2013,6:16 PM,Reunited with father,Information Only
6927,"Disturbance, Noise",1 Miramar Building 4,6/15/2013,130615076,6/15/2013,6:38 PM,Loud music,Will Cooperate
6928,Burglary Alarm,Biomedical Library,6/15/2013,130615077,6/15/2013,7:00 PM,,Cancelled After Dispatch
6929,Illegal Parking,South Mesa Apartments,6/15/2013,130615078,6/15/2013,7:33 PM,,Information Only
6930,Illegal Parking,Mesa Verde Hall,6/15/2013,130615084,6/15/2013,8:28 PM,Vehicles parked on sidewalk in front of building,Information Only
6931,Medical Aid,Pangea Parking Structure,6/15/2013,130615087,6/15/2013,10:12 PM,Subject complaining of not being able to move parts of body,Transported to Hospital by Medics
6932,Citizen Contact,Che Café,6/15/2013,130615089,6/15/2013,10:43 PM,Subjects waiting for ride from parents,Information Only
6933,Suspicious Vehicle,Parking Lot 705,6/20/2013,130620003,6/20/2013,1:30 AM,,Information Only
6934,Security Alarm,Dean's Office,6/20/2013,130620006,6/20/2013,4:18 AM,,False Alarm
6935,Suspicious Person,Old Student Craft Center,6/20/2013,2013-1119,6/20/2013,6:52 AM,Subject broke lock,Report Taken
6936,Report of Burglary to Vehicle,Maintenance Shop Behind Café Ventanas,6/20/2013,2013-1120,6/19/2013 - 6/20/2013,3:30 PM - 7:45 AM,Loss:  $170.00,Report Taken
6937,Medical Aid,Radiation Oncology Center,6/20/2013,130620021,6/20/2013,10:20 AM,Subject short of breath,Transported to Hospital by Medics
6938,Tickets Sign Off,Matthews Lane,6/20/2013,130620023,6/20/2013,10:20 AM,,Information Only
6939,Bicyclist Stop,Gilman Drive/Eucalyptus Grove Lane,6/20/2013,130620029,6/20/2013,11:29 AM,,Information Only
6940,Field Interview,9000 Villa La Jolla Drive,6/20/2013,2013-1121,6/20/2013,12:23 PM,,Closed By Adult Arrest
6941,Suspicious Person,Medical Teaching Facility,6/20/2013,130620040,6/20/2013,5:22 PM,,Field Interview
6942,Sexual Battery,Central Mesa Apartments,6/20/2013,2013-1122,6/20/2013,5:29 PM,,Report Taken
6943,Citizen Flagdown,Subway off Genesse,6/20/2013,130620051,6/20/2013,11:27 PM,,Referred to Other Agency - San Diego Police Department
6944,Noise Disturbance,Brown Hall,6/1/2013,130601001,6/1/2013,12:23 AM,People playing volleyball outside,Information Only
6945,Quiet Hours Contact,Matthews Apartments,6/1/2013,130601004,6/1/2013,1:21 AM,,Information Only
6946,Quiet Hours Contact,Kathmandu,6/1/2013,130601006,6/1/2013,1:48 AM,,Information Only
6947,Noise Disturbance,Tioga Hall,6/1/2013,130601007,6/1/2013,1:53 AM,Loud party,Field Interview
6948,Citizen Contact,Blacks Beach Gate,6/1/2013,2013‐1022,6/1/2013,1:55 AM,Public intoxication,Transported To Detox
6949,Information,Northview Information Booth,6/1/2013,130601010,6/1/2013,2:18 AM,Party bus dropping off,Information Only
6950,Welfare Check,The Village Bldg 1,6/1/2013,130601011,6/1/2013,2:22 AM,Intoxicated female being helped to apartment by male,Unable To Locate
6951,"Disturbance, Argument",The Village Bldg 1,6/1/2013,130601013,6/1/2013,2:32 AM,,Checks OK
6952,Suspicious Person,Urey Hall,6/1/2013,130601015,6/1/2013,2:41 AM,,Field Interview
6953,Drunk In Public,Mesa Verde Hall,6/1/2013,130601017,6/1/2013,2:49 AM,,Field Interview
6954,Quiet Hours Contact,The Village Bldg 3,6/1/2013,130601018,6/1/2013,2:50 AM,,Will Cooperate
6955,Quiet Hours Contact,Sixth College Apartments,6/1/2013,130601020,6/1/2013,3:02 AM,,Will Cooperate
6956,Alcohol Contact,Lot 401,6/1/2013,130601022,6/1/2013,3:11 AM,,Information Only
6957,Panic Alarm,UCTR 110,6/1/2013,130601030,6/1/2013,8:35 AM,,False Alarm
6958,Drunk In Public,Main Gym,6/1/2013,2013‐1023,6/1/2013,9:35 AM,Subject causing disturbance,Closed By Adult Arrest/Stay Away Oder Issued
6959,Burglary Alarm,UCTR 110,6/1/2013,130601033,6/1/2013,10:51 AM,,False Alarm
6960,Assist Other Agency,Kathmandu,6/1/2013,130601034,6/1/2013,11:47 AM,San Diego Police Department,Information Only
6961,Citizen Contact,La Jolla Playhouse,6/1/2013,130601040,6/1/2013,4:03 PM,"Regarding transient who frequents area, possibly has set up camp near by",Information Only
6962,Traffic Stop,Campus Point Dr/Genesee Ave,6/1/2013,2013‐1025,6/1/2013,5:00 PM,,"Closed By Citation, Adult"
6963,Illegal Parking,Lot 504,6/1/2013,130601049,6/1/2013,6:03 PM,,Cited
6964,Suspicious Person,Village Place & Market,6/1/2013,130601051,6/1/2013,6:41 PM,,Field Interview
6965,Burglary Alarm,Sunshine Store,6/1/2013,130601056,6/1/2013,7:42 PM,,Checks OK
6966,Traffic Hazard,North Point Dr/Scholars Dr North,,130601059,6/1/2013,8:11 PM,Traffic cones blocking lanes,Information Only
6967,Information,Lot 309,6/1/2013,130601064,6/1/2013,8:46 PM,Several lights out in parking lot,Referred To Other Agency
6968,Sexual Battery,Main Gym,6/1/2013,130601065,6/1/2013,8:48 PM,,Unfounded
6969,Medical Aid,Lot 208,6/1/2013,130601067,6/1/2013,9:05 PM,Young adult male having asthma attack,Checks OK
6970,Citizen Contact,Lot 208,6/1/2013,130601068,6/1/2013,10:09 PM,Marijuana inside vehicle,Verbal Warning Issued
6971,Traffic Hazard,Mobil Station,6/1/2013,130601072,6/1/2013,10:25 PM,2 shopping carts on La Jolla Village Dr,Referred To Other Agency‐San Diego Police
6972,Suspicious Person,Price Center,6/1/2013,,6/1/2013,11:13 PM,,Field Interview
6973,Suspicious Person,Price Center,6/1/2013,130601079,6/1/2013,11:25 PM,,Field Interview
6974,Bicyclist Stop,Regents Rd/La Jolla Village Dr,6/1/2013,130601080,6/1/2013,11:46 PM,,Verbal Warning Issued
6975,Suspicious Person,Revelle Apts,6/26/2013,130626029,6/26/2013,10:55 AM,Transient going through recycling,Gone on arrival
6976,Unknown Injury Accident,Villa La Jolla Drive,6/26/2013,130626033,6/26/2013,1:11 PM,,Referrred to Other Agency
6977,"Disturbance, General",Mesa Day Care,6/26/2013,130626035,6/26/2013,4:58 PM,Parking dispute,Field interview
6978,Fire Alarm,Pepper Canyon Hall,6/26/2013,130626038,6/26/2013,9:08 PM,,False Alarm
6979,Welfare Check,Marshall Res Halls,6/26/2013,130626050,6/26/2013,11:41 PM,Female juvenile not responding to knocking at her room,Checks ok
6980,Noise Disturbance,North Mesa Apartments,6/13/2013,130613001,6/13/2013,12:04 AM,Loud party,Will Cooperate
6981,Noise Disturbance,Kathmandu,6/13/2013,130613002,6/13/2013,12:09 AM,Loud music,Information Only
6982,Prisoner,Student Center B‐The Hump,6/13/2013,2013‐1084,6/13/2013,12:10 AM,Students inside tunnels,Report Taken
6983,Noise Disturbance,The Village Bldg 1,6/13/2013,130613004,6/13/2013,12:23 AM,Loud party and yelling,Will Cooperate
6984,Noise Disturbance,Brennan Hall,6/13/2013,130613008,6/13/2013,12:44 AM,Loud drumming,Quiet On Arrival
6985,Lost Property,Muir Apartments,6/13/2013,130613010,6/13/2013,12:51 AM,,Turned Into Lost & Found
6986,Drunk In Public,Geneva Hall,6/13/2013,2013‐1085,6/13/2013,2:30 AM,,Transported to Detox
6987,Throwing Objects At Moving Vehicle,The Village Bldg 1,6/13/2013,130613018,6/13/2013,2:49 AM,Objects being thrown at vehicle from both village towers,Unable To Locate
6988,Welfare Check,Lot 310,6/13/2013,130613020,6/13/2013,3:15 AM,Student age male laying down in grassy area,Field Interview
6989,Citizen Contact,Biomedical Sciences Bldg,6/13/2013,130613021,6/13/2013,5:16 AM,Suspicious persons,Field Interview
6990,Burglary,Student Center B,6/13/2013,2013‐1087,6/12/2013‐6/13/2013,5:45 PM‐7:45 AM,Loss: $460.00,Report Taken
6991,Fraud,Center Hall,6/13/2013,2013‐1088,6/13/2013,9:10 AM,,"Closed By Citation, Adult"
6992,Suspicious Vehicle,Villa La Jolla Dr/VA Hospital,6/13/2013,130613050,6/13/2013,9:31 AM,,Field Interview
6993,Medical Aid,Stephen Birch Aquarium,6/13/2013,130613051,6/13/2013,9:59 AM,Elderly female fell while transferring wheel chairs,Medics Responded‐Checks OK
6994,Medical Aid,Atkinson,6/13/2013,130613052,6/13/2013,10:43 AM,Adult female had seizure,Transported To Hospital
6995,Marijuana Contact,Café Ventanas,6/13/2013,130613053,6/13/2013,11:08 AM,Two male subjects possibly smoking marijuana at table,Gone On Arrival
6996,Suspicious Person,Rita Atkinson Residences,6/13/2013,130613057,6/13/2013,12:08 PM,,Unable To Locate
6997,Skateboard Stop,Media Center Communications,6/13/2013,130613068,6/13/2013,3:24 PM,Group of skateboarders jumping over brick wall onto tables,Gone On Arrival
6998,Petty Theft,Rebecca & John Moores Cancer Center,6/13/2013,2013‐1089,6/13/2013,12:36 PM‐12:52 PM,Loss: $566.00,Report Taken
6999,Burglary Alarm,Jacaranda,6/13/2013,130613075,6/13/2013,7:39 PM,,False Alarm
7000,Hazard Situation,Asia Hall,6/13/2013,130613084,6/13/2013,11:07 PM,Shopping cart hanging off roof about to fall off,Checks OK
7001,Quiet Hours Contact,Sixth College Apartments,11/18/2013,131118003,11/18/2013,1:43 AM,,Information Only
7002,Welfare Check,Coast Apartments,11/18/2013,131118005,11/18/2013,1:54 AM,Student called CAPS after hours emergency line to report concerning statements made byanother student,Field Interview
7003,Security Alarm,Jacaranda,11/18/2013,1311118010,11/18/2013,4:16 AM,,False Alarm
7004,Citizen Contact,Mesa Apartments,11/18/2013,2013‐1880,11/15/2013,10:30 PM‐2:30 AM,Reporting party believes she may have been drugged at a party,Report Taken
7005,Bicyclist Stop,Lot 508,11/18/2013,131118024,11/18/2013,9:54 AM,,Cited
7006,Bicyclist Stop,Lot 508,11/18/2013,131118027,11/18/2013,10:06 AM,,Verbal Warning Issued
7007,Security Alarm,ERC Admin,11/18/2013,131118028,11/18/2013,10:12 AM,,False Alarm
7008,Medical Aid,Peterson Hall,11/18/2013,131118030,11/18/2013,11:22 AM,Young adult female just had seizure,Transported To Hospital
7009,Sexual Battery,Gilman Information Booth,11/18/2013,131118044,11/18/2013,2:42 PM,,Unfounded
7010,Ticket Sign Off,UCSD Police Department,11/18/2013,131118049,11/18/2013,4:13 PM,,Information Only
7011,Citizen Contact,Cross Cultural Center,11/18/2013,2013‐1887,11/18/2013,6:00 AM‐5:00 PM,Concerns about suspicious student/suspicious activity,Report Taken
7012,Security Alarm,EBU3A,11/18/2013,131118052,11/18/2013,6:15 PM,,False Alarm
7013,Ticket Sign Off,UCSD Police Departments,11/18/2013,131118054,11/18/2013,7:08 PM,,Information Only
7014,Medical Aid,Student Services Center,11/18/2013,131118056,11/18/2013,8:19 PM,Adult male possibly unconscious,Transported To Hospital
7015,Suspicious Vehicle,1 Miramar Bldg 1,11/18/2013,131118062,11/18/2013,10:24 PM,,Checks OK
7016,Suspicious Package,Thornton Hospital,11/18/2013,131118063,11/18/2013,10:48 PM,,Unfounded
7017,Noise Disturbance,Bates Hall,11/18/2013,131118064,11/18/2013,11:26 PM,Loud basketball game,Quiet On Arrival
7018,Theft Of Bicycle,La Jolla Del Sol Apartments,11/13/2013,2013‐1881,11/12/2013,12:30 PM‐2:30 PM,Loss: $800.00,Online Report
7019,Theft Of Bicycle,Sixth College Res Halls,11/13/2013,2013‐1882,11/13/2013,8:40 PM,Loss: $850.00,Online Report
7020,Theft Of Bicycle,Tenaya Residence Hall,11/14/2013,2013‐1883,11/8/2013‐11/9/2013,10:15 PM‐9:00 AM,Loss: $175.00,Online Report
7021,Vandalism,Marshall College‐Lower Staff Parking Lot,11/14/2013,2013‐1884,11/14/2013,9:00 AM‐12:00 PM,"Back tire of vehicle was cut, damage: $125.00",Online Report
7022,Petty Theft,Moores Cancer Center,11/15/2013,2013‐1885,11/8/2013‐11/12/2013,2:00 PM‐9:00 AM,Loss: $105.00,Online Report
7023,Petty Theft,Muir Filed,11/17/2013,2013‐1886,11/17/2013,10:00 PM,Loss: $80.00,Online Report
