,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
6087,Medical Aid,Rebecca and John Moores Cancer Center,6/15/2012,120615033,6/15/2012,9:39 AM,Subject sweaty and dizzy,Transported to Hospital
6088,Citizen Flagdown,Parking Lot 113,6/15/2012,120615034,6/15/2012,9:42 AM,Ticket sign off,Information Only
6089,Citizen Flagdown,Parking Lot 506,6/15/2012,120615036,6/15/2012,10:05 AM,,Information Only
6090,Hit and Run No Injuries,La Jolla Village/I-5,6/15/2012,120615038,6/15/2012,10:59 AM,,Referred to Other Agency - San Diego Police Department
6091,Incomplete Wireless Call,Mandeville Center,6/15/2012,120615043,6/15/2012,11:49 AM,,Checks Ok
6092,Possession of Marijuana,Par Course,6/15/2012,120615046,6/15/2012,12:33 AM,,Field Interview
6093,Stay Away Order,Stein Clinical Research,6/15/2012,2012-0789,6/15/2012,8:51 AM - 5:42 PM,,Closed By Adult Arrest
6094,Bicyclist Stop,Geisel Library,6/15/2012,120615051,6/15/2012,3:53 PM,Subjects on bikes doing tricks,Information Only
6095,Incomplete Wireless Call,Equality Lane,6/15/2012,120615052,6/15/2012,4:06 PM,Open line,Checks Ok
6096,Incomplete Wireless Call,Village East 2,6/15/2012,120615056,6/15/2012,6:02 PM,"Open line, talking heard in background",Checks Ok
6097,Burglary Alarm,Jacaranda,6/15/2012,120615057,6/15/2012,6:04 PM,,False Alarm
6098,Report of Petty Theft,Center Hall,6/15/2012,2012-0794,6/15/2012,3:00 PM - 5:30 PM,Theft of wallet.  Loss:  $180.00,Report Taken
6099,Panic Alarm,Jacaranda,6/15/2012,120615061,6/15/2012,7:44 PM,,False Alarm
6100,Non Injury Accident,Parking Lot 406,6/15/2012,120615062,6/15/2012,8:21 PM,Parties will exchange information,Information Only
6101,"Disturbance, Party",1 Miramar Building 4,6/15/2012,120615063,6/15/2012,8:24 PM,Loud party,Quiet On Arrival
6102,Citizen Contact,Sixth College Apartments,6/15/2012,120615064,6/15/2012,8:34 PM,Lost key to cable lock on bike,Checks Ok
6103,Citizen Contact,The Village Building 1,6/15/2012,120615069,6/15/2012,9:24 PM,Subjects going through dumpsters,Will Cooperate
6104,Report of Grand Theft,Revelle Apartments,6/15/2012,120615070,6/15/2012,9:59 PM,Theft of suitcase.  RP does not desire a report.  Will be checking area for suitcase.,Information Only
6105,Traffic Control,Scholars Drive North/North Point Drive,6/15/2012,120615072,6/15/2012,10:49 PM,,Information Only
6106,Illegal Parking,1 Miramar Building 4,6/15/2012,120615073,6/15/2012,11:00 PM,,Information Only
6107,Illegal Parking,The Village Building 1,6/15/2012,120615075,6/15/2012,11:17 PM,Vehicle blocking road and buses,Information Only
6108,"Disturbance, Party",I-Walk,6/15/2012,120615079,6/15/2012,11:53 PM,Large party,Information Only
6109,Information,The Village Building 5,6/15/2012,120615080,6/15/2012,11:56 PM,Subjects toilet papering the building,Information Only
6110,Burglary Alarm,Student Services Center,6/15/2012,120615081,6/15/2012,11:59 PM,,False Alarm
6111,Citizen Contact,5th Floor Lounge on Argo,6/13/2012,120613003,6/13/2012,12:20 AM,Alcohol cans in hallway,Information Only
6112,"Disturbance, Noise",1 Miramar Building 3,6/13/2012,120613005,6/13/2012,12:52 AM,Loud music,Quiet On Arrival
6113,"Disturbance, Noise",The Village West Building 1,6/13/2012,120613006,6/13/2012,1:48 AM,Loud talking,Will Cooperate
6114,"Disturbance, Noise",Sixth College Apartments,6/13/2012,120613012,6/13/2012,3:28 AM,Loud talking,Gone On Arrival
6115,Attempt to Contact,The Village West Building 8,6/13/2012,120613013,6/13/2012,3:47 AM,Reporting Party would like sister to contact family,Information Only
6116,Burglary Alarm,Torrey Pines Center South,6/13/2012,120613027,6/13/2012,7:08 AM,,Cancelled Before Dispatch
6117,Report of Vandalism,Thurgood Marshall Lane,6/13/2012,2012-0782,6/13/2012,9:17 AM,Graffiti on concrete wall.  Estimated Damage:  $100.00,Report Taken
6118,Citizen Flagdown,Mobil Station,6/13/2012,120613047,6/13/2012,10:03 AM,Theft from unlocked vehicle,Information Only
6119,Pedestrian Stop,Holiday Court,6/13/2012,120613048,6/13/2012,10:03 AM,"Theft from unlocked vehicle, transient seen in the area",Field Interview
6120,Citizen Flagdown,Hopkins Drive/Rimac,6/13/2012,120613051,6/13/2012,10:36 AM,Abandoned property in par course,Checks Ok
6121,Medical Aid,Rebecca and John Moores Cancer Center,6/13/2012,120613054,6/13/2012,12:09 PM,Subject will not wake up,Information Only - medics enroute
6122,Suspicious Person,Parking Lot 309,6/13/2012,120613058,6/13/2012,12:40 PM,Subjects walking around looking at vehicles,Field Interview
6123,Suspicious Person,1 Miramar Building 2,6/13/2012,120613060,6/13/2012,2:11 PM,Subject riding bicycle around apartment complex,Unable to Locate
6124,Incomplete Wireless Call,Voigt Drive/Parking Lot 701,6/13/2012,120613062,6/13/2012,2:44 PM,"Nothing heard, no answer on call back",Checks Ok
6125,Non Injury Accident,Villa La Jolla Drive/La Jolla Villa Drive,6/13/2012,2012-0783,6/13/2012,4:20 PM,,Report Taken
6126,Incomplete Wireless Call,CALIT 2,6/13/2012,120613074,6/13/2012,6:38 PM,"Walking heard, unable to make call back",Checks Ok
6127,Burglary Alarm,Jacaranda,6/13/2012,120613076,6/13/2012,7:25 PM,,False Alarm
6128,Citizen Contact,North Mesa Apartments,6/13/2012,120613078,6/13/2012,7:58 PM,Question regarding citation sign off,Information Only
6129,Incomplete Wireless Call,Earls Place,6/13/2012,120613079,6/13/2012,8:36 PM,Talking heard,Checks Ok
6130,"Disturbance, Domestic Violence",Regents Road,6/13/2012,2012-0784,6/13/2012,8:46 PM,Loud yelling and screaming from apartment,Report Taken
6131,Incomplete Wireless Call,CALIT 2,6/13/2012,120613082,6/13/2012,8:56 PM,"Abandoned call, unable to call back",Checks Ok
6132,Citizen Contact,North Mesa Apartments,6/13/2012,120613083,6/13/2012,9:10 PM,Reporting Party with question regarding drivers license,Information Only
6133,"Disturbance, Noise",Basketball Courts,6/13/2012,120613085,6/13/2012,9:51 PM,Loud game on the courts,Will Cooperate
6134,Quiet Hours Contact,Mesa Verde Hall,6/13/2012,120613087,6/13/2012,10:18 PM,,Will Cooperate
6135,Citizen Flagdown,1 Miramar Building 3,6/13/2012,120613089,6/13/2012,10:53 PM,Possible sexual assault on 6/12/2012,Reporting Party advised to have victim contact police
6136,Petty Theft,Challenger Hall Bike Racks,6/13/2012,2012-0787,6/11/2012 - 6/12/2012,11:00 PM - 7:30 AM,Theft of bicycle.  Loss:  $500.00,Report Taken
6137,Assist Other Agency,8400 Regents Rd,6/26/2012,120626001,6/26/2012,12:17 AM,San Diego Police Department‐small child wandering hall,San Diego PD Located Parents‐Checks OK
6138,Non Injury Accident,Greenhouse Lane/Voigt Dr,6/26/2012,2012‐0830,6/26/2012,9:30 AM,UC street sweeper VS. UC tractor,Report Taken
6139,Skateboard Stop,Rupertus Wy,6/26/2012,120626032,6/26/2012,1:21 PM,,Verbal Warning Issued
6140,Disturbance,Thornton Hospital‐ER Waiting Room,6/26/2012,120626041,6/26/2012,4:12 PM,Adult female arguing/refusing to leave,Checks OK
6141,Grand Theft,RIMAC,6/26/2012,2012‐0831,6/26/2012,5:33 PM,Unknown suspect stole victims property during move out,Report Taken
6142,Medical Aid,Bates Hall,6/26/2012,120626055,6/26/2012,10:36 PM,Young female not feeling well,Field Interview
6143,Noise Disturbance,La Jolla Del Sol Apartments,6/26/2012,120626059,6/26/2012,11:12 PM,People in swimming pool being loud,Gone On Arrival
6144,Suspicious Vehicle,Center Hall,7/16/2012,120716008,7/16/2012,4:10 AM,,Information Only
6145,Disturbance,UCTR 413,7/16/2012,2012‐0875,7/16/2012,9:04 AM,Student refusing to leave class after being dropped from class,Report Taken
6146,Information,Lot 101,7/16/2012,120716029,7/16/2012,10:19 AM,Truck access blocked,Information Only
6147,Information,Myers Dr,7/16/2012,120716030,7/16/2012,10:24 AM,Large bone found,Checks OK
6148,Skateboard Stop,Russell Ln/Rupertus Wy,7/16/2012,120716031,7/16/2012,10:44 AM,,Verbal Warning Issued
6149,Information,La Jolla Village Dr/I‐5,7/16/2012,120716032,7/16/2012,10:49 AM,Three vehicle accident,Referred To Other Agency‐California Highway Patrol
6150,Fraud,Various Retail Stores,7/16/2012,2012‐0876,7/10/2012,12:01 AM‐6:00 PM,Identity theft: loss $2100.00,Report Taken
6151,Incomplete Wireless 911 Call,Black Hall,7/16/2012,120716042,7/16/2012,2:05 PM,,Checks OK
6152,Assist Other Agency,La Jolla Shores Dr/North Torrey Pines Rd,7/16/2012,120716044,7/16/2012,,,Unable To Locate
6153,Welfare Check,Gilman Parking Structure,7/16/2012,120716046,7/16/2012,4:17 PM,Subject seems to be disoriented,Checks OK
6154,Bicyclist Stop,Myers Dr/Rupertus Wy,7/16/2012,120716048,7/16/2012,5:11 PM,,Verbal Warning Issued
6155,Bicyclist Stop,Voigt Dr/Lyman Ln,7/16/2012,120716049,7/16/2012,5:36 PM,,Verbal Warning Issued
6156,Skateboard Stop,Scripps Bldg,7/16/2012,120716050,7/16/2012,6:06 PM,,Information Only
6157,Grand Theft,Thornton Hospital,7/16/2012,120716053,7/16/2012,8:04 PM,Loss: $1649.00,Report Taken
6158,Noise Disturbance,1 Miramar Bldg 4,7/16/2012,120716056,7/16/2012,10:02 PM,Small group playing beer pong in hallway,Will Cooperate
6159,Ticket Sign Off,Mobil Station,7/16/2012,120716057,7/16/2012,10:50 PM,,Information Only
6160,Petty Theft,Challenger Hall,7/9/2012,2012‐0864,7/8/2012,7:10 AM‐7:45 AM,Loss: $302.00,Online Report
6161,Theft Of Bicycle,The Village East,7/9/2012,2012‐0865,7/08/2012‐7/09/2012,12:00 AM‐8:00 AM,Loss: $250.00,Online Report
6162,Theft Of Bicycle,York Hall,7/12/2012,2012-0866,7/11/2012,2:00 PM - 5:00 PM,Loss: $188.00,Online Report
6163,Noise Disturbance,School Of Medicine,7/6/2012,120706001,7/6/2012,12:10 AM,Loud motor noise due to pipe cleaning service,Information Only
6164,Disturbance,1 Miramar Bldg,7/6/2012,120706004,7/6/2012,2:44 AM,Loud party,Field Interview
6165,Grand Theft,Biomed Research Facility Construction Site,7/6/2012,2012‐0848,07/03/2012‐07/05/2012,3:30 PM‐8:00 AM,Loss: $4840.11,Report Taken
6166,Assist Other Agency,La Jolla Village Dr/Torrey Pines Rd,7/6/2012,120706021,7/6/2012,11:04 AM,Per San Diego Police Department‐3 subjects on bridge possibly selling drugs,Unable To Locate
6167,Recovered Stolen Vehicle,Telemedicine Bldg,7/6/2012,120706024,7/6/2012,12:28 PM,,Report Taken
6168,Suspicious Person,Geisel Library,7/6/2012,120706030,7/6/2012,2:50 PM,,Gone On Arrival
6169,Citizen Contact,Engineering Bldg Unit 1,7/6/2012,120706032,7/6/2012,7:15 PM,Questions about riding bus,Information Only
6170,Incomplete Wireless 911 Call,Hopkins Parking Structure,7/6/2012,120706033,7/6/2012,7:58 PM,,Checks OK
6171,Hazard Situation,North Torrey Pines Rd/Genessee Ave,7/6/2012,120706037,7/6/2012,8:09 PM,Per San Diego Police Department‐Large paint cans in roadway,Checks OK
6172,Suspicious Vehicle,UCTR 711,7/6/2012,120706040,7/6/2012,8:52 PM,,Information Only
6173,Assist Other Agency,Revelle Apartments,7/6/2012,120706043,7/6/2012,10:08 PM,Residential Advisor requesting assistance while making rounds,Information Only
6174,Disturbance,North Mesa Apartments,7/6/2012,120706046,7/6/2012,11:51 PM,Loud party,Will Cooperate
6175,Quiet Hours Contact,Village East 3,7/6/2012,120706047,7/6/2012,11:53 PM,,Will Cooperate
6176,Burglary Alarm,SIO Library,7/23/2012,120723005,7/23/2012,4:08 AM,,False Alarm
6177,Burglary Alarm,Central Plant,7/23/2012,120723006,7/23/2012,6:28 AM,,False Alarm
6178,Citizen Contact,Res Life Office,7/23/2012,120723010,7/23/2012,8:27 AM,Parent would like to take custody of child,Information Only
6179,Incomplete Wireless 911 Call,Lot 113,7/23/2012,120723018,7/23/2012,9:53 AM,,Checks OK
6180,Incomplete Wireless 911 Call,Main Gym,7/23/2012,120723021,7/23/2012,10:40 AM,,Checks OK
6181,Medical Aid,Warren Field,7/23/2012,120723022,7/23/2012,10:47 PM,Young female having panic attack,Transported To Hospital
6182,Lost Property,Unknown,7/23/2012,120723026,7/23/2012,11:23 AM,Passport,Information Only
6183,Non Injury Accident,La Jolla Village Dr/Villa La Jolla Dr,7/23/2012,2012‐0889,7/23/2012,11:35 AM,UC shuttle bus vs. vehicle,Report Taken
6184,Incomplete Wireless 911 Call,Bike Shop,7/23/2012,120723028,7/23/2012,11:41 AM,,Checks OK
6185,Suspicious Person,Biomedical Library,7/23/2012,120723029,7/23/2012,11:53 AM,,Information Only
6186,Non Injury Accident,Campus Services Complex Bldg G,7/23/2012,2012‐0890,7/23/2012,Unknown,UC vehicle involved,Report Taken
6187,Skateboard Stop,Rupertus Wy/Russell Ln,7/23/2012,120723038,7/23/2012,1:59 PM,,Cited
6188,Welfare Check,Hopkins Parking Structure,7/23/2012,120723039,7/23/2012,3:10 PM,Subject possibly drinking with two children in vehicle,Checks OK
6189,Disturbance,Student Services Center,7/23/2012,120723041,7/23/2012,4:21 PM,subject eating all the samples,No Crime‐Information Only
6190,Lost Property,Gilman Dr/Myers Dr,7/23/2012,120723043,7/23/2012,4:46 PM,Wallet & Passport,Information Only
6191,Burglary Alarm,SIO Library,7/23/2012,120723044,7/23/2012,6:13 PM,,False Alarm
6192,Citizen Flagdown,Muir Apartments,7/23/2012,120723046,7/23/2012,9:07 PM,Report of a possible drunk in public person,Unable To Locate
6193,Alcohol Contact,Bike Shop,7/23/2012,120723049,7/23/2012,9:31 PM,,Field Interview
6194,Noise Disturbance,La Jolla Del Sol Apartments,7/23/2012,120723057,7/23/2012,11:20 PM,Small group in pool making noise,Field Interview
6195,Quiet Hours Contact,Muir Apartments,7/28/2012,120728001,7/28/2012,12:07 AM,,Will Cooperate
6196,Traffic Stop,Regents Rd/Lebon Dr,7/28/2012,2012-0909,7/28/2012,12:27 AM,Alcohol involved,"Closed By Citation, Adult"
6197,Quiet Hours Contact,Kathmandu,7/28/2012,120728005,7/28/2012,2:38 AM,,Will Cooperate
6198,Noise Disturbance,Central Mesa Apartments,7/28/2012,120728009,7/28/2012,4:14 AM,Subjects smoking on balcony and talking loud,Quiet On Arrival
6199,Burglary Alarm,Lot 017,7/28/2012,120728018,7/28/2012,12:52 PM,Vehicle alarm,Checks OK
6200,Incomplete Wireless 911 Call,Pepper Canyon Hall,7/28/2012,120728019,7/28/2012,3:34 PM,,Checks OK
6201,Citizen Contact,1 Miramar Bldg 2,7/28/2012,120728032,7/28/2012,9:29 PM,,Information Only
6202,Citizen Contact,1 Miramar Bldg 1,7/28/2012,120728038,7/28/2012,10:17 PM,Subject has question about parking cites,Information Only
6203,Citizen Flagdown,120728040,7/28/2012,120728040,7/28/2012,10:33 PM,Directions,Information Only
6204,Disturbance,Regents Rd,7/28/2012,120728042,7/28/2012,10:42 PM,Loud party,Will Cooperate
6205,Assist Other Agency,Marshall Res Halls,7/28/2012,120728043,7/28/2012,10:44 PM,Residential Security Officer(s)-assisting with rounds,Information Only
6206,Burglary Alarm,Mandeville Center,7/25/2012,120725019,7/25/2012,9:04 AM,,False Alarm
6207,Illegal Parking,Stein Clinical Research Bldg,7/25/2012,120725025,7/25/2012,9:49 AM,,Referred To Other Agency‐Parking
6208,Suspicious Person,Science And Engineering Research,7/25/2012,120725027,7/25/2012,10:36 AM,,Unable To Locate
6209,Incomplete Wireless 911 Call,Humanities And Social Sciences,7/25/2012,120725032,7/25/2012,12:22 PM,,Checks OK
6210,Hit & Run,Gilman Parking Structure,7/25/2012,120725036,7/24/2012,Unknown,Reporting party will make report at a later time,Information Only
6211,Hit & Run,Lot 208,7/25/2012,2012‐0894,7/21/2012‐7/22/2012,7:00 PM,,Report Taken
6212,Medical Aid,Structural And Material Engineering,7/25/2012,120725039,7/25/2012,3:18 PM,Young female having severe abdominal cramps,Checks OK
6213,Throwing Objects At Moving Vehicle,North Torrey Pines Rd/Pangea Dr,7/25/2012,120725043,7/25/2012,4:39 PM,Second hand information per San Diego Police Department,Unable To Locate
6214,Prisoner,Bookstore,7/25/2012,2012‐0895,7/25/2012,4:30 PM,"Burglary, loss: $189.00",Closed By Adult Arrest
6215,Illegal Camping,Villa La Jolla Dr/VA Hospital,7/25/2012,120725046,7/25/2012,5:06 PM,,Gone On Arrival
6216,Suspicious Person,Pharmaceutical Sciences,7/25/2012,120725049,7/25/2012,6:04 PM,,Checks OK
6217,Hit & Run,Lot 602,7/25/2012,120725051,7/24/2012,Unknown,No report desired,Information Only
6218,Illegal Parking,Miramar Bldg 3,7/25/2012,120725055,7/25/2012,9:37 PM,,Cited
6219,Burglary Alarm,Geisel Library,7/25/2012,120725056,7/25/2012,10:13 PM,,Checks OK
6220,Noise Disturbance,Brennan Hall,7/25/2012,120725058,7/25/2012,11:04 PM,,Will Cooperate
6221,Petty Theft,Birch Aquarium,7/22/2012,2012‐0893,7/21/2012,1:30 PM‐4:30 PM,Loss: $600.00,Online Report
6222,Traffic Stop,Lot 406,7/31/2012,2012‐0913,7/31/2012,2:25 AM,Drug violation,"Closed By Citation, Adult"
6223,Burglary Alarm,Torrey Pines Center South,7/31/2012,120731013,7/31/2012,8:11 AM,,False Alarm
6224,Medical Aid,Rady School Of Management,7/31/2012,120731022,7/31/2012,9:16 AM,Adult female passed out,Fire & Medics Responded
6225,Bicyclist Stop,Matthews Ln,7/31/2012,120731023,7/31/2012,10:08 AM,,Verbal Warning Issued
6226,Citizen Contact,Leichtag Biomedical Bldg,7/31/2012,120731024,7/31/2012,10:43 AM,"Suspicious voice mail messages, no repot wanted",Information Only
6227,Welfare Check,Lot 007,7/31/2012,120731029,7/31/2012,12:39 PM,Adult male yelling alone inside vehicle,Written Warning Issued
6228,Medical Aid,Rebecca And John Moores Cancer Center,7/31/2012,120731032,7/31/2012,1:44 PM,Adult female feeling like she may possibly have a seizure,Referred To Other Agency‐Fire Department
6229,Burglary To Vehicle,North mesa Apartments,7/31/2012,2012‐0915,7/30/2012‐7/31/2012,8:30 PM‐3:00 PM,,Report Taken
6230,Hit & Run,Lot 602,7/31/2012,2012‐0916,7/31/2012,7:30 AM‐2:00 PM,,Report Taken
6231,Burglary Alarm,Jacaranda,7/31/2012,120731036,7/31/2012,5:11 PM,,False Alarm
6232,Suspicious Person,Stephen Birch Aquarium,7/31/2012,120731037,7/31/2012,7:01 PM,,Gone On Arrival
6233,Citizen Flagdown,Villa La Jolla Dr,7/31/2012,2012‐0917,7/31/2012,9:33 PM,Second hand information of a possible intoxicated subject,Transported To Detox
6234,Lost Property,Mesa Verde Hall,7/31/2012,120731047,7/31/2012,9:53 PM,,Turned Into Lost & Found
6235,Citizen Flagdown,Detox‐Off Campus,7/31/2012,120731049,7/31/2012,10:17 PM,Subject refusing to leave,Information Only
6236,Suspicious Vehicle,Northview Information Booth,7/10/2012,120710005,7/10/2012,5:02 AM,,Checks OK
6237,Burglary Alarm,Mandeville Art Gallery,7/10/2012,120710006,7/10/2012,5:27 AM,,False Alarm
6238,Suspicious Person,Engineering Bldg Unit 3B,7/10/2012,120710012,7/10/2012,8:10 AM,,Field Interview
6239,Illegal Parking,Mesa Day Care,7/10/2012,120710022,7/10/2012,10:40 AM,,Referred To Other Agency‐Parking
6240,Burglary Alarm,Triton Center,7/10/2012,120710023,7/10/2012,10:50 AM,,False Alarm
6241,Medical Aid,Glabraith Hall,7/10/2012,120710024,7/10/2012,11:09 AM,"Young female having seizure, conscious and breathing",Medical Aid Refused By Parents
6242,Welfare Check,Villa La Jolla Dr/ La Jolla Villa,7/10/2012,120710025,7/10/2012,11:48 AM,Older female waving hand around while standing in traffic,Unable To Locate
6243,Suspicious Person,Chancellor's Residence,7/10/2012,120710028,7/10/2012,1:27 PM,,Checks OK
6244,Incomplete 911 Call,UNEX F,7/10/2012,120710040,7/10/2012,4:31 PM,,Checks OK
6245,Bicyclist Stop,Student Services Center,7/10/2012,120710044,7/10/2012,5:23 PM,,Verbal Warning
6246,Skateboard Stop,Warren Mall,7/10/2012,120710046,7/10/2012,6:24 PM,,Information Only
6247,Noise Disturbance,Village East 1,7/10/2012,120710053,7/10/2012,11:25 PM,Loud banging,Field Interview
6248,Noise Disturbance,1 Miramar Bldg 4,7/10/2012,120710055,7/10/2012,11:29 PM,Loud music,Will Cooperate
6249,Suspicious Person,Gilman Dr/Myers Dr,7/17/2012,120717017,7/17/2012,9:51 AM,,Field Interview
6250,Smoke Check,Center Hall‐Oasis Courtyard,7/17/2012,120717023,7/17/2012,12:41 PM,Smoke coming from trash can,Referred To Other Agency‐Facilities Management
6251,Panic Alarm,UCTR,7/17/2012,120717024,7/17/2012,1:25 PM,,False Alarm
6252,Suspicious Person,Spanos Athletic Training Facility,7/17/2012,2012‐0878,7/17/2012,2:00 PM,Non‐affiliate causing a disturbance,Stay Away Order Issued
6253,Incomplete Wireless 911 Call,Marshall Apartments East,7/17/2012,120717029,7/17/2012,4:13 PM,,Checks OK
6254,Medical Aid,Engineering Bldg Unit 2,7/17/2012,120717030,7/17/2012,4:26 PM,Young adult female fainted,Transported To Hospital
6255,Hit & Run,UCSD Campus,7/17/2012,2012‐0879,7/17/2012,4:56 PM,,Report Taken
6256,Reckless Driving,North Torrey Pines Rd/Muir College,7/17/2012,120717033,7/17/2012,7:44 PM,,Gone On Arrival
6257,Alcohol Contact,The Village Bldg 3,7/7/2012,120707001,7/7/2012,12:03 AM,,Information Only
6258,Burglary Alarm,Engineering Bldg Unit 3A,7/7/2012,120707004,7/7/2012,12:35 AM,,False Alarm
6259,Bicyclist Stop,Lot 406,7/7/2012,120707007,7/7/2012,2:04 AM,,Verbal Warning Issued
6260,Vandalism,1 Miramar Parking Structure,7/7/2012,120707009,7/7/2012,2:27 AM,"Unknown suspect(s) broke victim's vehicle window, Damage: $167.96",Report Taken
6261,Ticket Sign Off,UCSD Police Department,7/7/2012,120707013,7/7/2012,9:18 AM,,Information Only
6262,Non Injury Accident,La Jolla Village Dr,7/7/2012,120707015,7/7/2012,10:09 AM,Parties exchanged information,Information Only
6263,Illegal Parking,Tamarack Apartments,7/7/2012,120707016,7/7/2012,11:15 AM,,Information Only
6264,Burglary Alarm,Geisel Library,7/7/2012,120707039,7/7/2012,10:17 PM,,False Alarm
6265,Illegal Parking,1 Miramar Bldg 3,7/7/2012,120707042,7/7/2012,10:27 PM,,Information Only
6266,Alcohol Contact,Lot 102,7/22/2012,120722001,7/22/2012,12:32 AM,,Information Only
6267,Noise Disturbance,Muir Tennis Courts,7/22/2012,120722006,7/22/2012,2:33 AM,Loud basketball game,Will Cooperate
6268,Incomplete Wireless 911 Call,Engineer Ln,7/22/2012,120722007,7/22/2012,7:27 AM,,Checks OK
6269,Incomplete Wireless 911 Call,RIMAC Field,7/22/2012,120722009,7/22/2012,7:56 AM,,Checks OK
6270,Welfare Check,Che Café,7/22/2012,2012‐0888,7/22/2012,2:27 PM,Suicidal subject,Transported To County Mental Health
6271,Assist Other Agency,Torrey Pines Rd/La Jolla Village Dr,7/22/2012,120722022,7/22/2012,5:46 PM,Vehicle vs. Bicyclist,Referred To Other Agency‐San Diego Police
6272,Panic Alarm,Jacaranda,7/22/2012,120722023,7/22/2012,5:54 PM,,False Alarm
6273,Lost Property,North Mesa Apartments,7/22/2012,120722026,7/22/2012,7:12 PM,,Information Only
6274,Information,North Torrey Pines Rd/La Jolla Shores Dr,7/22/2012,120722037,7/22/2012,10:38 PM,"Caller has no cell phone signal, unable to call for taxi",Information Only
6275,Non Injury Accident,Regents Rd/La Jolla Village Dr,7/29/2012,120729002,7/29/2012,12:07 AM,Parties exchanged information,Information Only
6276,Hazard Situation,Lot 401,7/29/2012,120729004,7/29/2012,12:19 AM,Tree branch,Information Only
6277,Bicyclist Stop,La Jolla Village Dr/Genesee Ave,7/29/2012,120729006,7/29/2012,1:08 AM,,Cited
6278,Information,Muir Apartments,7/29/2012,120729007,7/29/2012,1:27 AM,Broken sprinkler,Referred To Other Agency
6279,Burglary Alarm,Unex K,7/29/2012,120729021,7/29/2012,2:43 PM,,False Alarm
6280,Assist Other Agency,Blacks Beach Gate,7/29/2012,120729024,7/29/2012,5:52 PM,San Diego Police-needs gate opened,Information Only
6281,Information,South Mesa Apartments,7/29/2012,120729034,7/29/2012,9:19 PM,Suspicious person,Information Only
6282,Disturbance,1 Miramar Bldg 2,7/29/2012,120729035,7/29/2012,9:34 PM,Loud party,Will Cooperate
6283,Burglary Alarm,Price Center‐Chase ATM,7/30/2012,120730004,7/30/2012,3:35 AM,,False Alarm
6284,Non Injury Accident,Campus Services Complex Bldg G,7/30/2012,2012‐0911,7/30/2012,10:00 AM,Collision involving UC golf cart,Report Taken
6285,Incomplete Wireless 911 Call,Hopkins Dr,7/30/2012,120730029,7/30/2012,1:19 PM,,Checks OK
6286,Information,Rebecca And John Moores Cancer C,7/30/2012,120730035,7/30/2012,4:56 PM,Patient having reaction to medical treatment,Fire Department Responded
6287,Assist Other Agency,SIO Pier,7/30/2012,120730037,7/30/2012,6:47 PM,Life Guards making alcohol contact,Field Interview
6288,Disturbance,Revelle Apartments,7/30/2012,120730037,7/30/2012,9:48 PM,Subject point a laser light out the window,Will Cooperate
6289,Citizen Contact,Rita Atkinson Residences,7/24/2012,120724014,7/24/2012,3:32 AM,"Damage to plant, and missing food from apartment",Field Interview
6290,Incomplete Wireless 911 Call,Multipurpose Room,7/24/2012,120724030,7/24/2012,10:57 AM,,Checks OK
6291,Citizen Contact,Price Center,7/24/2012,120724038,7/24/2012,2:52 PM,Suspicious person,Information Only
6292,Burglary,La Jolla Playhouse,7/24/2012,2012‐0892,7/18/2012‐7/24/2012,4:00 PM‐10:00 AM,"Loss: $2,800.00",Report Taken
6293,Incomplete Wireless 911 Call,Muir Field,7/24/2012,120724042,7/24/2012,4:16 PM,,Checks OK
6294,Disturbance,Main Gym,7/24/2012,120724043,7/24/2012,5:16 PM,Non‐affiliate refusing to leave,Field Interview
6295,Incomplete Wireless 911 Call,Pepper Canyon Hall,7/24/2012,120724045,7/24/2012,6:51 PM,,Checks OK
6296,Illegal Parking,1 Miramar Bldg 1,7/24/2012,120724054,7/24/2012,10:18 PM,,Information Only
6297,Suspicious Vehicle,Glider Port,7/24/2012,120724058,7/24/2012,10:59 PM,,Field Interview
6298,Alcohol Contact,Geneva Hall,7/24/2012,120724060,7/24/2012,11:50 PM,,Checks OK
6299,Suspicious Vehicle,Voigt Dr/Campus Point Dr,7/11/2012,120711002,7/11/2012,3:05 AM,,Checks OK
6300,Information,UCSD Police Department,7/11/2012,120711003,7/11/2012,6:20 AM,Several bees seen in the area,Referred To Other Agency‐EH&S
6301,Information,I‐5/Genesee Ave,7/11/2012,120711013,7/11/2012,8:53 AM,Non injury accident,Referred To Other Agency‐California Highway Patrol
6302,Burglary,Science And Engineering Research,7/11/2012,2012‐0859,06/29/2012‐07/09/2012,4:20 PM‐3:00 PM,,Report Taken
6303,Skateboard Stop,Sierra Summit,7/11/2012,120711023,7/11/2012,10:55 AM,,Verbal Warning Issued
6304,Non Injury Accident,Shuttle Trailer,7/11/2012,2012‐0860,7/8/2012,8:00 AM,Accident between two UC shuttle buses,Report Taken
6305,Injury,Discovery Way‐T40,7/11/2012,120711027,7/11/2012,11:51 AM,"Young adult male with soccer injury, conscious and breathing",Subject Transported To Thornton Hospital
6306,Welfare Check,UCTR 303,7/11/2012,120711031,7/11/2012,12:54 PM,Suspicious person,Checks OK
6307,Welfare Check,La Jolla Village Dr/Villa La Jolla Dr,7/11/2012,120711032,7/11/2012,12:57 PM,,Field Interview
