,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
2340,Petty Theft,UCSD Medical Center ‐ Hillcrest,2/26/2018,HC18‐02‐25‐0340,2/25/2018,4:24 AM,"Patient reported his money missing, no amount provided",Hospital Security Report Taken
2341,Petty Theft,Earls Place,2/26/2018,1802060001,2/26/2018,12:05 AM,"Reporting party believes he has found his stolen bicycle, related to case 2018‐0178",Property Recovered
2342,Non Injury Collision,Campus Services Complex Building G,2/6/2018,1802060002,2/6/2018,12:11 AM,,Cancelled
2343,Found Property,Lot 504,2/6/2018,1802060004,2/6/2018,12:25 AM,,Bicycle Impounded
2344,Marijuana Contact,Brennan Hall,2/6/2018,1802060006,2/6/2018,1:45 AM,,Referred To Student Conduct
2345,Security Alarm,Engineering Building,2/6/2018,1802060012,2/6/2018,6:15 AM,,Cancelled
2346,Medical Aid,Bates Hall,2/6/2018,1802060017,2/6/2018,6:51 AM,Female with lower abdominal pain,Service Provided
2347,Non Injury Collision,Rupertus Wy/Myers Dr,2/6/2018,2018‐0183,2/6/2018,6:50 AM,UC vehicle vs. Fixed object,Report Taken
2348,Ticket Sign Off,Regents Rd,2/6/2018,1802060020,2/6/2018,8:00 AM,,Service Provided
2349,Bicyclist Stop,Health Sciences Dr/Voigt Dr,2/6/2018,1802060021,2/6/2018,8:14 AM,,Citation Issued
2350,Traffic Stop,James Place/UCSD Theatre,2/6/2018,2018‐0184,2/6/2018,8:14 AM,"Following an attempted traffic stop, suspect was detained after fleeing from police, 2800 VC‐ Fail to obey police officer",Citation Issued
2353,Bicyclist Stop,Canyonview Pool,2/6/2018,1802060035,2/6/2018,10:51 AM,,Verbal Warning Issued
2354,Robbery,Lot 510,2/6/2018,2018‐0185,2/6/2018,11:53 AM,"Suspect stole cell phone out of vehicle, while victims was inside vehicle, loss $400.00, 211 PC ‐ Robbery: second degree",Report Taken
2357,Information,Thornton Hospital ‐ ER,2/6/2018,2018‐0186,2/6/2018,12:21 PM,Request for psych subject evaluation,Report Taken
2358,Disturbance ‐ Fight,Biomedical Library,2/6/2018,2018‐0187,2/6/2018,2:49 PM,Physical fight between two non‐affiliate adult males,Stay Away Order Issued
2359,Security Alarm,Biomedical Sciences,2/6/2018,1802060048,2/6/2018,3:05 PM,,False Alarm
2360,Suspicious Vehicle,Lot 103,2/6/2018,1802060052,2/6/2018,4:06 PM,,Gone On Arrival
2361,Disturbance ‐ Psych Subject,Gilman Dr/Osler Ln,2/6/2018,1802060053,2/6/2018,4:09 PM,Report of male yelling at people from van near faculty club,Unable To Locate
2362,Suspicious Person,Gilman Dr/Myers Dr,2/6/2018,1802060054,2/6/2018,4:14 PM,,Unable To Locate
2363,Psych Subject,The Village East Building 4,2/6/2018,2018‐0188,2/6/2018,5:31 PM,Request for welfare check of male student who stopped communicating with CARE staff and family,Transported To Hospital
2364,Fire Alarm,Geisel Library,2/6/2018,1802060065,2/6/2018,9:43 PM,,False Alarm
2365,Citizen Flagdown,Villa La Jolla Dr,2/6/2018,1802060067,2/6/2018,10:12 PM,Regarding transient that was arguing with security,Information Only
2366,Suspicious Person,Lot 504,2/6/2018,1802060069,2/6/2018,11:14 PM,,Field Interview
2367,Information,Canyonview Pool,2/6/2018,1802060070,2/6/2018,11:25 PM,Reporting party heard a female scream help from a dark sedan 5 hours ago,Information Only
2368,Petty Theft,1 Miramar Parking Structure,2/6/2018,2018‐0190,1/31/2018,12:00 PM‐8:00 PM,"Stolen parking permit, loss $50.00",Online Report
2369,Suspicious Person,Price Center,2/23/2018,1802230001,2/23/2018,12:34 AM,,Field Interview
2370,Noise Disturbance,Oceania Hall,2/23/2018,1802230002,2/23/2018,1:12 AM,,Referred To Student Conduct
2371,Suspicious Person,Beagle,2/23/2018,1802230005,2/23/2018,3:36 AM,,Cancelled
2372,Medical Aid,Blake Hall,2/23/2018,1802230012,2/23/2018,7:49 AM,"Young adult male having difficulty breathing, blood coming from mouth",Transported To Hospital
2373,Security Alarm,Student Services Center,2/23/2018,1802230015,2/23/2018,11:25 AM,,False Alarm
2374,Citizen Flagdown,Rupertus Wy/Russell Ln,2/23/2018,1802230017,2/23/2018,12:07 PM,Report of lost item,Information Only
2375,Rape,On Campus ‐ Residential,2/23/2018,2018‐0278,1/16/2018,1:15 AM‐3:15 AM,,Report Taken
2376,Citizen Contact,Fred N. Spiess Hall,2/23/2018,1802230025,2/23/2018,3:30 PM,"Unknown male has called reporting several times, harassing the RP, possibly related to recent lawsuit that was filed",Information Only
2377,Stalking,The Village East Building 1,2/23/2018,1802230027,2/23/2018,3:52 PM,"Ex‐boyfriend repeatedly following and showing up at ex‐girlfriends residence and work place, 646.9(A) PC‐ Stalking",Closed By Adult Arrest
2380,Petty Theft,The Village West,2/23/2018,2018‐0280,2/23/2018,7:30 AM‐6:30 PM,"$300 case stolen from victim's wallet, left inside an unsecured locker",Report Taken
2381,Found Property,The Village West Building 2,2/23/2018,1802230030,2/23/2018,5:35 PM,Res Life office in possession of a backpack that smells strongly of marijuana,Service Provided
2382,Illegal Parking,Lot 418,2/23/2018,1802230041,2/23/2018,9:57 PM,,Verbal Waring Issued
2383,Welfare Check,Goldberg Hall,2/23/2018,1802230042,2/23/2018,10:09 PM,Parent concerned because son has not answered any phone calls,Checks OK
2384,Citizen Contact,Mesa Verde Hall,2/23/2018,1802230044,2/23/2018,10:17 PM,"Second hand information from reporting party; roommate friends with a domestic violence victim on social media, information related to incident 1802220064 reported on 2/22/2018",Information Only
2385,Welfare Check,The Village East Building 1,2/23/2018,1802230045,2/23/2018,10:44 PM,Family member concerned due to female student making suicidal comment during last phone conversation,Checks OK
2386,Petty Theft,Library Walk,2/23/2018,2018‐0284,2/23/2018,9:45 AM‐10:00 AM,"Report of stolen UCSD Student ID card, loss $1.00",Online Report
2387,Battery,UCSD Medical Center ‐ Hillcrest,2/23/2018,HC18‐02‐22‐0323,2/22/2018,1:08 PM,Patient attempted to choke a Security Agent,Hospital Security Report Taken
2388,Petty Theft,UCSD Medical Center ‐ La Jolla ‐ Interventional Radiology,2/23/2018,LJ18‐02‐22‐0237,2/22/2018,6:30 PM,Employees t‐shirt stolen from break room,Hospital Security Report Taken
2389,Bicyclist Stop,Matthews Apartments,2/16/2018,1802160001,2/16/2018,12:00 AM,,Verbal Warning Issued
2390,Illegal Parking,Lot 202,2/16/2018,1802160002,2/16/2018,12:03 AM,,Cited
2391,Vandalism To Vehicle,Lot 704,2/16/2018,2018‐0240,2/15/2018,12:00 PM,"Unknown suspect(s) dented entire front hood and cracked front windshield of victim's vehicle, damage $5000.00",Report Taken
2392,Medical Aid,Argo Hall,2/16/2018,1802160005,2/16/2018,12:26 AM,Young adult male possibly having stroke,Transported To Hospital
2393,Alcohol Contact,Brennan Hall,2/16/2018,1802160006,2/16/2018,12:34 AM,,Referred To Student Conduct
2394,Noise Disturbance,Mesa Verde Hall,2/16/2018,1802160007,2/16/2018,12:38 AM,Large group talking and screaming,Referred To Student Conduct
2395,Suspicious Person,Geisel Library,2/16/2018,1802160016,2/16/2018,4:56 AM,,Field Interview
2396,Suspicious Person,Geisel Library,2/16/2018,1802160019,2/16/2018,7:44 AM,,Field Interview
2397,Vandalism,Medical Teaching Facility,2/16/2018,2018‐0242,2/15/2018‐2/16/2018,3:30 PM‐8:10 AM,"Unknown suspect(s) shattered glass of vending machine, no items appeared to have been taken from machine, damage $200.00",Report Taken
2398,Vandalism To Vehicle,Lot 704,2/16/2018,2018‐0241,2/15/2018‐2/16/2018,10:30 PM‐9:00 AM,"Unknown suspect(s) threw rock at victim's vehicle, and cracked the windshield, damage $300.00",Report Taken
2399,Disturbance,Visual Arts 1,2/16/2018,1802160024,2/16/2018,9:17 AM,Dispute over parking spaces,Checks OK
2400,Missing Person,Library Walk,2/16/2018,1802160027,2/16/2018,10:21 AM,"Parent has not heard from son since 2/15/2018 at 9:00 AM, phone shut off and last number he called from no one answers",Information Only
2401,Petty Theft,Goldberg Hall,2/16/2018,2018‐0244,Unknown,Unknown,"Unknown suspect9s) removed items of two victim's from their residence, has been occurring since October of 2017, no signs of forced entry, loss $240.00",Report Taken
2402,Citizen Contact,UCSD Police Department,2/16/2018,1802160030,2/16/2018,10:56 AM,Reporting party concerned about social media posts that are accusing his bible study group club of being involved in human trafficking,Service Provided
2403,Medical Aid,Center Hall,2/16/2018,1802160031,2/16/2018,11:26 AM,Adult female feeling lightheaded and like she is going to faint,Transported To Hospital
2404,Hit & Run ‐ No Injuries,Pangea Parking Structure,2/16/2018,2018‐0245,1/24/2018,9:30 PM,,Report Taken
2405,Vandalism To Vehicle,Lot 705,2/16/2018,2018‐0253,2/13/2018‐2/16/2018,10:30 PM,"Unknown suspect(s) threw rocks and construction debris at vehicle parked in parking lot, damage $1000.00",Report Taken
2406,Counter Collision Report,Gilman Dr/Myers Rd,2/16/2018,2018‐0246,2/16/2018,7:15 AM,Pick up truck side swiped UC shuttle bus,Report Taken
2407,Trespass,Tioga Hall,2/16/2018,1802160036,2/16/2018,12:17 PM,,Unfounded
2408,Disturbance,Muir Commons ‐ Pines,2/16/2018,1802160037,2/16/2018,12:27 PM,Male in wheelchair collecting signatures for voting,Gone On Arrival
2409,Disturbance,Galbraith Hall,2/16/2018,180160039,2/16/2018,1:12 PM,Two males skateboarding in corner of building near fountain,Unable To Locate
2410,Skateboard Stop,Leichtag Biomedical Building,2/16/2018,1802160040,2/16/2018,1:34 PM,Complaint of two male skateboarders,Unable To Locate
2411,Annoying/Harassing Phone Call,Student Services Center,2/16/2018,2018‐0247,2015 ‐ 2/7/2018,Unknown,"Victim receives inappropriate text messages once a year from known suspect, despite asking him to stop contacting her",Report Taken
2412,Disturbance,Geisel Library,2/16/2018,1802160043,2/16/2018,2:08 PM,"Subjects handing out candy in return for signatures for Children's Hospital, in violation of code section 52 USC 10307C",Will Cooperate
2413,Information,Interstate 5/Genesee Ave,2/16/2018,1802160044,2/16/2018,2:43 PM,Report of male jumping into traffic on south bound on ramp,Information Only
2414,Welfare Check,Asia Hall,2/16/2018,2018‐0251,2/16/2018,3:28 PM,"Per CAPS, second hand report of student talking about suicide and school shootings",Checks OK
2415,Disturbance ‐ Domestic Violence,Pangea Parking Structure,2/16/2018,1802160049,2/16/2018,3:40 PM,"Verbal argument, reporting party states girlfriend will not get out of vehicle, wants her to leave so he can go home",Field Interview
2416,Citizen Flagdown,Thornton Pavilion,2/16/2018,1802160050,2/16/2018,3:49 PM,Patient discharged but left hospital with portable machine still hooked up,Service Provided
2417,Courtesy Report ‐ Violation of Domestic Violence Restraining Order,Mesa Community College,2/16/2018,2018‐0248,2/13/2018,4:24 PM,Estranged husband sent victim non‐threatening text message,Report Taken
2418,Information,"Off Campus Residence, La Jolla, CA",2/16/2018,2018‐0249,2/15/2018,11:00 PM,"Per San Diego Police, patient at Kaiser who is UCSD affiliate was victim of assault but will not disclose who suspect is, SDPD believed the crime to have possibly taken place on campus",Report Taken
2419,Annoying/Harassing Phone Call,Jacobs Medical Center,2/16/2018,1802160054,2/16/2018,4:53 PM,Victim received threatening phone call from unknown suspect,Report Taken
2420,Bicyclist Stop,Voigt Dr/Lot 705,2/16/2018,1802160055,2/16/2018,5:01 PM,,Verbal Warning Issued
2421,Citizen Contact,Economics,2/16/2018,1802160058,2/16/2018,7:37 PM,Reporting party hears movement from unknown animal insider her trash can,Unable To Locate
2422,Fire,South Mesa Apartments,2/16/2018,1802160059,2/16/2018,8:16 PM,Neighbors have campfire on their balcony,Checks OK
2423,Battery ‐ Domestic Violence,Economics,2/16/2018,2018‐0252,2/16/2018,8:41 PM,243(E)(1) PC‐ Battery on spouse,Closed By Adult Arrest
2426,Marijuana Contact,Asante Hall,2/16/2018,1802160063,2/16/2018,9:07 PM,Odor of marijuana,Unable To Locate
2427,Trespass,Urey Hall,2/16/2018,1802160064,2/16/2018,10:01 PM,Report of unknown male and female seen loitering on level 1,Checks OK
2428,Alcohol Contact,Mesa Nueva Building B,2/16/2018,1802160067,2/16/2018,10:54 PM,,Checks OK
2429,Threat,UCSD Medical Center ‐ Hillcrest,2/16/2018,HC18‐02‐15‐0279,2/15/2018,9:13 PM,"Patient attempts to intimidate staff, and has made verbal threat",Hospital Security Report taken
2430,Welfare Check,Lot 208,2/11/2018,1802110001,2/11/2018,12:05 AM,,Field Interview
2431,Found Property,Mesa Nueva Pub,2/11/2018,1802110002,2/11/2018,12:14 AM,Found car keys,Information Only
2432,Security Alarm,Bookstore,2/11/2018,1802110006,2/11/2018,1:56 AM,,False Alarm
2433,Welfare Check,The Village West Building 2,2/11/2018,1802110010,2/11/2018,3:06 AM,,Checks OK
2434,Fire Alarm,Pacific Hall,2/11/2018,1802110013,2/11/2018,4:08 AM,,False Alarm
2435,Security Alarm,Biomedical Library,2/11/2018,1802110014,2/11/2018,5:04 AM,,False Alarm
2436,Information,Sixth College Building 707,2/11/2018,1802110015,2/11/2018,5:22 AM,Rodent inside bedroom,Referred To Other UCSD Department
2437,Security Alarm,Bookstore,2/11/2018,1802110017,2/11/2018,10:33 AM,,False Alarm
2438,Citizen Flagdown,Lot 418,2/11/2018,1802110018,2/11/2018,10:51 AM,Request for directions,Service Provided
2439,Trespass,Center For Molecular Medicine East,2/11/2018,1802110021,2/11/2018,12:30 PM,"Transient inside location, only students are allowed in on weekends",Gone On Arrival
2440,Ticket Sign Off,UCSD Police Department,2/11/2018,1802110023,2/11/2018,3:57 PM,,Service Provided
2441,Animal Call,South Mesa Apartments,2/11/2018,2018‐0218,2/11/2018,4:10 PM,"Original call for dog off leash, female non‐affiliate owner found and contacted, subject could not provide good reason for being on campus and found to be in possession of several items commonly used as burglary tools",Stay Away Order Issued
2442,Illegal Parking,Price Center,2/11/2018,1802110025,2/11/2018,7:59 PM,,Verbal Warning Issued
2443,Citizen Contact,Price Center,2/11/2018,1802110027,2/11/2018,8:17 PM,"Report of male that attends various Cosplay events and attempts to take photos of different female Cosplayers in provocative poses, reporting party does not believe male is a legitimate Cosplay photographer",Report Taken
2445,Illegal Parking,Lot 309,2/11/2018,1802110029,2/11/2018,9:37 PM,,Unable To Locate
2446,Disturbance,Thornton Pavilion,2/11/2018,1802110033,2/11/2018,11:40 PM,Adult female refusing to leave,Service Provided
2447,Quiet Hours Contact,Earth Hall North,2/7/2018,1802070001,2/7/2018,12:08 AM,,Referred To Student Conduct
2448,UC Policy Violation,Lot 502,2/7/2018,1802070002,2/7/2018,12:22 AM,Smoking contact,Referred To Student Conduct
2449,Quiet Hours Contact,Douglas Hall,2/7/2018,1802070005,2/7/2018,1:13 AM,,Will Cooperate
2450,Welfare Check,Matthews Apartments,2/7/2018,1802070006,2/7/2018,1:41 AM,"Reporting party received concerning text message from friend, and hasn't heard from him since",Checks OK
2451,Found Property,Roger's Place,2/7/2018,1802070009,2/7/2018,2:30 AM,Bicycle,Service Provided
2452,Suspicious Vehicle,64 Degrees,2/7/2018,1802070010,2/7/2018,2:34 AM,,Gone On Arrival
2453,Security Alarm,Torrey Pines Center South,2/7/2018,1802070013,2/7/2018,5:10 AM,,Cancelled
2454,Security Alarm,Faculty Club,2/7/2018,1802070018,2/7/2018,6:21 AM,,Checks OK
2455,Illegal Parking,Altman Ctri Building,2/7/2018,1802070023,2/7/2018,7:50 AM,,Unable To Locate
2456,Grand Theft,Keck SOM,2/7/2018,2018‐0192,2/6/2018,8:00 AM‐12:00 PM,"Unknown suspect(s) entered victim's unlocked room and stole laptop, loss $1,500.00",Report Taken
2457,Ticket Sign Off,UCSD Police Department,2/7/2018,1802070029,2/7/2018,9:13 AM,,Service Provided
2458,Fire Alarm,Central Plant,2/7/2018,1802070030,2/7/2018,9:20 AM,,False Alarm
2459,Suspicious Vehicle,UCSD Police Department,2/7/2018,1802070032,2/7/2018,9:57 AM,,Information Only
2460,Tow Request,Pangea Parking Structure,2/7/2018,2018‐0193,2/7/2018,10:00 AM,Unpaid parking citations,Vehicle Impounded
2461,Information,Genesee Ave/Interstate 5,2/7/2018,1802070037,2/7/2018,10:46 AM,Ladder on south bound side of interstate at off ramp,Referred To Other Agency ‐ California Highway Patrol
2462,Non Injury Collision,Gliderport,2/7/2018,1802070038,2/7/2018,10:48 AM,Involved parties exchanged information,Citation Issued
2463,Suspicious Person,Revelle Plaza,2/7/2018,1802070039,2/7/2018,11:40 AM,,Unable To Locate
2464,Grand Theft,Leichtag Biomedical Building,2/7/20118,2018‐0195,2/7/2018,1:00 PM‐2:30 PM,"Unknown suspect(s) entered victim's unlocked office and stole his laptop and cell phone, loss $3,800.00",Report Taken
2465,Disturbance,Sverdrup Hall,2/7/2018,1802070047,2/7/2018,3:11 PM,"2 Skateboarders outside building, being loud",Service Provided
2466,Citizen Contact,UCSD Police Department,2/7/2018,1802070048,2/7/2018,3:16 PM,Regarding sale made over Craig's List,Cancelled
2467,Petty Theft,Leichtag biomedical Building,2/7/2018,2018‐0197,2/7/2018,1:10 PM‐2:10 PM,"Unknown suspect(s) entered victim's unlocked office and stole her cell phone, loss $750.00",Report Taken
2468,Fire Alarm,Applied Physics & Math,2/7/2018,1802070050,2/7/2018,4:55 PM,,False Alarm
2469,Citizen Contact,Geisel Library,2/7/2018,1802070051,2/7/2018,4:56 PM,Adult male smoking cigarette on 2nd level outdoor area,Unable To Locate
2470,Grand Theft,Health Sciences Biomedical Research Facility,2/7/2018,2018‐0198,2/7/2018,2:45 PM‐5:05 PM,"Unknown suspect(s) entered victim's unlocked office and stole his laptop and tablet, loss $1,300.00",Report Taken
2471,Security Alarm,Laurel,2/7/2018,1802070056,2/7/2018,6:45 PM,,Checks OK
2472,Security Alarm,USE Credit Union,2/7/2018,1802070057,2/7/2018,6:54 PM,,Cancelled
2473,Citizen Contact,Student Center Building A,2/7/2018,1802070058,2/7/2018,7:18 PM,Radio station function feeling uncomfortable with non‐affiliates signing up to perform,Information Only
2474,Injury,Matthews Quad,2/7/2018,1802070059,2/7/2018,7:48 PM,Young adult male fell off skateboard and hit his head,Checks OK
2475,Information,Lot 510,2/7/2018,1802070060,2/7/2018,9:05 PM,Vehicle trunk left open,Checks OK
2476,Welfare Check,The Village West Building 2,2/7/2018,1802070061,2/7/2018,9:31 PM,Someone running his head into a wall,Checks OK
2477,Information,UCSD Police Department,2/7/2018,1802070069,2/7/2018,10:26 PM,Caller unable to locate vehicle that was left on campus by spouse,Information Only
2478,Quiet Hours Contact,Harlan Hall,2/7/2018,1802070078,2/7/2018,11:01 PM,,Referred To Student Conduct
2479,Noise Disturbance,Muir Commons,2/7/2018,1802070079,2/7/2018,11:31 PM,Sound of people running around,Will Cooperate
2480,Noise Disturbance,Asia Hall,2/24/2018,1802240002,2/24/2018,12:17 AM,Loud party,Referred To Student Conduct
2481,Security Alarm,Keck Som,2/24/2018,1802240010,2/24/2018,2:58 AM,,False Alarm
2482,Noise Disturbance,Lot 103,2/24/2018,1802240016,2/24/2018,7:51 AM,Loud music,Information Only
2483,Ticket Sign Off,UCSD Police Department,2/24/2018,1802240020,2/24/2018,11:52 AM,,Service Provided
2484,Citizen Contact,Geisel Library,2/24/2018,1802240023,2/24/2018,1:49 PM,Smoking contact,Information Only
2485,Petty Theft,1 Miramar Building 3,2/24/2018,1802240025,2/24/2018,3:28 PM,Clothes stolen from laundry room,Checks OK
2486,Citizen Flagdown,Hopkins Dr/RIMAC,2/24/2018,1802240032,2/24/2018,6:29 PM,Directions needed,Service Provided
2487,Welfare Check,Marshall Apartments West,2/24/2018,1802240036,2/24/2018,7:20 PM,"Per CAPS, request for check on female student who made threats of self harm to friends",Unable To Locate
2488,Marijuana Contact,The Village West Building 1,2/24/2018,1802240039,2/24/2018,9:15 PM,Resident Advisor smells odor of marijuana,Cancelled
2489,Citizen Contact,Lot 402,2/24/2018,1802240041,2/24/2018,9:36 PM,Smoking contact,Referred To Student Conduct
2490,Citizen Contact,Sixth College Building 709,2/24/2018,2018‐0281,2/24/2018,10:11 PM,"Housing violation, student resident in possession of pruning saw",Property Impounded
2491,Citizen Contact,The Village East Building 1,2/24/2018,1802240044,2/24/2018,10:19 PM,"Subject ran away from Resident Advisor, subject appeared to be holding a paper cylinder shaped object",Unable To Locate
2492,Alcohol Contact,The Village East Building 4,2/24/2018,1802240046,2/24/2018,11:21 PM,,Referred To Student Conduct
2493,Marijuana Contact,Earth Hall South,2/24/2018,1802240049,2/24/2018,11:39 PM,"Per Resident Advisor, residents smoking marijuana on balcony",Referred To Student Conduct
2494,Hit & Run Collision ‐ No Injuries,La Jolla Shores Dr,2/22/2018,2018‐0271,2/22/2018,8:03 AM,,Report Taken
2495,Bicyclist Stop,Lot 704,2/22/2018,1802220026,2/22/2018,9:17 AM,,Verbal Warning Issued
2496,Non Injury Collision,Lot 102,2/22/2018,2018‐0273,2/22/2018,10:38 AM,Privaetly owned vehicle backed up into parked UC cart,Report Taken
2497,Impounded Drugs,UCSD Police Department,2/22/2018,2018‐0272,2/22/2018,11:00 AM,Controlled substance found inside wallet turned into lost & found,Report Taken
2498,Medical Escort,Radiation Oncology Center,2/22/2018,1802220031,2/22/2018,12:44 PM,,Referred to Other Agency ‐ San Diego Fire Department
2499,VIN Verification,Campus Services Complex Bldg B,2/22/2018,1802220032,2/22/2018,12:44 PM,,Service Provided
2500,Information Only,York Hall,2/22/2018,2018‐0274,2/22/2018,12:57 PM,Staff member reported receiving a concerning letter,Report Taken
2501,Disturbance,Thornton Pavilion,2/22/2018,1802220034,2/22/2018,1:53 PM,Verbal argument between people involved in a vehicle collision,Service Provided
2502,Citizen Contact,Mobil Station,2/22/2018,1802220040,2/22/2018,3:34 PM,Subject in wheelchair on center divide,Field Interview
2503,Dating Violence,Mesa Verde,2/22/2018,2018‐0275,2/22/2018,4:54 PM,,Report Taken
2504,Disturbance,Peterson Hall,2/22/2018,1802220049,2/22/2018,5:18 PM,Report of road rage incident,Field Interview
2505,Suspicious Person,Mandeville Lane/Gilman Dr,2/22/2018,1802220051,2/22/2018,7:09 PM,,Unable to locate
2506,Information,Lot 007,2/22/2018,1802220053,2/22/2018,7:20 PM,Drain pipe fell from roof,Referred to Other UCSD Department
2507,Suspicious Person,Discovery Hall,2/22/2018,1802220054,2/22/2018,7:49 PM,,Field Interview
2508,Petty Theft / Drug Violation,Center Hall,2/22/2018,2018‐0276,2/22/2018,7:54 PM,"Suspect contacted after victim saw him attempting to steal his bicycle, 4060 B&P‐ Possession of controlled substance with out prescription, 466 PC ‐ Possession of burglary tools, 664/488 PC ‐ Attempted theft","Closed By Citation, Adult"
2512,Counter Collision Report,Housing & Dining,2/22/2018,2018‐0277,2/22/2018,3:00 PM,UC vehicle vs. Fixed object,Report Taken
2513,Security Alarm,Leichtag Biomedical Building,2/22/2018,1802220058,2/22/2018,9:09 PM,,Checks OK
2514,Hazard Situation,Voigt Dr/Engineer Lane,2/22/2018,1802220059,2/22/2018,9:35 PM,Stalled vehicle,Checks OK
2515,Information Only,Institute of the Americas,2/22/2018,1802220064,2/22/2018,10:35 PM,"Witnees/additional reporting party regarding previously reported dating violence, case 2018‐0275",Information Only
2517,Disturbance ‐ Noise,The Village West Building 3,2/22/2018,1802220068,2/22/2018,11:24 PM,Loud yelling and people skateboarding down hallway,Referred to Student Conduct
2518,Noise Disturbance,The Village West Building 3,2/22/2018,1802220068,2/22/2018,11:24 PM,,Referred to Student Conduct
2519,Vehicle Collision,UCSD Medica Center ‐ Hillcrest,2/22/2018,HC18‐02‐21‐0309,2/21/2018,8:40 AM,"Motorist ran into UC property (metal railings), no injuries",Hospital Security Report Taken
2520,Battery,Tioga Hall,2/17/2018,2018‐0254,2/17/2018,12:42 AM‐1:24 AM,Two male roommates in physical altercation,Report Taken
2521,Excessive Alcohol,Marshall Apartments West,2/17/2018,2018‐0255,2/17/2018,12:58 AM‐2:00 AM,Report of severally intoxicated female who had stumbled into apartment,Transported To Hospital
2522,Alcohol Contact,Revelle Apartments,2/17/2018,1802170007,2/17/2018,1:58 AM,,Referred To Student Conduct
2523,Welfare Check,Marshall Res Halls,2/17/2018,1802170008,2/17/2018,1:59 AM,"Young adult female texted mother regarding inhaler, and now is not responding",Checks OK
2524,Excessive Alcohol,Lot 102,2/17/2018,2018‐0256,2/17/2018,2:20 AM,Intoxicated male found rolling on ground of parking lot,Transported To Hospital
2525,Vehicle Burglary,Central Mesa Apartments,2/17/2018,1802170010,2/17/2018,2:28 AM,Male seen looking into vehicles and trying door handles,Unable To Locate
2526,Suspicious Vehicle,Muir College Dr/Lot 208,2/17/2018,1802170015,2/17/2018,6:16 AM,,Verbal Warning Issued
2527,Criminal Threat,Coast Apartments,2/17/2018,1802170016,2/17/2018,9:10 AM,"Resident threated to punch another resident, for cat pooping in his yard",Checks OK
2528,Lost Property,UCSD Police Department,2/17/2018,1802170019,2/17/2018,12:23 PM,Lost passport,Service Provided
2529,Hazard Situation,Social Sciences Building,2/17/2018,1802170020,2/17/2018,12:25 PM,Swarm of bees on tree outside of building,Referred To Other UCSD Department
2530,Vandalism To Vehicle,Lot 206,2/17/2018,21,2/17/2018,7:30 AM,"Unknown suspect(s) scratched line across driver side door of victim's vehicle, damage $500.00",Report Taken
2531,Disturbance,Lot 502,2/17/2018,1802170026,2/17/2018,4:12 PM,Dispute over parking space,Information Only
2532,Security Alarm,Northview Information Booth,2/17/2018,1802170028,2/17/2018,5:08 PM,,False Alarm
2533,Psych Subject,Tenaya Hall,2/17/2018,2018‐0259,2/17/2018,6:24 PM,Report of suicidal female,Transported To Hospital
2534,Illegal Parking,La Jolla Del Sol Apartments,2/17/2018,1802170031,2/17/2018,7:31 PM,,Citation Issued
2535,Citizen Contact,Thornton Pavilion,2/17/2018,2018‐0258,2/17/2018,7:54 PM‐8:39 PM,Patient left disturbing message on check in log,Report Taken
2536,Drunk In Public,Oceanview Terrace,2/17/2018,1802170033,2/17/2018,8:28 PM,"Intoxicated male kicking chairs, tables and doors",Gone On Arrival
2537,Suspicious Person,Shellback Wy/Downwind Wy,2/17/2018,1802170042,2/17/2018,9:44 PM,,Unable To Locate
2538,Citizen Contact,Sixth College Building 704,2/17/2018,1802170043,2/17/2018,9:51 PM,Smoking contact,Referred To Student Conduct
2539,Illegal Parking,La Jolla Del Sol Apartments,2/17/2018,1802170044,2/17/20118,9:53 PM,,Citation Issued
2540,Citizen Contact,Revelle Apartments,2/17/2018,1802170049,2/17/2018,10:18 PM,Smoking contact,Referred To Student Conduct
2541,Security Alarm,Keck SOM,2/17/2018,1802170050,2/17/2018,10:18 PM,,False Alarm
2542,Illegal Parking,Rita Atkinson Residences,2/17/2018,1802170051,2/17/2018,10:36 PM,,Citation Issued
2543,Alcohol Contact,Sixth College Apartments,2/17/2018,1802170053,2/17/2018,11:33 PM,,Referred To Student Conduct
2544,Disturbance  ‐ Party,The Village East Building 1,2/17/2018,1802170054,2/17/2018,11:41 PM,,Checks OK
2545,Theft ‐ Bicycle,UCSD Medical Center ‐ Hillcrest,2/17/2018,HC18‐02‐16‐0286,2/16/2018,8:00 AM,,Hospital Security Report Taken
2546,Quiet Hours Contact,Rita Atkinson Residences,2/9/2018,1802090006,2/9/2018,12:58 AM,,Will Cooperate
2547,Noise Disturbance,marshall Res Halls,2/9/2018,1802090007,2/9/2018,1:53 AM,Yelling coming from 3rd floor male suite,Referred To Student Conduct
2548,Welfare Check,Mesa Nueva Building C,2/9/2018,1802090017,2/9/2018,5:38 AM,"Possible female heard crying for last 20 minutes, also heard last night around 9:00 PM",Checks OK
2549,Fire Alarm,Biomedical Sciences Building,2/9/2018,1802090028,2/9/2018,9:26 AM,,False Alarm
2550,Grand Theft,Rebecca & John Moores Cancer Center,2/9/2018,2018‐0208,2/7/2018‐2/8/2018,9:00 AM‐11:00 AM,"Unknown suspect(s) removed undetermined amount of boxes containing miscellaneous laboratory equipment and supplies from laboratory, loss $10,000.00",Report Taken
