,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
5490,Illegal Camping,SIO Pier,3/30/2016,1603300030,3/30/2016,9:14 AM,,Service Provided
5491,Shoplifting,Bookstore,3/30/2016,1603300031,3/30/2016,9:24 AM,,Field Interview
5492,Citizen Contact,Café Ventanas,3/30/2016,1603300035,3/30/2016,10:11 AM,"Report of dog off leash, owner present, continuous problem",Field Interview
5493,Illegal Camping,Biological Grade,3/30/2016,1603300038,3/30/2016,11:10 AM,,Checks OK
5494,Illegal Parking,Galbraith Hall,3/30/2016,1603300040,3/30/2016,11:28 AM,,Referred To Other UCSD Department
5495,Lost Property,Eucalyptus Point Conference Center,3/30/2016,1603300042,3/30/2016,11:44 AM,Unattended property found in parking lot,Turned Into Lost & Found
5496,Unknown Trouble,Muir College Dr/Scholars Dr North,3/30/2016,1603300044,3/30/2016,1:15 PM,,Unable To Locate
5497,Non Injury Collision,W. Washington St/Goldfinch St,3/30/2016,2016‐0413,3/30/2016,9:00 AM,UC vehicle vs. other vehicle,Report Taken
5498,Fraud,New York,3/30/2016,1603300047,2/18/2016,Unknown,"Unknown suspect(s) fraudulently obtained and used victim's credit card information, loss $400.00",Information Only
5499,Grand Theft,Pangea Parking Structure,3/30/2016,2016‐0414,3/26/2016‐3/27/2016,12:01 AM‐6:00 PM,"Unknown suspect(s) stole victim's backpack after it was left inside a UCSD Zip Car, loss $3.970.00",Report Taken
5500,Information,Sequoyah Hall,3/30/2016,1603300049,3/30/2016,3:55 PM,"Complaint of male subject smoking, reporting party wants subject to be advised of no smoking policy",Information Only
5501,Grand Theft ‐ Bicycle,Galathea,3/30/2016,2016‐0415,3/16/2016‐3/29/2016,3:00 PM‐5:00 PM,"Loss $3, 500.00",Report Taken
5502,Security Alarm,UCTR 108,3/30/2016,1603300053,3/30/2016,5:22 PM,,False Alarm
5503,Sexual battery,"Toscana Way, San Diego, CA",3/30/2016,2016‐0416,2/28/2016,1:00 AM,,Courtesy Report Taken
5504,Hazard Situation,Blacks Beach Gate,3/30/2016,1603300055,3/30/2016,6:10 PM,Report of 10 male skaters,Checks OK
5505,Suspicious Person,Rita Atkinson Residences,3/30/2016,1603300057,3/30/2016,8:20 PM,,Unable To Locate
5506,Hit & Run ‐  No Injuries,Lot 207,3/30/2016,2016‐0417,3/29/2016,8:48 AM‐2:05 PM,,Report Taken
5507,Security Alarm,Price Center ‐ Rubio's,3/30/2016,1603300060,3/30/2016,11:04 PM,,Checks OK
5508,Citizen Contact,The Village West Building 6,3/11/2016,2016‐0345,3/11/2016,12:10 AM,RSO's found group of students smoking marijuana in brush,Marijuana Impounded
5509,Burglary,Engineering Building Unit 3B,3/11/2016,1603110002,3/11/2016,12:25 AM,"Male going through coffee cart, when reporting party asked if he was owner subject stated it was none of his business",Checks OK
5510,Suspicious Vehicle,Lot 604,3/11/2016,1603110003,3/11/2016,1:49 AM,,Unable To Locate
5511,Security Alarm,University House,3/11/2016,1603110004,3/11/2016,2:53 AM,,False Alarm
5512,Illegal Camping,Molecular Genetics,3/11/2016,2016‐0346,3/11/2016,6:31 AM,,Stay Away Order Issued
5513,Medical Aid,Rebecca & John Moores Cancer Center,3/11/2016,1603110023,3/11/2016,9:28 AM,Elderly patient down but conscious and breathing,Referred To Other Agency
5514,Disturbance ‐ Psych Subject,Galbraith Hall,3/11/2016,1603110025,3/11/2016,9:56 AM,Voluntary transport request,Field Interview
5515,Citizen Contact,UCSD Police Department,3/11/2016,1603110027,3/11/2016,10:34 AM,"Regarding missing person possibly in San Diego, subject reported missing in San Jose, CA on 3/1/2016",Service Provided
5517,Information,UCSD Police Department,3/11/2016,1603110030,3/11/2016,12:44 PM,Questions regarding found wallet,Information Only
5518,Citizen Contact,UCSD Police Department,3/11/2016,1603110035,3/11/2016,1:38 PM,Group of students requesting to speak to officer regarding another student harassing and spreading rumors,Service Provided
5519,Hazard Situation,Gilman Dr,3/11/2016,1603110038,3/11/2016,4:12 PM,Roadway flooding,Information Only
5520,Ticket Sign Off,UCSD Police Department,3/11/2016,1603110041,3/11/2016,5:40 PM,,Service Provided
5521,Suspicious Person,Main Gym,3/11/2016,1603110043,3/11/2016,6:28 PM,"Report of male in men's locker room for last hour, making people uncomfortable",Checks OK
5522,Illegal Parking,Rita Atkinson Residences,3/11/2016,1603110044,3/11/2016,6:45 PM,,Cancelled
5523,Suspicious Person,Gilman Parking Structure,3/11/2016,1603110048,3/11/2016,7:19 PM,,Field Interview
5524,Illegal Parking,Lot 353,3/11/2016,1603110049,3/11/2016,7:39 PM,,Cited
5525,Security Alarm,Jacaranda,3/11/2016,1603110053,3/11/2016,10:13 PM,,False Alarm
5526,Suspicious Vehicle,Lot 604,3/11/2016,1603110060,3/11/2016,11:46 PM,,Verbal Warning Issued
5527,Alcohol Contact,Muir Commons‐ Pines,3/19/2016,1603190003,3/19/2016,12:54 AM,,Field Interview
5528,Marijuana Contact,Marshall Apartments East,3/19/2016,2016‐0380,3/19/2016,1:03 AM,Report of four or five students smoking marijuana and drinking alcohol,Report Taken
5529,Suspicious Person,Structureal & Material Engineering,3/19/2016,1603190006,3/19/2016,2:00 AM,,Gone On Arrival
5530,Disturbance,Foodworx,3/19/2016,1603190008,3/19/2016,2:43 AM,Group on basketball courts,Will Cooperate
5531,Suspicious Person,Ritter Hall,3/19/2016,1603190009,3/19/2016,4:16 AM,,Information Only
5532,Information,Marshall Apartments East,3/19/2016,1603190015,3/19/2016,8:16 AM,"Regarding previous welfare check from 3/18/2016, Mother of student came traveled here from up north, but said son is refusing to answer door",Information Only
5533,Security Alarm,Price Center ‐ Chase Bank,3/19/2016,1603190016,3/19/2016,9:48 AM,,False Alarm
5534,Welfare Check,Myers Dr/Gilman Dr,3/19/2016,1603190017,3/19/2016,11:25 AM,Male lying down under bus seat,Field Interview
5535,Citizen Contact,Gilman Dr/Myers Dr,3/19/2016,1603190018,3/19/2016,11:37 AM,Assisting lost motorist,Service Provided
5536,Information,Geisel Library,3/19/2016,1603190019,3/19/2016,12:47 PM,Swarm of bees going back and forth across bridge,Information Only
5537,Lost Property,Lot 418,3/19/2016,1603190022,3/19/2016,2:45 PM,Report of lost wallet,Information Only
5538,Hit & Run ‐ No Injuries,Lot 017,3/19/2016,1603190023,3/19/2016,2:55 PM,"Reporting party reported female opened her car door and hit RP's car causing a scratch, female told RP there was nothing he could do about it and moved her car and walked away",Service Provided
5539,Illegal Parking,North Mesa Apartments,3/19/2016,1603190024,3/19/2016,3:30 PM,,Cited
5540,Tow Request,VA Hospital,3/19/2016,2016‐0381,3/19/2016,4:05 PM,Vehicle with expired registration since 9/8/2015,Vehicle Impounded
5541,Citizen Flagdown,Preuss School,3/19/2016,1603190028,3/19/2016,7:09 PM,Directions needed,Service Provided
5542,Disturbance,Price Center ‐ Starbucks,3/19/2016,1603190029,3/19/2016,7:37 PM,"Transient male entered closed business and was refusing to leave, employees concerned about leaving building unattended",Service Provided
5543,Illegal Parking,VA Hospital,3/19/2016,1603190032,3/19/2016,9:22 PM,,Cited
5544,Suspicious Person,Sixth Colelge Building 701A,3/19/2016,1603190033,3/19/2016,9:27 PM,,Service Provided
5545,Citizen Flagdown,Esplanade Ct.,3/19/2016,1603190035,3/19/2016,9:51 PM,Male subject advised he fell and is requesting medics for a head injury,Service Provided
5546,Security Alarm,Geisel Library,3/19/2016,1603190036,3/19/2016,10:00 PM,,False Alarm
5547,Suspicious Vehicle,Lot 104,3/19/2016,1603190039,3/19/2016,10:50 PM,,Checks OK
5548,Security Alarm,SIO Director's Office,3/21/2016,1603210006,3/21/2016,2:18 AM,,False Alarm
5549,Petty Theft ‐ Bicycle,Health Sciences Biomedical Research,3/21/2016,2016‐0385,3/18/2016‐3/21/2016,Unknown,,Report Taken
5550,Welfare Check,Rebecca & John Moores Cancer Center,3/21/2016,2016‐0388,3/21/2016,8:44 AM,Employee on leave has shown up several times,Field Interview
5551,Illegal Parking,Lot 750,3/21/2016,1603210031,3/21/2016,9:30 AM,,Information Only
5552,Stolen Vehicle,Lot 702,3/21/2016,2016‐0386,3/18/2016‐3/21/2016,3:10 PM‐4:10 AM,,Report Taken
5553,Security Alarm,UCTR 201,3/21/2016,1603210033,3/21/2016,10:26 AM,,False Alarm
5554,Medical Aid,Student Services Center,3/21/2016,1603210034,3/21/2016,11:09 AM,Adult female fainted,Referred To Other Agency
5555,Vandalism,Che Café,3/21/2016,1603210036,3/21/2016,12:28 PM,Damaged door,Checks Ok
5556,Ticket Sign Off,UCSD Police Department,3/21/2016,1603210039,3/21/2016,3:33 PM,,Service Provided
5557,Citizen Contact,Central Mesa Apartments,3/21/2016,1603210041,3/21/2016,4:42 PM,People smoking on balcony,Service Provided
5558,Citizen Flagdown,CVS Shopping Center,3/21/2016,1603210042,3/21/2016,5:36 PM,Report of missing child,Child Found
5559,Chemical Spill,Pacific Hall,3/21/2016,1603210043,3/21/2016,6:03 PM,"200ML of Tri Chloracetic Acid, no contamination",Referred To Other UCSD Department
5560,Warrant Service,"9085 Judicial, San Diego, CA",3/21/2016,2016‐0387,3/21/2016,6:39 PM,,Closed By Adult Arrest
5561,Security Alarm,RIMAC Lobby,3/21/2016,1603210048,3/21/2016,7:09 PM,,False Alarm
5562,Drunk Driving,Rock Bottom,3/21/2016,1603210051,3/21/2016,7:56 PM,"Male leaving resturant with glass, unknown if filled with alcohol",Checks OK
5563,Security Alarm,Medical Teaching Facility,3/21/2016,1603210053,3/21/2016,8:05 PM,,False Alarm
5564,Illegal Parking,North Mesa Apartments,3/21/20106,1603210058,3/21/2016,10:28 PM,,Cited
5565,Suspicious Person,Mesa Day Care,3/21/2016,1603210060,3/21/2016,11:23 PM,,Checks OK
5566,Alcohol Contact,The Village East Building 5,3/21/2016,1603210061,3/21/2016,11:26 PM,,Checks OK
5567,Alcohol Contact,The Village East Building 1,3/21/2016,1603210063,3/21/2016,11:44 PM,,Checks OK
5568,Citizen Flagdown,Lot 206,3/21/2016,1603210064,3/21/2016,11:54 PM,Directions needed,Service Provided
5569,Petty Theft,Central Mesa Apartments,3/21/2016,2016‐0384,3/20/2016‐3/21/2016,5:00 PM‐6:45 AM,"Stolen driver side mirror, loss $200.00",Online Report
5570,Noise Disturbance,Marshall Apartments West,3/1/2016,1603010001,3/1/2016,12:12 AM,Pounding on the floor,Quiet On Arrival
5571,Security Alarm,Rebecca & John Moores Cancer Center,3/1/2016,1603010004,3/1/2016,1:11 AM,,False Alarm
5572,Noise Disturbance,Frankfurter Hall,3/1/2016,1603010005,3/1/2016,1:14 AM,Loud banging,Quiet On Arrival
5573,Suspicious Person,Ledden Auditorium,3/1/2016,1603010006,3/1/2016,4:27 AM,,Gone On Arrival
5574,Lost Property,SIO Library,3/1/2016,1603010016,3/1/2016,7:08 AM,Found bicycle,Information Only
5575,Medical Aid,Canyon Vista,3/1/2016,1603010041,3/1/2016,1:36 PM,Adult female passed out,Transported To Hospital
5576,Petty Theft,Institute Of The Americas,3/1/2016,2016‐0284,2/26/2016,Unknown,"Stolen pen, loss $400.00",Report Taken
5577,Citizen Contact,Lot 784,3/1/2016,1603010046,3/1/2016,2:53 PM,Report of male motorist aggressive with private parking attendant,Information Only
5578,Welfare Check,Argo Hall,3/1/2016,1603010049,3/1/2016,4:55 PM,Student has missed last two appointments with Psych Counselor,Checks OK
5579,Welfare Check,Geisel Library,3/1/2016,1603010050,3/1/2016,4:57 PM,Adult female acted erratically after being asked to take bicycle outside of building,Service Provided
5580,Suspicious Person,Thornton Hospital,3/1/2016,1603010052,3/1/2016,6:47 PM,,Unable To Locate
5581,Traffic Hazard,Rebecca & John Moores Cancer Center,3/1/2016,1603010053,3/1/2016,6:52 PM,Large group of bicyclists riding fast in area and not stopping for pedestrians,Checks OK
5582,Petty Theft ‐ Bicycle,Tuolumne Apartments,3/1/2016,2016‐0285,2/29/2016‐3/1/2016,12:00 PM‐11:00 PM,Loss $199.00,Report Taken
5583,Medical Aid,Harlan Hall,3/1/2016,1603010056,3/1/2016,11:28 PM,"Young adult male experiencing stomach pains, and feeling light headed, possible food poisoning",Service Provided
5584,Petty Theft,Sixth College Apartments,3/1/2016,2016‐0287,2/26/2016,5:45 PM‐5:52 PM,$200 stolen from unlocked residence,Online Report
5585,Petty Theft,Spanos Track,3/1/2016,2016‐0288,2/8/2016,6:00 PM‐7:00 PM,"Stolen headphones from unlocked locker, loss $74.99",Online Report
5586,Petty Theft,The Gallery,2/29/2016,2016‐0289,2/8/2016‐2/11/2016,1:00 PM‐4:00 PM,"Stolen sweatshirt, loss $50.00",Online Report
5587,Petty Theft ‐ Bicycle,Biomedical Library,2/29/2016,2016‐0290,2/22/2016,9:15 AM‐12:00 PM,Loss $250.00,Online Report
5588,Petty Theft ‐ Bicycle,Discovery Hall,3/1/2016,2016‐0291,3/1/2016,2:30 PM‐2:40 PM,Loss $320.00,Online Report
5589,Petty Theft ‐ Bicycle,Revelle Apartments,3/1/2016,2016‐0292,2/28/2016‐3/1/2016,4:00 PM‐1:30 PM,Loss $500.00,Online Report
5590,Bicyclist Stop,North Torrey Pines Rd/Muir College Dr,3/14/2016,1603140002,3/14/2016,12:15 AM,,Verbal Warning Issued
5591,Citizen Contact,The Village West Building 5,3/14/2016,1603140003,3/14/2016,12:46 AM,Smoking contact,Information Only
5592,Noise Disturbance,Tenaya Hall,3/14/2016,1603140005,3/14/2016,2:08 AM,Loud talking,Unable To Locate
5593,Suspicious Person,Telemedicine Building,3/14/2016,1603140006,3/14/2016,2:14 AM,,Field Interview
5594,Suspicious Vehicle,Lot 402,3/14/2016,1603140008,3/14/2016,2:59 AM,,Information Only
5595,Unknown Trouble,Lot 510,3/14/2016,1603140010,3/14/2016,6:30 AM,Report of smoke coming from vehicle,Referred To Other Agency‐ San Diego Fire Department
5596,Vandalism,UNEX F,3/14/2016,2016‐0360,3/11/2016‐3/14/2016,Unknown,Damage to vending machine,Report Taken
5597,Security Alarm,Student Business Center,3/14/2016,1603140015,3/14/2016,7:38 AM,,Cancelled
5598,Stolen Vehicle,Voigt Dr/Gilman Dr,3/14/2016,2016‐0361,3/14/2016,9:45 AM,Officer's attempted to pull over a reported stolen vehicle when vehicle refused to stop and evaded police down to the United States/Mexico border,Report Taken
5599,Security Alarm,ERC Admin,3/14/2016,1603140035,3/14/2016,11:27 AM,,False Alarm
5600,Illegal Parking,VA Hospital,3/14/2016,2016‐0362,3/14/2016,5:28 PM,,Vehicle Impounded
5601,Suspicious Vehicle,UCSD Police Department,3/14/2016,1603140046,3/14/2016,7:52 PM,,Unable To Locate
5602,Information,La Jolla Village Dr/Gilman Dr,3/14/2016,1603140048,3/14/2016,10:15 PM,Bicyclist fell off bicycle while trying to avoid speeding vehicle,Information Only
5603,Suspicious Vehicle,Lot 501,3/12/2016,1603120001,3/12/2016,12:05 AM,,Information Only
5604,Noise Disturbance,Kathmandu,3/12/2016,1603120002,3/12/2016,12:11 AM,,Will Cooperate
5605,Noise Disturbance,The Village East Building 1,3/12/2016,1603120004,3/12/2016,12:22 AM,Loud music,Will Cooperate
5606,Suspicious Vehicle,Lot 704,3/12/2016,1603120006,3/12/2016,1:33 AM,,Checks OK
5607,Marijuana Contact,Africa Hall,3/12/2016,1603120010,3/12/2016,4:17 AM,,Information Only
5608,Security Alarm,UNEX K,3/12/2016,1603120015,3/12/2016,8:01 AM,,Cancelled
5609,Preserve The Peace,UCSD Police Department,3/12/2016,1603120017,3/12/2016,9:01 AM,Child custody exchange,Service Provided
5610,Citizen Flagdown,Gilman Dr/Voigt Dr,3/12/2016,1603120019,3/12/2016,10:01 AM,,Service Provided
5611,Information,Center Hall,3/12/2016,1603120021,3/12/2016,10:46 AM,Male washing up in men's restroom,Information Only
5612,Medical Aid,Galbraith Hall,3/12/2016,1603120022,3/12/2016,11:30 AM,,Cancelled
5613,Information,Gilman Dr/Myers Dr,3/12/2016,1603120024,3/12/2016,1:03 PM,Male smoking at bus stop,Information Only
5614,Disturbance ‐ Psych Subject,Douglas Hall,3/12/2016,1603120025,3/12/2016,2:01 PM,Report of possible suicidal subject,Transported To Hospital
5615,Citizen Contact,Lot 303,3/12/2016,1603120029,3/12/2016,3:56 PM,Track coach from SDSU requesting assistance in locating parking location of vehicle,Gone On Arrival
5616,Hazard Situation,Blacks Beach Gate,3/12/2016,1603120031,3/12/2016,4:33 PM,Group of skateboarders on the hill,Field Interview
5617,Skateboard Stop,Blacks Beach Gate,3/12/2016,1603120034,3/12/2016,5:20 PM,,Field Interview
5618,Suspicious Vehicle,Endurance Hall,3/12/2016,1603120036,3/12/2016,6:03 PM,,Checks OK
5619,Preserve The Peace,UCSD Police Department,3/12/2016,1603120037,3/12/2016,6:09 PM,Child custody exchange,Service Provided
5620,Information,Hydraulics,3/12/2016,2016‐0348,3/12/2016,7:29 PM,"Report of damage to wooden fence, unknown cause",Report Taken
5621,Illegal Parking,Lot 353,3/12/2016,1603120039,3/12/2016,8:09 PM,,Cited
5622,Illegal Parking,Rita Atkinson Residences,3/12/2016,1603120044,3/12/2016,9:09 PM,,Cited
5623,Bicyclist Stop,Voigt Dr/Justice Ln,3/12/2016,1603120045,3/12/2016,9:25 PM,,Verbal Warning Issued
5624,Suspicious Vehicle,Glider Port,3/12/2016,1603120048,3/12/2016,9:51 PM,,Verbal Warning Issued
5625,Alcohol Contact,Marshall Res Halls,3/12/2016,1603120050,3/12/2016,10:06 PM,,Checks OK
5626,Citizen Contact,Galbraith Hall,3/12/2016,1603120054,3/12/2016,10:11 PM,Smoking contact,Information Only
5627,Disturbance ‐ Party,North Mesa Apartments,3/12/2016,1603120057,3/12/2016,11:13 PM,Loud party,Will Cooperate
5628,Annoying/Harassing Phone Call,The Village West Building 3,3/12/2016,2016‐0350,1/24/2016‐3/12/2016,9:48 PM‐11:25 PM,Unknown person(s) have sent multiple unwanted text messages containing profanity and derogatory words towards victim,Report Taken
5629,Alcohol Contact,Nobel Dr/Interstate 5 South,3/12/2016,2016‐0349,3/12/2016,10:11 PM,Officer observed two youthful looking males loading vehicle trunk with alcoholic beverages,"Closed By Citation, Adult"
5630,Suspicious Package,Lot 104,3/12/2016,1603120061,3/12/2016,11:41 PM,,Gone On Arrival
5631,Fire Alarm,East Campus Parking Structure,3/12/2016,1603120062,3/12/2016,11:54 PM,,False Alarm
5632,Grand Theft,La Jolla Playhouse,3/12/2016,2016‐0358,3/11/2016,1:00 PM‐2:00 PM,"Stolen laptop, loss $1,500.00",Online Report
5633,Petty Theft,Central Mesa Apartments,3/12/2016,2016‐0359,3/12/2016,9:00 AM‐6:00 PM,"Stolen laundry, loss $40.00",Online Report
5634,Hazard Situation,North Torrey Pines Rd/Expedition,3/7/2016,1603070002,3/7/2016,12:28 AM,"Tree down, officer needed for traffic control",Referred To Other Agency
5635,Suspicious Vehicle,Lot 017,3/7/2016,1603070003,3/7/2016,12:56 AM,,Checks OK
5636,Noise Disturbance,Tenaya Hall,3/7/2016,1603070004,3/7/2016,12:57 AM,Loud music,RSO Contact Card Issued
5637,Suspicious Person,Revelle Apartments,3/7/2016,1603070006,3/7/2016,6:16 AM,,Field Interview
5638,Stolen Vehicle,Campus Services Complex Building D,3/7/2016,1603070014,3/7/2016,8:10 AM,,Vehicle Located
5639,Security Alarm,VIA Capri,3/7/2016,1603070018,3/7/2016,8:33 AM,,Cancelled
5640,Unknown Injury Collision,Campus Point Dr/Voigt Dr,3/7/2016,1603070019,3/7/2016,8:40 AM,"Involved parties exchanged information, no medical aid needed",Service Provided
5641,Traffic Hazard,Hopkins Parking Structure,3/7/2016,1603070020,3/7/2016,8:40 AM,Clearing a drain,Service Provided
5642,Security Alarm,Music Building,3/7/2016,1603070022,3/7/2016,8:48 AM,,False Alarm
5643,Traffic Hazard,North Torrey Pines Rd/Salk Institute Rd,3/7/2016,1603070026,3/7/2016,9:31 AM,"Tree down, officer needed for traffic control",Service Provided
5644,Vandalism,Naga Wy/La Jolla Shores Dr,3/7/2016,2016‐0322,3/6/2016‐3/7/2016,Unknown‐10:30 AM,Spray paint on SIO sign,Report Taken
5645,Illegal Camping,Shores Dr/Naga Wy,3/7/2016,1603070032,3/7/2016,1:05 AM,,Checks OK
5646,Rape,Marshall Apartments,3/7/2016,2016‐0323,4/12/2013,8:00 PM,,Report Taken
5647,Forgery,Bookstore,3/7/2016,2016‐0324,12/1/2015‐12/10/2015,Unknown,"Subject wrote several checks from frozen checking accounts to purchase merchandise, loss $2208.98",Report Taken
5648,Welfare Check,The Village West Building 1,3/7/2016,1603070043,3/7/2016,4:38 PM,"Sibling unable to get ahold of sister, unusual not to hear from her",Service Provide
5649,Chemical Spill,Pacific Hall,3/7/2016,1603070050,3/7/2016,7:20 PM,"Female spilled small amount Molar Hydrochloric Acid on herself, no medical aid needed",Referred To Other UCSD Department
5650,Injury,North Mesa Apartments,3/7/2016,2016‐0325,3/7/2016,7:24 AM,"Report of collision between two bicyclist, both were transported to hospital for head injuries",Transported To Hospital
5651,Security Alarm,La Jolla Playhouse,3/7/2016,1603070053,3/7/2016,8:53 PM,,False Alarm
5652,Suspicious Person,Biomedical Library,3/7/2016,1603070057,3/7/2016,11:14 PM,,Field Interview
5653,Alcohol Contact,Revelle Apartments,3/27/2016,1603270005,3/27/2016,1:09 AM,,Referred To Student Conduct
5654,Suspicious Person,Del Sol Leasing Office,3/27/2016,1603270009,3/27/2016,8:47 AM,,Unable To Locate
5655,Security Alarm,Price Center ‐ Rubio's,3/27/2016,1603270011,3/27/2016,9:06 AM,,False Alarm
5656,Suspicious Person,Par Course,3/27/2016,1603270015,3/27/2016,10:24 AM,,Checks OK
5657,Lost Property,UCSD Police Department,3/27/2016,1603270020,3/27/2016,3:32 PM,Report of lost drivers license,Information Only
5658,Fire Alarm,North America Hall,3/27/2016,1603270025,3/27/2016,6:52 PM,,False Alarm
5659,DUI/Non Injury Collision,Tioga Hall,3/27/2016,2016‐0399,3/27/2016,7:36 PM,"Following an investigation of a solo vehicle traffic collision, driver was arrested for DUI and passenger was transported to detox for public intoxication",Closed By Adult Arrest
5660,Assist Other Agency,Mobil Station,3/27/2016,1603270029,3/27/2016,9:55 PM,"Per San Diego Police, subject at location threatening suicide",Referred To Other Agency
5661,Information,Rita Atkinson Residences,3/27/2016,1603270034,3/27/2016,10:26 PM,"Per RSO, broken glass on the ground",Referred To Other UCSD Department
5662,Illegal Parking,1 Miramar Building 3,3/27/2016,1603270035,3/27/2016,10:36 PM,,Verbal Warning Issued
5663,Security Alarm,Via Capri,3/27/2016,1603270036,3/27/2016,10:36 PM,,False Alarm
5664,Fire Alarm,North Mesa Apartments,3/27/2016,1603270037,3/27/2016,10:46 PM,,False Alarm
5665,Quiet Hours Contact,Marshall Apartments East,3/18/2016,1603180001,3/18/2016,12:22 AM,,Written Warning Issued
5666,Noise Disturbance,Miramar Street,3/18/2016,1603180005,3/18/2016,12:44 AM,Loud music,Will Cooperate
5667,Disorderly Conduct: Alcohol,"1001 Garnet Ave, San Diego, CA 92019",3/18/2016,2016‐0374,3/18/2016,1:35 AM,Intoxicated male found on ground in parking lot,Closed By Adult Arrest
5668,Noise Disturbance,Geneva Hall,3/18/2016,1603180009,3/18/2016,1:39 AM,Stomping and loud conversation,Will Cooperate
5669,Welfare Check,The Village East Building 1,3/18/2016,1603180014,3/18/2016,3:06 MA,Report of female passed in bathroom,
5670,DUI,Voigt Dr/Lyman Ln,3/18/2016,2016‐0375,3/18/2016,3:39 AM,,Closed By Adult Arrest
5671,Fire Alarm,Argo Hall,3/18/2016,1603180016,3/18/2016,4:15 AM,"Burnt food, no fire",Checks OK
5672,Suspicious Person,Structural & Material Engineering,3/18/2016,1603180018,3/18/2016,5:09 AM,,Field Interview
5673,Ticket Sign Off,UCSD Police Department,3/18/2016,1603180026,3/18/2016,7:54 AM,,Gone On Arrival
5674,Information,Genesee Ave/North Torrey Pines Rd,3/18/2016,1603180028,3/18/2016,8:14 AM,Vehicle smoking from engine compartment,Information Only
5675,Citizen Contact,University House,3/18/2016,1603180034,3/18/2016,9:10 AM,Resident needs assistance re‐setting alarm,Information Only
5676,Security Alarm,Pacific Hall,3/18/2016,1603180041,3/18/2016,11:59 AM,,Cancelled
5677,Traffic Hazard,Matthews Ln/Voigt Dr,3/18/2016,1603180047,3/18/2016,1:03 PM,,Cited
5678,Hit & Run ‐  No Injuries,Gilman Parking Structure,3/18/2016,2016‐0378,3/17/2016,6:20 AM‐3:05 PM,,Report Taken
5679,Suspicious Person,Geisel Library,3/18/2016,1603180051,3/18/2016,2:41 PM,,Unable To Locate
5680,Petty Theft,Biomedical Library,3/18/2016,2016‐0379,3/16/2016,11:19 AM‐11:50 AM,"Unknown suspect stole victim's backpack, loss $920.00",Report Taken
5681,Illegal Parking,Lot 418,3/18/2016,1603180056,3/18/2016,4:28 PM,,Service Provided
5682,Suspicious Person,Price Center,3/18/2016,1603180057,3/18/2016,4:31 PM,,Checks OK
5683,Skateboard Stop,Blacks Beach Gate,3/18/2016,1603180059,3/18/2016,5:13 PM,,Verbal Warning Issued
5684,Security Alarm,General Store,3/18/2016,1603180060,3/18/2016,6:11 PM,,Cancelled
5685,Citizen Contact,North Mesa Apartments,3/18/2016,1603180066,3/18/2016,9:45 PM,Regarding parking,Service Provided
5686,Skateboard Stop,Osler Ln,3/18/2016,1603180070,3/18/2016,10:17 PM,,Verbal Warning Issued
5687,Illegal Parking,Central Mesa Apartments,3/18/2016,1603180073,3/18/2016,10:36 PM,,Service Provided
5688,Alcohol Contact,Tioga Hall,3/18/2016,1603180074,3/18/2016,10:42 PM,,Service Provided
5689,Welfare Check,Marshall Apartments East,3/18/2016,1603180077,3/18/2016,11:13 PM,Parent has not heard from son since 3/9/2016,Service Provided
5690,Disturbance ‐ Party,North Mesa Apartments,3/18/2016,1603180078,3/18/2016,11:20 PM,Loud music and yelling,Will Cooperate
5691,Information,Tioga Hall,3/18/2016,1603180079,3/18/2016,11:32 PM,Found laptop,Service Provided
5692,Noise Disturbance,Mesa Verde Hall,3/18/2016,1603180081,3/18/2016,11:40 PM,Loud music and bass,Service Provided
5693,Noise Disturbance,La Jolla Del Sol Apartments,3/18/2016,1603180083,3/18/2016,11:42 PM,Loud video games,Service Reported
5694,Fire Alarm,East Campus Parking Structure,3/20/2016,1603200003,3/20/2016,1:30 AM,,False Alarm
5695,Suspicious Person,Lot 702,3/20/2016,1603200005,3/20/2016,2:44 AM,,Service Provided
5696,Suspicious Person,Sixth College Building 701,3/20/2016,1603200007,3/20/2016,6:36 AM,,Checks OK
5697,Disturbance,Revelle Commons,3/20/2016,1603200015,3/20/2016,12:49 PM,Several teenage males riding Razor scooters on and off the fountain and filming,Will Cooperate
5698,Illegal Parking,Warren Field,3/20/2016,1603200016,3/20/2016,1:00 PM,,Cited
5699,Security Alarm,Student Services Center,3/20/2016,1603200018,3/20/2016,1:17 PM,,False Alarm
5700,Citizen Flagdown,Student Services Center,3/20/2016,1603200020,3/20/2016,1:40 PM,Requesting information on bus tour,Service Provided
5701,Bicyclist Stop,Voigt Dr/Lot 702,3/20/2016,1603200023,3/20/2016,2:25 PM,,Checks OK
5702,Illegal Parking,North Mesa Apartments,3/20/2016,1603200025,3/20/2016,3:57 PM,,Cited
5703,Incomplete Wireless 911 Call,Rupertus WY/Myers Dr,3/20/2016,1603200026,3/20/2016,4:06 PM,,Checks OK
5704,Welfare Check,The Village West Building 7,3/20/2016,1603200028,3/20/2016,4:44 PM,"Reporting party hasn't heard from sister since last Wednesday, sister was supposed to take train this past Friday",Checks OK
5705,Illegal Parking,VA Hospital,3/20/2016,1603200033,3/20/2016,5:42 PM,,Cited
5706,Illegal Parking,VA Hospital,3/20/2016,1603200034,3/20/2016,5:48 PM,,Cited
