uuid,name,number
"0f564d80-5838-3116-b950-d85f3b0cc272","Two-Phase Flow and Heat Transfer",520
"6bea49f0-ce44-3538-9031-3a3b6a452558","Hist-Eur Jewry, 1648-1939",529
"ee6edda2-9e12-3fa9-9f2b-fe1035fd7ced","Sociology of Medicine",531
"a8a5a46a-754e-3837-a6f2-32d7ee797930","Ecosystem Analysis",535
"58d39ba2-0c4e-3bfb-b618-cc642a70365e","Local Culture and Identity in the Upper Midwest",540
"0d450b31-4666-3ea4-938b-b00c1bbde968","Advanced Microwave Measurements for Communications",545
"f11e1d21-037f-3e48-8c4c-eb0d5f4829ac","Psychological Anthropology",545
"26079c82-5a0d-3786-85e8-ee8ad145fa39","Fluid Power",545
"3ab38cad-9ea7-3137-bdd5-f9d97a8879af","Ecology of Rivers and Streams",548
"f02c483a-87ce-3c83-bdf8-a546f5234072","The Central Nervous System",548
"bfe2567f-f9d1-3f0d-8e3b-d1e7344b947d","Modern Indian Theatre",549
"b01fb5a0-70a8-34df-93dd-a06e00d8dea4","Latin Philosophical Writers",549
"631a8aae-709c-3974-825a-9246cfcf4987","Miscellaneous Systems",549
"3086361d-2520-3d1e-bb41-4ed990ee4e25","Fund of Vet Pharmacology",552
"29c6afd2-7ff9-3a1f-ba3d-fdec599d67b4","Colloq: Research Possibilities",555
"66984e78-e61d-3ee9-a323-b19653d39de2","Pract-Spec Ed in the Arts",566
"eb8b73b2-bb1d-30d5-81b7-0a722cceee48","Applied Cytology I",573
"b437e7b3-c5c1-3a33-8de9-e52a3dfd601c","Proseminar in Japanese Art",575
"6c0de08b-e314-3dd4-9468-d2fb9e5680c5","Facilities Location Models",578
"fd4f88e3-5e2b-348d-8ecc-f1809250d430","Fiction and Ethnography in Turkey",579
"5d92d573-3a85-3606-a466-9cf473b63e30","Theory and Practice of French/Francophone Drama",595
"02b5e45f-d22d-34f7-b8d0-560657d2203e","Special Topics in Legal Studies",600
"c2a71965-38a2-3251-8a9e-faa878a7eaf4","Topics in Global Environment",604
"9fda5c7d-6bdd-367f-adf5-034b0ed31b38","Crit&Theor Iss: Afro-Am Lit",605
"597229c3-7f47-3524-8d70-b3d81124033b","Educational Media",607
"48ac01b0-2662-3c70-8a21-dc90b669e17b","The American Short Story",610
"c84e33dc-faf7-345a-ad92-2d6ecd645af9","Knowledge and Society",610
"7df3dc03-2183-3e5b-b661-f4129e99645d","Three American Novelists",619
"911bd52c-443e-3627-80cc-a29741e8b6f7","Serv Learning: Adv Video Prod",620
"cd8788b5-d71a-3270-8444-ddec36daa0c7","Proseminar in Musicology",620
"58e14e4d-3403-3ff3-8851-3dcf27616e07","Smr-Lab Operatns & Qual Contrl",625
"bbf6c6eb-8fac-3a7c-ac22-9517e60746f6","Gods & Goddesses of South Asia",626
"3c3999d8-e11e-30fa-aa9a-7c3bc9e54ba5","Neuronal Mechanisms for Sensation and Memory in Cerebral Cortex",630
"412b4b3a-2faf-3b0e-bcb2-c54aa637756c","Le Siecle des Lumieres",630
"b98c5789-21a0-34ac-bde7-8e9b16289dc5","Industrial Microbiology/Biotechnology",632
"c3dd6217-6362-3c46-9668-06a86cd12c90","Queuing Theory and Stochastic Modeling",633
"4210a352-1419-3a94-b42f-2cde87f855de","Forest Stand Dynamics",635
"385ea691-33e6-3674-b5e0-e1ecdb820874","Macromolec Crystallog&Dynamics",636
"740a6ae5-665e-3f1c-875e-b46f98811fbc","Politics of Southeast Asia",639
"5e007a8b-d9e8-338b-a627-faa33b5fad71","School Library/Media Center",641
"01cb6b59-dde9-3fa1-ba41-7de7b349fdbd","Adv Microbiol/Food Pathgens",650
"ed2c73b3-37d1-34b7-af73-ac0614b5c8ae","Politics of South Asia",651
"0a9f2690-fced-3660-9fce-a662e6724378","Wisdom Literature: Job",654
"8d15bde8-5c91-3ce7-a2e8-fefde07efb16",null,655
"f8919914-79a6-310b-bb11-c4d094254b58","Comparative Social Movements",662
"af47e318-dde5-3121-80b7-85a949ae99e9",null,672
"23f3f08e-add2-33c9-bb27-5fb879b34a07","Senior Honors Thesis",681
"7c4ad5a2-438c-346a-99f1-1749bef29977","Senior Honors Thesis",682
"c8093c3c-3fa8-379b-ad88-d389e0dd01ba","Senior Honors Thesis",682
"0f857d28-9376-39ff-a5e4-4d373214472a","Senior Thesis",691
"e07a8331-a631-3970-8488-f7409f2eebeb","Senior Thesis",691
"b30b852c-8bc6-30a6-8e7f-a9ce8e1009a0","Directed Study",698
"35721b1f-be64-3190-a550-410e63a11d00","Cytosolic&Nuclear Signaling",710
"1b22a827-7432-3071-8f3b-35973b0fc731","History of Higher Education in Europe and America",713
"e1eebe11-3a50-30b4-972b-cf87e04d4e3d","Art Performance",718
"c376dbc0-0bbf-31f6-b32c-13342101a1bd","Summer Writing Workshop",719
"1afefaa3-fa6a-31ad-a555-c85519f328cb","Adult Development and Aging",722
"777622ea-e083-3510-8fa8-e975c6fd023c","Reg Gene Express-Prokaryots",726
"4c2c6315-0501-385c-8a83-aa399041d466","Computational Modelling of Reactive Systems",731
"ab8e9d26-04da-3efd-99bd-13fd106f6083","Large Sample Theory of Statistical Inference",732
"4f895a58-526d-3e97-9daf-2e123ac7b04f","Classics in Education",740
"84da386c-64b6-3735-ab80-a80f079c59d1","Theory of Groups",745
"0e0c6bfd-e217-3369-aa32-6af263cb3d24","Matrix Methods in the Design and Analysis of Mechanisms",751
"8458c911-50a9-30d0-8e61-251fc2f73686","Comparative and Historical Methods in Sociology",753
"3ac730d8-d38c-3300-b097-efcfc0e3417f","Demographic Techniques II",756
"a39f57ef-0edd-3f59-b593-9ac2d210dfca","Advances in Communication Theories",760
"49fb7b69-02aa-3ddd-9487-0d383cdbb9f9","Molecular Dynamics and Monte Carlo Simulations in Materials Science",760
"dd1365f8-626c-3ffd-9918-126c1c77206e","Differential Topology",762
"553009a3-aa53-396c-8bba-e2d4755a4486","Aging and the Family",763
"724af661-cb55-3a2b-aaff-8d3969081707","Projects in Computers in Medicine",763
"fe39ca06-8dd8-36f1-bf17-46bfaacbffbd","Advanced Heat Transfer II-Convection",765
"b622ac15-27e6-3649-9a7c-8651292db7d5",null,769
"3fd1da13-6e86-3dae-822e-2147a0672b02","English Lit, 1700-1745",771
"2c7fe467-4060-3ef3-a8d0-285309912811","Eukaryotic Microb Pathogenesis",773
"cf22b778-88fa-30fe-b871-180e7c36ed97","Interfacial Biogeochemistry",776
"4eeb6aa0-a8a2-3fc2-9dbe-4531eb47b74c","Special Problems",799
"4e49a9ab-7f95-3657-b88e-5bea7da75ef9","Local&Regional Sustainability",806
"4248e89b-5d50-377e-9254-7be0f0e3bbff","Prof Skills-Regnl & Local Sust",807
"15b8220c-0d09-3a8c-9067-3fd3cbbf9330","Topics in Rsch Meths-L I S",810
"4c7ef45f-89d7-381c-88e8-424c0e0a712e","Mass Communicatn Law&Policy",810
"c0b86a14-9b7f-305a-a3c3-a92852b39185","Hist Syntax & Lexicography",813
"9145ca33-ded7-3b92-9bdb-fcc32395038e","Auditory & Vestibular Path I",837
"d56c2dad-a142-30d1-95c4-2730ec36bd19","Electromagnetic Radiation and Transmission",841
"e7220e1a-2c62-378d-be62-458a1d2e931e",null,841
"30ab4f6d-7301-3579-8488-51bd4a3b03d5","Advanced Plant Breeding",850
"8c22b3ff-4f64-3c80-a9e2-f4f1cecd5a20","Smr-Golden Age Poetry",853
"d136838a-9cc2-305f-a877-4308084e5588","Smr-Operations & Tech Mgmt",875
"d427992a-8ac7-3d12-be3d-fa73a159c8f5","Adv Urban Land Economics",875
"bea2dcbd-48d7-3f9a-bec5-dd415b68ae94","Statistical Methods for Molecular Biology",877
"a166ba2d-d051-324c-9895-cd476e1c17f0","Minority-Serving Institutions of Higher Education",882
"93f7b86a-ac35-3288-9486-e04fe77c4494","Rsch Smr: American History",902
"eaac826a-cec2-3228-95e8-b124a92d2c84","History of Education of Multicultural America",903
"86626f29-3049-3654-bf60-7845aa53e758","Special Topics in Science and Technology Studies",903
"d8cc0eb9-cd07-3e6b-9873-3772488adbe6","Sociological Perspectives on Gender",904
"dbb1d872-0189-305d-b040-477c5ccce04c","Smr-Psychometric Methods",910
"2ca02f81-dc6d-3e17-9939-5a23d59e4901","Extramural Elective-Preventive Medicine",913
"2663a84b-6e22-3d9c-8bc7-d1d83c5205a3","Anthropology of Gender",920
"dba9b1af-ed71-3e2a-a83b-eea4fbd455ce","Seminar-Climatology",925
"5c8636be-9558-3e7d-8a85-556752b3a690","Seminar in Information Policy, Management and Institutions",931
"7ad61510-d0b6-3558-b0ce-5bed8651076c","Internship Preparation",944
"9d345a96-e4c1-37ac-a70b-7b54087cf944","Biblical Poetry",958
"1177e14a-f2a4-3292-b860-2734dbe206a1","Seminar in Film Theory",960
"17648fb6-6fa3-3637-b333-c20259715a1d","Selected Problems in Trade Regulation-Seminar",961
"66a814dd-2fa3-3069-9c8b-0f642e74ad97","Sem-Urban Land Econ PhD",977
"2bcc6d56-9345-33b7-a632-99834ddcf307","Smr-Nursing Research",991
"3e245053-7b77-3f12-9d65-e09422f23818","Choirs",54
"a1bb30e8-5b04-3678-aaf8-8058a9a236f8","Dept & Career Orientation",100
"09033b78-8bc8-3c93-a47d-55906f5a651b","Machine Shop and Welding",132
"9394c6f2-2503-3072-9e42-af1fdd1f2b21","Amer Indians in Higher Educ",150
"52968419-8799-31a9-a99b-928db0e1dd8a","Topics & Careers in Vet Sci",150
"f61691d3-b477-3e5b-aecd-76696b941975","Weather for Pilots",152
"d5b90d73-c6f2-332a-a291-174a9fe7a7eb","Fundamentals-Costumes Technol",163
"7f25c294-c00d-3fa5-8574-842c9a4df7d2","Fund-Stage Lighting Technology",166
"49e913ab-6f5a-3230-9548-cc81d7d0a3be","Fundamentals of Stagecraft",170
"d2e18bf2-79ea-398c-a5d1-915ad2308078","First Course for Honors",181
"65136b3f-a34b-3647-a6cd-06b4850967e2","Directed Study",198
"d0a523d1-17aa-3a2c-8272-d8abff0cf080","Directed Study",198
"d4d3c7fc-85f1-3e54-abb4-93fc24fec8da","Environmental Chem & Ethnicity",201
"252e4217-aa75-38da-8451-9fe032e03bc3","Sci&Prof Comptng-Natural Rsrcs",205
"86946b98-bed9-3477-b7a0-d97d248cee20","Biology and Society",220
"f8ab828c-3cfe-3096-bf22-2808f5a681b4","Race & Ethnicity-U.S. Women",223
"1fb79a0e-f854-3ee4-9d51-a6225ad4c041","Geometric Modeling for Engineering Applications",232
"73b9774c-df17-3543-99f1-b899d6772c55","Nature of Food",235
"9c77ef2a-5537-37c5-81a1-321b2d3f7323","Nature of Food - Laboratory",236
"f4a850c0-3691-38fd-884e-32713ad13432","Bascom Course",236
"c8477a3b-f21e-3eb1-9263-5909b4315253",null,236
"8a5100ff-2aba-3e32-9aac-7a49ee29b089","Lit Tran:20c Fr Mastrpieces",250
"c18b73b3-509b-316b-8eaa-02cc8d514c96","Philomusica",275
"bc34e9ff-dd87-380d-be7a-49b5c5798dfe","Masterpcs of Lit-Honors I",287
"d504b6cf-a80b-3901-abfd-460d3a4b9195","Masterpcs of Lit-Honors II",288
"279bfd68-d107-3284-b3d8-53538b0a53f1","Honors Independent Study",289
"619781f1-babc-3256-b3e8-8faa9e45baac","Directed Study",298
"806b2197-d0eb-3e53-b4b9-1f4ce0b38ef7","Independent Study",299
"3597fac6-a9b7-3313-a694-a3108dfdfea5","Independent Study",299
"5da86ec9-dca7-3b3e-a728-58ee3f0f41d0","Independent Study",299
"542c3056-b67c-3514-84d8-d78f9f1dbe31","Population-Migrat&Diffusion",300
"8e78a36a-d4ea-328b-b0ba-fbd727b030ee","Introduction to Aerial Photographic Systems",301
"f062ad56-4d54-3284-a73d-eac3460c2bbf","First Semester Ojibwe",301
"9614be4a-3c3b-36a1-a7ad-eb33361f6779","Introduction to Electro-optical and Microwave Remote Sensing Systems",302
"0323ed6d-6d40-34c7-8aa3-6fe88e16be82","Introduction to Remote Sensing Digital Image Processing",303
"25c42a79-3769-3483-942b-3220757340a1","Human Role-Changing Earth",303
"abb9c5c5-f457-32cb-b6a1-747a871f66c9","Remote Sensing Visual Image Interpretation and GIS Integration",304
"f75c00af-9b2d-39d0-a884-7f6d4abbccd2","Hausa Verbal Arts in Translatn",306
"ace28507-662b-3115-8dcd-0feb6b8dda70",null,316
"9bb9f7af-2344-36e7-91d5-9356ef70aaaa","Sociol&Intel Hist 400-1200",317
"8943851e-c4b2-3193-89ec-ee7757916198","Principles-Wildlife Ecology",318
"9045b7cb-2a78-3e5a-83b2-b258a005bd2e","Ecol Prin Appl to Wildlife",319
"37c5c079-eee1-3b67-b573-565bc29346b2","Gender, Race and Class: Women in U.S. History",323
"1cd47f00-eecb-3031-9fea-b5002b6851c1","Intro-Prehistory&Archaeol Prin",338
"f6d363b5-f4e8-349f-869b-d7db60cf6bfc","Contemporary Scandinavian Literature in Translation",340
"d8037bfe-4b91-3b25-92fb-4ed9ec90ffa2","First Semester Uzbek",343
"0e266937-4c13-3a95-ba2e-4783a772b49b","Practicum in Agri-science Educ",345
"d1e89db9-2286-370b-ab11-3d2407d9f955","Mgmt-Serv&Manufctng Operatn",350
"c37bc186-9d17-31da-afd2-006c3618c84a","Digital Logic Laboratory",351
"47d356bc-1788-3b9e-a14c-b35635d5bdbc","Arts of Japan",357
"a48d837c-fd6b-3e28-b488-08292f702c41","Anthropology of China",358
"288df925-3093-316a-ac2b-c7d18a8deeda","First Semester Telugu",367
"dc383382-25fb-3d25-a561-5c2d3b50316d","Civilization-Ancient Egypt",375
"ecb929c7-06f8-3fb8-b96a-c79dd9a6cd82","Literary Periods",377
"93a18baa-97c1-3156-bb0a-0486a3fc6ad8","Literary Backgrounds",378
"f3389366-fd33-3963-b4d9-f78c2193a67b","Coord Intrnshp/Cooprtv Educ",399
"591bc9d3-5f37-3646-8ab7-dedd94358de2","Physiologicl Animal Ecology",401
"fab3f17e-dfb8-37f4-9f0b-a7c142916b29","Amer Politics & Government",404
"4c60d485-46be-3db3-ac6d-9f13d36c3ca4","Topics in American Art",406
"9de50bdc-6bd1-33d2-bc38-856aa66ec237","Turkish Literature",413
"6977b6fa-c466-37b8-91e6-4d55a4f0fdc3","17th C Literature-1600-1660",420
"3663dd58-2427-37e5-a1c9-659015e88d33","Natural Resource Economics",431
"6f331c37-0c12-3851-824a-b235388a2c72","Amer Foreign Rel, 1763-1901",433
"4ea5afbf-cb76-3027-908a-00e6210b5336","Stdt Teaching in Agri-sci Educ",445
"a34fbf16-5a08-39c6-a099-566189898bd4","Special Topics in Italian Lit",451
"c3d83a4d-17a9-3c6e-a548-305f50df4a68","Fundamentals of Heat Treatment",465
"c88aaa5a-21c6-3117-be43-901f2f9282a1","Adv Studies-Hausa Lang-Rdgs",466
"d94b7a6d-ef45-3aad-bbc8-a01437c99a4e","Slavery in the Amer South",467
"d2a707b4-40b0-3169-a91d-6ff15a47fca1","Sociodemographic Analysis of Mexican Migration",470
"6d89fe4d-8291-30a3-b16a-391b436fc3e9","Ethnohist-Am Indian: Relig&Pol",471
"1f204329-deb8-39bf-bea1-e5c42565f0bd","Practicum in School Nursing",472
"dc6a66fc-cb42-3889-b164-3eef34e648fe","Victorian Poetry",473
"a4ea4f19-af00-3d30-84b1-38bf71815111","Educ & Jewish Civilization",475
"dcdf97c5-0bbb-35da-b776-49edc5183ac1","Honors in Research",489
"924ad5fa-e2db-3cc1-bf90-fcbc0deb3bcd","Selected Topics-Pharm Sci",492
"bdd367de-fbf0-3705-bf51-207b03258c60","Ldscap&Settlmt-N Amer Past",508
"18876ccd-ddc6-3440-b057-5d1296be6b81","Eur Cultural Hist 1815-1870",513
"6f040e56-20ef-3492-9333-2e2cc319cb9d","Principles of Adult Education",515
"f547142e-ae45-3862-a751-d7072db7f9c7","Indians & Spanish Borderlands",516
"1c00978c-1ab1-3ffc-a459-8c0a62bfc6df","Curric in Agri-sci Educ",523
"59989781-7e7e-36a3-85b8-372e5da3d864","Tech d Exprssn Ecrit&Oral I",523
"55bf3678-eff2-3bd7-a94b-6f256091e6e3","Jazz Improvisation",530
"16e4bc22-30e3-369f-bb44-318e1fd520ea","Security Anal&Invstmt Mgt 1",535
"92bdd4d2-4dfb-3dc2-87d8-e6967c417c98","Envr Geog&Cnsrv-Devlp Cntry",535
"4a67f5a6-bc38-3a5e-9503-1c8dfcd19568","Introduction to the Physical Therapy Profession and Professionalism",538
"ad97b4c6-fe61-3e0d-b698-cf0346494328","Local Culture-Upper Midwest",541
"d3fd44fb-9a36-319d-b9fa-16f32d8fe4f8","Advanced String Pedagogy",544
"c570893b-d853-3b74-a0eb-f2465d5a3bd6","Diseases of Wildlife",548
"04391003-8cd7-3021-8b0a-091328db4e80","Wildlife Management Tech",561
"2ed3ebc6-fa6d-380d-b73a-34ce67fddbe5","Information Use and Users",561
"ce3904db-3f7e-35bf-a3be-29c75590d069","Prosem-Amer Architecture",567
"60402d21-d6f1-3767-8814-385b89ff9a68","Information Sources",571
"46885fd7-706a-3e22-85e4-bda188f3cb11","Interpersonal Communication",572
"3a4a5334-0b29-341e-9cf5-791d6d16cf87","Buddhism and Literature",576
"6f9f27fb-c55c-360e-9c4b-3cc2a476813f","Prof Skills I: Prof Prac in OT",610
"dbf70dee-8817-352c-8ae1-6f19523a5109","Prof Skills III: Org & Mgmt-OT",612
"d9ffa2d0-72d5-3dd0-b6c8-022d2f950f9a","Intro to Digital Video Prod",615
"ef2577b4-214c-3075-ba00-9b61703cf0f3","Corruption and Politics",615
"ee7a4fbf-1074-3518-b951-6cbc1f7b37e8","Occupational-based Thry & Prac",620
"5b0394c9-3a5b-3c44-8f57-de948a17731d","Community Phcy Management",621
"5480959a-7832-31ed-91ce-2ed4add767d7","Assess Occupationl Participatn",621
"bd00ddb2-5a16-3a36-9a9d-01dd89c485dc","Cross-Cultrl Spread-Wld Relig",622
"3e9df3c8-d6dc-34b8-8cd9-fe75c74f2576","Yng Adult Occs&Ther Interventn",623
"480f3d3b-0688-38af-9653-b283b9e04d90","Level-I Fldwk: Adoles&Yng Adlt",626
"99f7e745-b9a2-36a9-9eba-4f0bce6bbd93","Sci Inq-OT I: Evidence-Based",630
"30e1fb5d-43c0-37e0-a3f0-4704d79d1b51","Intro-Augmentative Commun",631
"43ef150b-8108-3832-8655-5e6127c4ea42","Sci Inq-OT III: Data Coll&Anal",632
"7eba1189-1e89-3285-90cf-66f2ab77348e","The Sociol of School Org",635
"fe4192a9-eaf6-3723-ab36-32598a19a01d","Am Indians-Contemporary Soc",639
"e4a59166-5324-3ade-b461-1554f51fe916","Phase Transitions in Foods",640
"b437de9e-c16a-3b1d-a90a-5627f2c74e65","Lang&Learn Disordrs-Childrn",640
"03c95be7-9b81-312a-b320-2d0cd6244b31","Proseminar in Buddhist Thought",650
"1a807792-8ee6-367e-943b-41678ea3891d","Comp Politics of Middle East",650
"0c025751-1a82-3766-b08a-90e25ea8d9a9","Foundatn of Economic Sociology",651
"cb76fefd-c851-3885-9dea-ac4f404f4271","Occupational Stress",663
"902db4b4-2692-31b2-b98a-eb9ac7138958","Sr Rotation:Swine Medicine",676
"e3b821d2-8b93-36e5-9edf-0b7add40e20f","Urbanism and Urbanization",677
"da0d400c-4d22-3cf9-b624-935ccc8ff8c0","Topics-Contemp Soc Welfare",679
"b3577fe8-10a4-3cfb-90ef-ebf09fc7d920","Senior Honors Thesis",681
"d16e4cf1-be8f-3dc4-8fdb-a614ac07439a",null,681
"c93b1357-8bb8-3b11-844d-87f466c6ef8e","Senior Honors Thesis",681
"d7eecc1c-332e-33c0-9ca1-5d4a54e9b64c","Senior Seminar in Philos",690
"15d4f3dc-a628-339d-959e-b5ca9cdb9d50","Senior Thesis",691
"0398b3be-4824-33a4-93a6-63899cdf2aa5","Senior Thesis",691
"e162d929-1e1f-3717-bf1b-a91db3fdbd7e","Sr Thesis in Asian Studies",696
"54898c15-c5db-3ef3-82d4-804673c3cc7c","Special Problems",699
"20791af9-f2be-39f3-9d09-722a078cc086","Special Problems",699
"c204c0ab-f0c6-3776-a623-7769c876d85d","Data Analysis&Decision Making",705
"8d92cfd0-1e5a-31e4-8926-d7014b974042","Ethics, Values,&Sustainability",711
"6f68c2f5-97de-361d-b1eb-bfd310bea716","Cellular Functn-Macromolecules",711
"c83d70bb-270e-31b9-81b1-351ee96adb7a","Finite Difference Methods",712
"8464ec47-cd2b-372f-85b7-3977028ab241","Sequence Analysis Lab",712
"472a604f-90c9-3e27-89cd-02dddf050f1e","Dynamics of Moist Convective Systems",718
"908856c9-6fda-3504-8073-80628dcbc03b","Seminar: Classical Hinduism",718
"d0e7ee6f-8ce2-3aa2-bb49-6276922d0e7d","The Treatment of Stuttering",719
"244a2516-90e7-39c5-b067-acb53b6aecec",null,721
"ae3fd58e-af8f-3afa-b06f-84f260401dd2","Quaternary Pollen Anal I",722
"cd78f975-df7d-3d3d-8cfb-d69db3f4270c","Microbial Diversity&Physiol",725
"ccdd3dd9-62f3-364b-82c8-0a845ac7ca0e","Structural Theories of Fluid Dynamics",725
"1a9e2832-8d45-3a88-93d3-5b1d29515d38","Management Consulting",731
"9b5c4868-7668-3c0b-92c9-f96fe8bffe45","Advanced Digital Signal Processing",732
"684ee465-3243-3408-87f3-bcf764247ad4","Equine Lameness",747
"a3f70fe9-e260-3e63-ba7e-a9384f9353fc","18th Century British Novel",773
"340f8929-ef5b-32bb-ad46-85e25aec33f8","Analyzing Teaching-Phys Ed",775
"3ec2b3de-e06a-365f-896f-ace3fe8a91d8","Literary Backgrounds",778
"8b1fe086-9e8d-3db6-a350-eb1651cc0edb","Research and Thesis",791
"8243278d-3275-3816-b237-dd6d67f24933","Pract-Veterinary Sci Tchg",799
"51d0fe09-189c-344f-b1a4-4fd4adcca778","Principles & Pract-Biotechnol",810
"ea65514e-893f-3d00-8429-a26e8abba1b7","Technol in Cont & Higher Educ",814
"5cc7d744-529a-337b-8675-7743a1e342bf","Intmed Investment Theory",820
"680d90cc-ea6e-35a3-827e-6ed09e5faf8a","Political Psychology",823
"ac49795f-6d8a-30af-ad06-efac61c1c573","Reference & Info Service",825
"a1d65892-6a00-37ea-b9a4-86052fba1def","On-Line Reference&Info Serv",828
"dfdfc2b2-0d25-3641-8748-ba648f0f84f4","Concepts-Political Theory",831
"a5d1b1e5-4e5b-39d8-a774-c94f2e985694","Sem-Hist of Early Mod Brtin",831
"1faa5413-f2d6-3a27-8a07-82495178811f","Mod American Legal History",831
"28a614fb-d886-319a-8bc6-860b5f68694a","Bus of Biotech: Fundamentals",840
"4a15ce12-1f6d-31e0-95fd-e5235b316385","Metapopulatns&Other Adv Topics",840
"91c3854e-80c5-3ae9-a7c7-86782718ed92","Preceptorship-Appleton",851
"127df11e-1717-39b2-ae09-ab2122b037c4","Recent Developmnts-Soc Work",865
"2af6815e-db49-319b-8c85-c2f6be396e84","Recent Developmnts-Soc Work",867
"d9b7fb3d-527c-3236-9146-a39e97cf3daf","Action Research in Teacher Ed",870
"188d3bf2-5aee-335c-93a9-931206b3ef2e","Smr-Economic Development",879
"749b9b18-1bbb-3bdb-a86b-afd011a2afd9","Intradis Smr-Anthropology",901
"bed560e5-4f5a-3c5e-97f0-afc01da237c4","Indv/Disblty:Educ&Soc Iss",902
"fd2e69cc-7cc2-3b01-96e2-0aa278745a96","Smr-Biomolec Structur (Adv)",905
"1095e1cc-0d28-3a93-a313-c4a98db47b92","Seminar:Research Presentations",907
"cc42f84a-fb85-3245-b6fd-9127431ea64b","Seminar-Speech Pathology",910
"2cad8d46-240f-357a-a088-e39994872427","Probs-Commercial Law",913
"22bd1b11-478b-3ef6-9954-f49991a2c5bf","Seminar-Learning",914
"df9247a3-30e6-3a92-813a-f07ae9e80121","IndTrng&ExpClinLab-StateLab",914
"bff114c8-be70-327a-8039-35ca25762058","Individualized 4th Yr Clerk",919
"ca975254-19c0-3243-aa0d-22d4124622e5","Research Smr in Med History",920
"d7cae6c5-e495-30a6-bd87-e51c9b802063","Thesis Research Seminar",920
"d11352e7-4289-3c95-93ac-4ccde7c4daa6","Rural Pediatrics-Whitehall",925
"cbbd3bb5-b236-3fb6-8ff2-4e949ae8cd31","Advanced Seminar",930
"856bb4bb-c12d-3e84-9a8b-2f6d309bff80","Seminar-Physical Meteorology",935
"4d7ffd09-777e-3a2f-b0e3-4ddb4e7830ef","Smr in Regional Geography",940
"90149d15-b4ab-355d-94c0-2ca52cc99b16","Hist & Philos-Soc Welfare/Work",941
"f2b5b418-915d-351b-bb52-4a6b0c040832","Philos-Sci & Thry-Appl Rsch",942
"b764f0d8-1f27-3c4e-aeae-b2dbc967d8e0","Seminar-Ecrivains Fr 16 S",949
"1960f665-163c-3b70-a40b-9a288bc78886","Seminar-Animal Behavior",949
"e7dd9275-5d85-3fd1-95fe-3b69405845ed","Seminar",961
"8f64358c-f318-3be2-ac60-31ab36c39618",null,961
"a3ffbba0-a7df-3d64-9513-6434d8861f84","Research",990
"5c5813b6-687f-3813-bf2d-c0371a5d8d2c","Research and Thesis",990
"ca15ae44-b347-3ff5-91a1-cc1d671afb4d","Soc Work Applicatns of Rsch",991
"071af9c3-e0c7-3f0d-b208-b6a0ece8507e","Research-Macromolecular Chemistry",995
"41dbbc1c-774a-3fd3-85a5-410db57c87bd","Research-History of Philos",998
"9eb49069-4da6-3f7f-9108-2c1918bf84ff","Ballet III",23
"b5667503-b653-3b29-a483-337978089449","Great Scientists",100
"6272e670-4500-39c0-a88e-63c934cfba07","Music in Performance",114
"0c890b51-1cef-3705-bbbd-293328b20382","Amer Ind in Sci&Humanities",151
"ab59b536-93bc-3ed3-932d-0be826fc48f4","Orienteering",194
"b45a9e70-f3ce-3334-9cfc-9eb5355d6809","Survey of Asian Art",203
"4dde5eee-27bb-3957-8a5d-9019f61f625e","Hist of Western Culture II",208
"8927d677-3eba-358a-9632-fe71912e5fb0","Classical Indian Lits in Trans",212
"e8ea7fee-8aca-3cb4-8bdf-a6f969a6934c","Explorations in Amer Hist (S)",222
"bff99769-2088-3bf7-b51d-c2db4ebf69f7","Introduction to Shakespeare",226
"7330b627-d449-3ed1-945a-4945a7eb6441","Politcs:Multi-Cultural Soc",230
"02da6592-1afe-334e-b959-0a6c6400381b","Bascom Course",236
"55de013a-4e48-3a89-a155-aca5d395b03c","People&Places:Demog-Rur Am",266
"ae9f517b-ba2a-318a-806c-2d031a3152c8","Soccer II",273
"24d704d1-190b-3a4f-8378-a9b18144ce07","Intro to Lit Forms-Honors",289
"e2ba688c-d947-3f70-b639-056fd44b3995","Directed Study",299
"08757362-ecfb-36b6-9fa7-b68123f9e082","Directed Study",299
"ca89b388-7f24-3efc-aee0-4325252e0abc","Terr Vertbrt:Life Hist&Ecol",301
"56f36977-7dee-3d7b-8571-1ae5c6ce37e2","Second Semester Ojibwe",302
"3fd7214e-27e0-3cdc-821d-8652161bb343","Basic Chinese Conversation for Professionals II",306
"deceb146-ee17-34a2-a397-f424658bc0ee","Classical Indian Literatures",312
"651cda70-38ff-3505-ac73-bb9c430b5811","Regional Develop & Planning",312
"4e2983cb-9c56-3c6b-a3f6-cf6a03ae5033","Peoples&Cultures-the Arctic",317
"71faac9a-d7fd-31d8-81c8-405cdbd63eae","Peoples & Cultures-Africa",318
"5392b5e9-824e-38e0-b175-560e99688a54","Ancient Tragedy",324
"6f39a9d8-76a2-32a6-af3d-99cd2e9d77e7","Afr/Afroam Hist Rel-1700 on",330
"9883b02d-83c0-3ae6-8999-ca657ddadb5e","Latin-Amer Intl Relations",331
"b865f596-e1b6-3d79-b41d-e7255df80f6f","Nutrnt Mgmt:Agronomic Crops",334
"5308ef35-12a3-3ab5-9bdb-8a806d00a619","The Ancient Maya",335
"ac209c9b-53ff-346c-92a6-a95896c7ca1a","In Translation: 19th Century Scandinavian Fiction",337
