index,review/appearance,review/aroma,review/overall,review/palate,review/taste
41527,3.9,3.9,3.9,3.9,3.9
11223,3.9,3.9,3.9,3.9,3.9
43375,3.9,3.9,3.9,3.9,3.9
26418,3.9,3.9,3.9,3.9,3.9
4487,3.9,3.9,3.9,3.9,3.9
8308,3.9,3.9,3.9,3.9,3.9
47888,3.9,3.9,3.9,3.9,3.9
22007,3.9,3.9,3.9,3.9,3.9
39146,3.9,3.9,3.9,3.9,3.9
4820,3.9,3.9,3.9,3.9,3.9
47735,3.9,3.9,3.9,3.9,3.9
2083,3.9,3.9,3.9,3.9,3.9
7123,3.9,3.9,3.9,3.9,3.9
23105,3.9,3.9,3.9,3.9,3.9
40862,3.9,3.9,3.9,3.9,3.9
32688,3.9,3.9,3.9,3.9,3.9
38960,3.9,3.9,3.9,3.9,3.9
11744,3.9,3.9,3.9,3.9,3.9
16545,3.9,3.9,3.9,3.9,3.9
29991,3.9,3.9,3.9,3.9,3.9
23518,3.9,3.9,3.9,3.9,3.9
20159,3.9,3.9,3.9,3.9,3.9
24852,3.9,3.9,3.9,3.9,3.9
22764,3.9,3.9,3.9,3.9,3.9
24656,3.9,3.9,3.9,3.9,3.9
25390,3.9,3.9,3.9,3.9,3.9
48667,3.9,3.9,3.9,3.9,3.9
46943,3.9,3.9,3.9,3.9,3.9
5693,3.9,3.9,3.9,3.9,3.9
30945,3.9,3.9,3.9,3.9,3.9
36551,3.9,3.9,3.9,3.9,3.9
33947,3.9,3.9,3.9,3.9,3.9
30331,3.9,3.9,3.9,3.9,3.9
34721,3.9,3.9,3.9,3.9,3.9
23234,3.9,3.9,3.9,3.9,3.9
48462,3.9,3.9,3.9,3.9,3.9
11714,3.9,3.9,3.9,3.9,3.9
35817,3.9,3.9,3.9,3.9,3.9
756,3.9,3.9,3.9,3.9,3.9
27341,3.9,3.9,3.9,3.9,3.9
4193,3.9,3.9,3.9,3.9,3.9
28047,3.9,3.9,3.9,3.9,3.9
22116,3.9,3.9,3.9,3.9,3.9
39537,3.9,3.9,3.9,3.9,3.9
680,3.9,3.9,3.9,3.9,3.9
34250,3.9,3.9,3.9,3.9,3.9
39624,3.9,3.9,3.9,3.9,3.9
39940,3.9,3.9,3.9,3.9,3.9
17798,3.9,3.9,3.9,3.9,3.9
20455,3.9,3.9,3.9,3.9,3.9
3041,3.9,3.9,3.9,3.9,3.9
19649,3.9,3.9,3.9,3.9,3.9
38775,3.9,3.9,3.9,3.9,3.9
3912,3.9,3.9,3.9,3.9,3.9
15392,3.9,3.9,3.9,3.9,3.9
49819,3.9,3.9,3.9,3.9,3.9
15892,3.9,3.9,3.9,3.9,3.9
43714,3.9,3.9,3.9,3.9,3.9
44378,3.9,3.9,3.9,3.9,3.9
32902,3.9,3.9,3.9,3.9,3.9
37010,3.9,3.9,3.9,3.9,3.9
6196,3.9,3.9,3.9,3.9,3.9
1242,3.9,3.9,3.9,3.9,3.9
33805,3.9,3.9,3.9,3.9,3.9
29131,3.9,3.9,3.9,3.9,3.9
30571,3.9,3.9,3.9,3.9,3.9
31491,3.9,3.9,3.9,3.9,3.9
10464,3.9,3.9,3.9,3.9,3.9
33381,3.9,3.9,3.9,3.9,3.9
43030,3.9,3.9,3.9,3.9,3.9
3593,3.9,3.9,3.9,3.9,3.9
46171,3.9,3.9,3.9,3.9,3.9
14520,3.9,3.9,3.9,3.9,3.9
2000,3.9,3.9,3.9,3.9,3.9
32639,3.9,3.9,3.9,3.9,3.9
894,3.9,3.9,3.9,3.9,3.9
24724,3.9,3.9,3.9,3.9,3.9
49425,3.9,3.9,3.9,3.9,3.9
28231,3.9,3.9,3.9,3.9,3.9
12307,3.9,3.9,3.9,3.9,3.9
35693,3.9,3.9,3.9,3.9,3.9
36557,3.9,3.9,3.9,3.9,3.9
9923,3.9,3.9,3.9,3.9,3.9
8169,3.9,3.9,3.9,3.9,3.9
38197,3.9,3.9,3.9,3.9,3.9
19736,3.9,3.9,3.9,3.9,3.9
4853,3.9,3.9,3.9,3.9,3.9
44810,3.9,3.9,3.9,3.9,3.9
5084,3.9,3.9,3.9,3.9,3.9
26668,3.9,3.9,3.9,3.9,3.9
32737,3.9,3.9,3.9,3.9,3.9
13180,3.9,3.9,3.9,3.9,3.9
21561,3.9,3.9,3.9,3.9,3.9
29690,3.9,3.9,3.9,3.9,3.9
17293,3.9,3.9,3.9,3.9,3.9
21372,3.9,3.9,3.9,3.9,3.9
28977,3.9,3.9,3.9,3.9,3.9
17707,3.9,3.9,3.9,3.9,3.9
8303,3.9,3.9,3.9,3.9,3.9
36698,3.9,3.9,3.9,3.9,3.9
10365,3.9,3.9,3.9,3.9,3.9
42572,3.9,3.9,3.9,3.9,3.9
42232,3.9,3.9,3.9,3.9,3.9
39372,3.9,3.9,3.9,3.9,3.9
134,3.9,3.9,3.9,3.9,3.9
48172,3.9,3.9,3.9,3.9,3.9
29231,3.9,3.9,3.9,3.9,3.9
8075,3.9,3.9,3.9,3.9,3.9
14531,3.9,3.9,3.9,3.9,3.9
12418,3.9,3.9,3.9,3.9,3.9
26893,3.9,3.9,3.9,3.9,3.9
24958,3.9,3.9,3.9,3.9,3.9
19069,3.9,3.9,3.9,3.9,3.9
6616,3.9,3.9,3.9,3.9,3.9
10945,3.9,3.9,3.9,3.9,3.9
34246,3.9,3.9,3.9,3.9,3.9
45464,3.9,3.9,3.9,3.9,3.9
23900,3.9,3.9,3.9,3.9,3.9
36633,3.9,3.9,3.9,3.9,3.9
46243,3.9,3.9,3.9,3.9,3.9
29802,3.9,3.9,3.9,3.9,3.9
27730,3.9,3.9,3.9,3.9,3.9
1082,3.9,3.9,3.9,3.9,3.9
10044,3.9,3.9,3.9,3.9,3.9
20007,3.9,3.9,3.9,3.9,3.9
6159,3.9,3.9,3.9,3.9,3.9
19903,3.9,3.9,3.9,3.9,3.9
39984,3.9,3.9,3.9,3.9,3.9
38332,3.9,3.9,3.9,3.9,3.9
22110,3.9,3.9,3.9,3.9,3.9
29048,3.9,3.9,3.9,3.9,3.9
12595,3.9,3.9,3.9,3.9,3.9
34097,3.9,3.9,3.9,3.9,3.9
29082,3.9,3.9,3.9,3.9,3.9
46710,3.9,3.9,3.9,3.9,3.9
20413,3.9,3.9,3.9,3.9,3.9
37951,3.9,3.9,3.9,3.9,3.9
17966,3.9,3.9,3.9,3.9,3.9
38780,3.9,3.9,3.9,3.9,3.9
28151,3.9,3.9,3.9,3.9,3.9
27334,3.9,3.9,3.9,3.9,3.9
11654,3.9,3.9,3.9,3.9,3.9
16702,3.9,3.9,3.9,3.9,3.9
24308,3.9,3.9,3.9,3.9,3.9
46756,3.9,3.9,3.9,3.9,3.9
10647,3.9,3.9,3.9,3.9,3.9
12022,3.9,3.9,3.9,3.9,3.9
47800,3.9,3.9,3.9,3.9,3.9
40601,3.9,3.9,3.9,3.9,3.9
24609,3.9,3.9,3.9,3.9,3.9
35181,3.9,3.9,3.9,3.9,3.9
33712,3.9,3.9,3.9,3.9,3.9
22026,3.9,3.9,3.9,3.9,3.9
33003,3.9,3.9,3.9,3.9,3.9
24735,3.9,3.9,3.9,3.9,3.9
45678,3.9,3.9,3.9,3.9,3.9
39924,3.9,3.9,3.9,3.9,3.9
24549,3.9,3.9,3.9,3.9,3.9
30230,3.9,3.9,3.9,3.9,3.9
46295,3.9,3.9,3.9,3.9,3.9
7964,3.9,3.9,3.9,3.9,3.9
29611,3.9,3.9,3.9,3.9,3.9
34201,3.9,3.9,3.9,3.9,3.9
1746,3.9,3.9,3.9,3.9,3.9
39012,3.9,3.9,3.9,3.9,3.9
22634,3.9,3.9,3.9,3.9,3.9
33918,3.9,3.9,3.9,3.9,3.9
26655,3.9,3.9,3.9,3.9,3.9
18678,3.9,3.9,3.9,3.9,3.9
36707,3.9,3.9,3.9,3.9,3.9
43707,3.9,3.9,3.9,3.9,3.9
33227,3.9,3.9,3.9,3.9,3.9
25518,3.9,3.9,3.9,3.9,3.9
37969,3.9,3.9,3.9,3.9,3.9
29659,3.9,3.9,3.9,3.9,3.9
44814,3.9,3.9,3.9,3.9,3.9
15834,3.9,3.9,3.9,3.9,3.9
2617,3.9,3.9,3.9,3.9,3.9
45707,3.9,3.9,3.9,3.9,3.9
312,3.9,3.9,3.9,3.9,3.9
44762,3.9,3.9,3.9,3.9,3.9
33335,3.9,3.9,3.9,3.9,3.9
8050,3.9,3.9,3.9,3.9,3.9
37978,3.9,3.9,3.9,3.9,3.9
5442,3.9,3.9,3.9,3.9,3.9
36853,3.9,3.9,3.9,3.9,3.9
22982,3.9,3.9,3.9,3.9,3.9
48397,3.9,3.9,3.9,3.9,3.9
47077,3.9,3.9,3.9,3.9,3.9
18160,3.9,3.9,3.9,3.9,3.9
24834,3.9,3.9,3.9,3.9,3.9
27995,3.9,3.9,3.9,3.9,3.9
14604,3.9,3.9,3.9,3.9,3.9
29150,3.9,3.9,3.9,3.9,3.9
4210,3.9,3.9,3.9,3.9,3.9
19070,3.9,3.9,3.9,3.9,3.9
5701,3.9,3.9,3.9,3.9,3.9
19418,3.9,3.9,3.9,3.9,3.9
5934,3.9,3.9,3.9,3.9,3.9
37905,3.9,3.9,3.9,3.9,3.9
35579,3.9,3.9,3.9,3.9,3.9
10867,3.9,3.9,3.9,3.9,3.9
13179,3.9,3.9,3.9,3.9,3.9
38786,3.9,3.9,3.9,3.9,3.9
28932,3.9,3.9,3.9,3.9,3.9
33792,3.9,3.9,3.9,3.9,3.9
48509,3.9,3.9,3.9,3.9,3.9
6744,3.9,3.9,3.9,3.9,3.9
42898,3.9,3.9,3.9,3.9,3.9
43701,3.9,3.9,3.9,3.9,3.9
41805,3.9,3.9,3.9,3.9,3.9
2910,3.9,3.9,3.9,3.9,3.9
18333,3.9,3.9,3.9,3.9,3.9
43193,3.9,3.9,3.9,3.9,3.9
454,3.9,3.9,3.9,3.9,3.9
15591,3.9,3.9,3.9,3.9,3.9
28271,3.9,3.9,3.9,3.9,3.9
38909,3.9,3.9,3.9,3.9,3.9
41326,3.9,3.9,3.9,3.9,3.9
4314,3.9,3.9,3.9,3.9,3.9
4121,3.9,3.9,3.9,3.9,3.9
46235,3.9,3.9,3.9,3.9,3.9
49474,3.9,3.9,3.9,3.9,3.9
8641,3.9,3.9,3.9,3.9,3.9
15796,3.9,3.9,3.9,3.9,3.9
48164,3.9,3.9,3.9,3.9,3.9
24093,3.9,3.9,3.9,3.9,3.9
48361,3.9,3.9,3.9,3.9,3.9
2280,3.9,3.9,3.9,3.9,3.9
27531,3.9,3.9,3.9,3.9,3.9
30402,3.9,3.9,3.9,3.9,3.9
49778,3.9,3.9,3.9,3.9,3.9
17249,3.9,3.9,3.9,3.9,3.9
4696,3.9,3.9,3.9,3.9,3.9
31541,3.9,3.9,3.9,3.9,3.9
14744,3.9,3.9,3.9,3.9,3.9
12073,3.9,3.9,3.9,3.9,3.9
28787,3.9,3.9,3.9,3.9,3.9
46212,3.9,3.9,3.9,3.9,3.9
9979,3.9,3.9,3.9,3.9,3.9
47158,3.9,3.9,3.9,3.9,3.9
33830,3.9,3.9,3.9,3.9,3.9
34302,3.9,3.9,3.9,3.9,3.9
44491,3.9,3.9,3.9,3.9,3.9
11657,3.9,3.9,3.9,3.9,3.9
1353,3.9,3.9,3.9,3.9,3.9
14922,3.9,3.9,3.9,3.9,3.9
49187,3.9,3.9,3.9,3.9,3.9
41164,3.9,3.9,3.9,3.9,3.9
9631,3.9,3.9,3.9,3.9,3.9
3777,3.9,3.9,3.9,3.9,3.9
27580,3.9,3.9,3.9,3.9,3.9
10983,3.9,3.9,3.9,3.9,3.9
46348,3.9,3.9,3.9,3.9,3.9
2552,3.9,3.9,3.9,3.9,3.9
16655,3.9,3.9,3.9,3.9,3.9
43762,3.9,3.9,3.9,3.9,3.9
22252,3.9,3.9,3.9,3.9,3.9
16680,3.9,3.9,3.9,3.9,3.9
45248,3.9,3.9,3.9,3.9,3.9
21027,3.9,3.9,3.9,3.9,3.9
17697,3.9,3.9,3.9,3.9,3.9
35290,3.9,3.9,3.9,3.9,3.9
13895,3.9,3.9,3.9,3.9,3.9
761,3.9,3.9,3.9,3.9,3.9
37202,3.9,3.9,3.9,3.9,3.9
30249,3.9,3.9,3.9,3.9,3.9
45547,3.9,3.9,3.9,3.9,3.9
5780,3.9,3.9,3.9,3.9,3.9
26345,3.9,3.9,3.9,3.9,3.9
38350,3.9,3.9,3.9,3.9,3.9
13890,3.9,3.9,3.9,3.9,3.9
13744,3.9,3.9,3.9,3.9,3.9
28899,3.9,3.9,3.9,3.9,3.9
16487,3.9,3.9,3.9,3.9,3.9
27678,3.9,3.9,3.9,3.9,3.9
31518,3.9,3.9,3.9,3.9,3.9
14061,3.9,3.9,3.9,3.9,3.9
11681,3.9,3.9,3.9,3.9,3.9
41548,3.9,3.9,3.9,3.9,3.9
24064,3.9,3.9,3.9,3.9,3.9
14534,3.9,3.9,3.9,3.9,3.9
15596,3.9,3.9,3.9,3.9,3.9
38674,3.9,3.9,3.9,3.9,3.9
36911,3.9,3.9,3.9,3.9,3.9
41384,3.9,3.9,3.9,3.9,3.9
28083,3.9,3.9,3.9,3.9,3.9
43182,3.9,3.9,3.9,3.9,3.9
36058,3.9,3.9,3.9,3.9,3.9
2041,3.9,3.9,3.9,3.9,3.9
38561,3.9,3.9,3.9,3.9,3.9
42245,3.9,3.9,3.9,3.9,3.9
30685,3.9,3.9,3.9,3.9,3.9
42070,3.9,3.9,3.9,3.9,3.9
15258,3.9,3.9,3.9,3.9,3.9
4877,3.9,3.9,3.9,3.9,3.9
48544,3.9,3.9,3.9,3.9,3.9
21806,3.9,3.9,3.9,3.9,3.9
7827,3.9,3.9,3.9,3.9,3.9
25136,3.9,3.9,3.9,3.9,3.9
48084,3.9,3.9,3.9,3.9,3.9
3470,3.9,3.9,3.9,3.9,3.9
13128,3.9,3.9,3.9,3.9,3.9
35870,3.9,3.9,3.9,3.9,3.9
45761,3.9,3.9,3.9,3.9,3.9
22215,3.9,3.9,3.9,3.9,3.9
535,3.9,3.9,3.9,3.9,3.9
38677,3.9,3.9,3.9,3.9,3.9
4585,3.9,3.9,3.9,3.9,3.9
27447,3.9,3.9,3.9,3.9,3.9
34020,3.9,3.9,3.9,3.9,3.9
15894,3.9,3.9,3.9,3.9,3.9
26351,3.9,3.9,3.9,3.9,3.9
43753,3.9,3.9,3.9,3.9,3.9
31834,3.9,3.9,3.9,3.9,3.9
5841,3.9,3.9,3.9,3.9,3.9
39147,3.9,3.9,3.9,3.9,3.9
25586,3.9,3.9,3.9,3.9,3.9
40263,3.9,3.9,3.9,3.9,3.9
41019,3.9,3.9,3.9,3.9,3.9
21615,3.9,3.9,3.9,3.9,3.9
3960,3.9,3.9,3.9,3.9,3.9
32757,3.9,3.9,3.9,3.9,3.9
48828,3.9,3.9,3.9,3.9,3.9
36840,3.9,3.9,3.9,3.9,3.9
7225,3.9,3.9,3.9,3.9,3.9
26260,3.9,3.9,3.9,3.9,3.9
48738,3.9,3.9,3.9,3.9,3.9
4307,3.9,3.9,3.9,3.9,3.9
4568,3.9,3.9,3.9,3.9,3.9
30761,3.9,3.9,3.9,3.9,3.9
38601,3.9,3.9,3.9,3.9,3.9
44085,3.9,3.9,3.9,3.9,3.9
33834,3.9,3.9,3.9,3.9,3.9
16452,3.9,3.9,3.9,3.9,3.9
49821,3.9,3.9,3.9,3.9,3.9
12035,3.9,3.9,3.9,3.9,3.9
29386,3.9,3.9,3.9,3.9,3.9
32661,3.9,3.9,3.9,3.9,3.9
3504,3.9,3.9,3.9,3.9,3.9
12436,3.9,3.9,3.9,3.9,3.9
17870,3.9,3.9,3.9,3.9,3.9
18257,3.9,3.9,3.9,3.9,3.9
32449,3.9,3.9,3.9,3.9,3.9
34413,3.9,3.9,3.9,3.9,3.9
23564,3.9,3.9,3.9,3.9,3.9
22334,3.9,3.9,3.9,3.9,3.9
35257,3.9,3.9,3.9,3.9,3.9
12573,3.9,3.9,3.9,3.9,3.9
16546,3.9,3.9,3.9,3.9,3.9
4035,3.9,3.9,3.9,3.9,3.9
43321,3.9,3.9,3.9,3.9,3.9
44816,3.9,3.9,3.9,3.9,3.9
21351,3.9,3.9,3.9,3.9,3.9
1183,3.9,3.9,3.9,3.9,3.9
441,3.9,3.9,3.9,3.9,3.9
20749,3.9,3.9,3.9,3.9,3.9
32738,3.9,3.9,3.9,3.9,3.9
19031,3.9,3.9,3.9,3.9,3.9
219,3.9,3.9,3.9,3.9,3.9
4425,3.9,3.9,3.9,3.9,3.9
18640,3.9,3.9,3.9,3.9,3.9
24084,3.9,3.9,3.9,3.9,3.9
1002,3.9,3.9,3.9,3.9,3.9
8164,3.9,3.9,3.9,3.9,3.9
32552,3.9,3.9,3.9,3.9,3.9
24945,3.9,3.9,3.9,3.9,3.9
41473,3.9,3.9,3.9,3.9,3.9
206,3.9,3.9,3.9,3.9,3.9
25744,3.9,3.9,3.9,3.9,3.9
12029,3.9,3.9,3.9,3.9,3.9
20064,3.9,3.9,3.9,3.9,3.9
40781,3.9,3.9,3.9,3.9,3.9
43567,3.9,3.9,3.9,3.9,3.9
11468,3.9,3.9,3.9,3.9,3.9
30057,3.9,3.9,3.9,3.9,3.9
22610,3.9,3.9,3.9,3.9,3.9
5916,3.9,3.9,3.9,3.9,3.9
25636,3.9,3.9,3.9,3.9,3.9
3314,3.9,3.9,3.9,3.9,3.9
14167,3.9,3.9,3.9,3.9,3.9
24705,3.9,3.9,3.9,3.9,3.9
45994,3.9,3.9,3.9,3.9,3.9
9298,3.9,3.9,3.9,3.9,3.9
29336,3.9,3.9,3.9,3.9,3.9
10135,3.9,3.9,3.9,3.9,3.9
5199,3.9,3.9,3.9,3.9,3.9
17239,3.9,3.9,3.9,3.9,3.9
42315,3.9,3.9,3.9,3.9,3.9
9232,3.9,3.9,3.9,3.9,3.9
23581,3.9,3.9,3.9,3.9,3.9
25808,3.9,3.9,3.9,3.9,3.9
46760,3.9,3.9,3.9,3.9,3.9
5118,3.9,3.9,3.9,3.9,3.9
21278,3.9,3.9,3.9,3.9,3.9
26248,3.9,3.9,3.9,3.9,3.9
26657,3.9,3.9,3.9,3.9,3.9
20852,3.9,3.9,3.9,3.9,3.9
35426,3.9,3.9,3.9,3.9,3.9
43342,3.9,3.9,3.9,3.9,3.9
35155,3.9,3.9,3.9,3.9,3.9
49354,3.9,3.9,3.9,3.9,3.9
43677,3.9,3.9,3.9,3.9,3.9
7032,3.9,3.9,3.9,3.9,3.9
6985,3.9,3.9,3.9,3.9,3.9
12701,3.9,3.9,3.9,3.9,3.9
19853,3.9,3.9,3.9,3.9,3.9
10169,3.9,3.9,3.9,3.9,3.9
24044,3.9,3.9,3.9,3.9,3.9
19288,3.9,3.9,3.9,3.9,3.9
1371,3.9,3.9,3.9,3.9,3.9
7632,3.9,3.9,3.9,3.9,3.9
41668,3.9,3.9,3.9,3.9,3.9
9559,3.9,3.9,3.9,3.9,3.9
30073,3.9,3.9,3.9,3.9,3.9
38697,3.9,3.9,3.9,3.9,3.9
41488,3.9,3.9,3.9,3.9,3.9
18202,3.9,3.9,3.9,3.9,3.9
22500,3.9,3.9,3.9,3.9,3.9
49051,3.9,3.9,3.9,3.9,3.9
48402,3.9,3.9,3.9,3.9,3.9
33170,3.9,3.9,3.9,3.9,3.9
37183,3.9,3.9,3.9,3.9,3.9
46905,3.9,3.9,3.9,3.9,3.9
32831,3.9,3.9,3.9,3.9,3.9
9814,3.9,3.9,3.9,3.9,3.9
41672,3.9,3.9,3.9,3.9,3.9
44336,3.9,3.9,3.9,3.9,3.9
12265,3.9,3.9,3.9,3.9,3.9
33239,3.9,3.9,3.9,3.9,3.9
36460,3.9,3.9,3.9,3.9,3.9
47734,3.9,3.9,3.9,3.9,3.9
23501,3.9,3.9,3.9,3.9,3.9
47905,3.9,3.9,3.9,3.9,3.9
48189,3.9,3.9,3.9,3.9,3.9
18124,3.9,3.9,3.9,3.9,3.9
44722,3.9,3.9,3.9,3.9,3.9
29397,3.9,3.9,3.9,3.9,3.9
14696,3.9,3.9,3.9,3.9,3.9
5573,3.9,3.9,3.9,3.9,3.9
33348,3.9,3.9,3.9,3.9,3.9
29389,3.9,3.9,3.9,3.9,3.9
36687,3.9,3.9,3.9,3.9,3.9
44625,3.9,3.9,3.9,3.9,3.9
2742,3.9,3.9,3.9,3.9,3.9
5583,3.9,3.9,3.9,3.9,3.9
1575,3.9,3.9,3.9,3.9,3.9
21413,3.9,3.9,3.9,3.9,3.9
22810,3.9,3.9,3.9,3.9,3.9
17892,3.9,3.9,3.9,3.9,3.9
39272,3.9,3.9,3.9,3.9,3.9
12264,3.9,3.9,3.9,3.9,3.9
21590,3.9,3.9,3.9,3.9,3.9
11105,3.9,3.9,3.9,3.9,3.9
26696,3.9,3.9,3.9,3.9,3.9
7254,3.9,3.9,3.9,3.9,3.9
10684,3.9,3.9,3.9,3.9,3.9
27443,3.9,3.9,3.9,3.9,3.9
34536,3.9,3.9,3.9,3.9,3.9
11543,3.9,3.9,3.9,3.9,3.9
24393,3.9,3.9,3.9,3.9,3.9
15361,3.9,3.9,3.9,3.9,3.9
47669,3.9,3.9,3.9,3.9,3.9
705,3.9,3.9,3.9,3.9,3.9
10730,3.9,3.9,3.9,3.9,3.9
37716,3.9,3.9,3.9,3.9,3.9
33994,3.9,3.9,3.9,3.9,3.9
38828,3.9,3.9,3.9,3.9,3.9
43770,3.9,3.9,3.9,3.9,3.9
33885,3.9,3.9,3.9,3.9,3.9
16896,3.9,3.9,3.9,3.9,3.9
23547,3.9,3.9,3.9,3.9,3.9
34624,3.9,3.9,3.9,3.9,3.9
44550,3.9,3.9,3.9,3.9,3.9
20472,3.9,3.9,3.9,3.9,3.9
12426,3.9,3.9,3.9,3.9,3.9
33296,3.9,3.9,3.9,3.9,3.9
25637,3.9,3.9,3.9,3.9,3.9
46720,3.9,3.9,3.9,3.9,3.9
29290,3.9,3.9,3.9,3.9,3.9
14188,3.9,3.9,3.9,3.9,3.9
3201,3.9,3.9,3.9,3.9,3.9
32359,3.9,3.9,3.9,3.9,3.9
14816,3.9,3.9,3.9,3.9,3.9
11801,3.9,3.9,3.9,3.9,3.9
31750,3.9,3.9,3.9,3.9,3.9
15790,3.9,3.9,3.9,3.9,3.9
32660,3.9,3.9,3.9,3.9,3.9
40801,3.9,3.9,3.9,3.9,3.9
35847,3.9,3.9,3.9,3.9,3.9
1355,3.9,3.9,3.9,3.9,3.9
35273,3.9,3.9,3.9,3.9,3.9
34138,3.9,3.9,3.9,3.9,3.9
40244,3.9,3.9,3.9,3.9,3.9
1089,3.9,3.9,3.9,3.9,3.9
6961,3.9,3.9,3.9,3.9,3.9
44845,3.9,3.9,3.9,3.9,3.9
9873,3.9,3.9,3.9,3.9,3.9
5009,3.9,3.9,3.9,3.9,3.9
39331,3.9,3.9,3.9,3.9,3.9
28916,3.9,3.9,3.9,3.9,3.9
25009,3.9,3.9,3.9,3.9,3.9
13192,3.9,3.9,3.9,3.9,3.9
4854,3.9,3.9,3.9,3.9,3.9
21546,3.9,3.9,3.9,3.9,3.9
4461,3.9,3.9,3.9,3.9,3.9
1152,3.9,3.9,3.9,3.9,3.9
45240,3.9,3.9,3.9,3.9,3.9
39580,3.9,3.9,3.9,3.9,3.9
6949,3.9,3.9,3.9,3.9,3.9
17908,3.9,3.9,3.9,3.9,3.9
5812,3.9,3.9,3.9,3.9,3.9
14239,3.9,3.9,3.9,3.9,3.9
13601,3.9,3.9,3.9,3.9,3.9
13270,3.9,3.9,3.9,3.9,3.9
49141,3.9,3.9,3.9,3.9,3.9
46309,3.9,3.9,3.9,3.9,3.9
43475,3.9,3.9,3.9,3.9,3.9
48837,3.9,3.9,3.9,3.9,3.9
34657,3.9,3.9,3.9,3.9,3.9
48131,3.9,3.9,3.9,3.9,3.9
6150,3.9,3.9,3.9,3.9,3.9
44725,3.9,3.9,3.9,3.9,3.9
13477,3.9,3.9,3.9,3.9,3.9
42213,3.9,3.9,3.9,3.9,3.9
17580,3.9,3.9,3.9,3.9,3.9
4392,3.9,3.9,3.9,3.9,3.9
30881,3.9,3.9,3.9,3.9,3.9
26403,3.9,3.9,3.9,3.9,3.9
42587,3.9,3.9,3.9,3.9,3.9
40914,3.9,3.9,3.9,3.9,3.9
23461,3.9,3.9,3.9,3.9,3.9
12332,3.9,3.9,3.9,3.9,3.9
2541,3.9,3.9,3.9,3.9,3.9
10939,3.9,3.9,3.9,3.9,3.9
47913,3.9,3.9,3.9,3.9,3.9
32589,3.9,3.9,3.9,3.9,3.9
32767,3.9,3.9,3.9,3.9,3.9
39919,3.9,3.9,3.9,3.9,3.9
30692,3.9,3.9,3.9,3.9,3.9
44543,3.9,3.9,3.9,3.9,3.9
39515,3.9,3.9,3.9,3.9,3.9
777,3.9,3.9,3.9,3.9,3.9
38091,3.9,3.9,3.9,3.9,3.9
29039,3.9,3.9,3.9,3.9,3.9
13717,3.9,3.9,3.9,3.9,3.9
45380,3.9,3.9,3.9,3.9,3.9
27704,3.9,3.9,3.9,3.9,3.9
29088,3.9,3.9,3.9,3.9,3.9
1947,3.9,3.9,3.9,3.9,3.9
24079,3.9,3.9,3.9,3.9,3.9
11194,3.9,3.9,3.9,3.9,3.9
7116,3.9,3.9,3.9,3.9,3.9
17446,3.9,3.9,3.9,3.9,3.9
44823,3.9,3.9,3.9,3.9,3.9
10998,3.9,3.9,3.9,3.9,3.9
14763,3.9,3.9,3.9,3.9,3.9
13235,3.9,3.9,3.9,3.9,3.9
9145,3.9,3.9,3.9,3.9,3.9
28484,3.9,3.9,3.9,3.9,3.9
28097,3.9,3.9,3.9,3.9,3.9
34018,3.9,3.9,3.9,3.9,3.9
17310,3.9,3.9,3.9,3.9,3.9
21906,3.9,3.9,3.9,3.9,3.9
47385,3.9,3.9,3.9,3.9,3.9
1845,3.9,3.9,3.9,3.9,3.9
37645,3.9,3.9,3.9,3.9,3.9
31556,3.9,3.9,3.9,3.9,3.9
887,3.9,3.9,3.9,3.9,3.9
36459,3.9,3.9,3.9,3.9,3.9
4026,3.9,3.9,3.9,3.9,3.9
45628,3.9,3.9,3.9,3.9,3.9
36123,3.9,3.9,3.9,3.9,3.9
45399,3.9,3.9,3.9,3.9,3.9
47056,3.9,3.9,3.9,3.9,3.9
17367,3.9,3.9,3.9,3.9,3.9
28169,3.9,3.9,3.9,3.9,3.9
926,3.9,3.9,3.9,3.9,3.9
34813,3.9,3.9,3.9,3.9,3.9
31072,3.9,3.9,3.9,3.9,3.9
9927,3.9,3.9,3.9,3.9,3.9
4657,3.9,3.9,3.9,3.9,3.9
31917,3.9,3.9,3.9,3.9,3.9
48768,3.9,3.9,3.9,3.9,3.9
644,3.9,3.9,3.9,3.9,3.9
30865,3.9,3.9,3.9,3.9,3.9
41883,3.9,3.9,3.9,3.9,3.9
2090,3.9,3.9,3.9,3.9,3.9
37230,3.9,3.9,3.9,3.9,3.9
44694,3.9,3.9,3.9,3.9,3.9
7088,3.9,3.9,3.9,3.9,3.9
46284,3.9,3.9,3.9,3.9,3.9
44618,3.9,3.9,3.9,3.9,3.9
43233,3.9,3.9,3.9,3.9,3.9
13198,3.9,3.9,3.9,3.9,3.9
29172,3.9,3.9,3.9,3.9,3.9
4229,3.9,3.9,3.9,3.9,3.9
6559,3.9,3.9,3.9,3.9,3.9
14714,3.9,3.9,3.9,3.9,3.9
5539,3.9,3.9,3.9,3.9,3.9
17327,3.9,3.9,3.9,3.9,3.9
38818,3.9,3.9,3.9,3.9,3.9
43413,3.9,3.9,3.9,3.9,3.9
8158,3.9,3.9,3.9,3.9,3.9
14261,3.9,3.9,3.9,3.9,3.9
24791,3.9,3.9,3.9,3.9,3.9
43692,3.9,3.9,3.9,3.9,3.9
22670,3.9,3.9,3.9,3.9,3.9
